rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,7.014170032061612,0.6456611156463623,0.5650961771607399
2,da_as_as_req_mw_primary_reserve,1.3222935062127061,0.18709543347358704,0.10653049498796463
3,da_as_as_req_mw_synchronized_reserve,1.2969155506816965,0.1850508600473404,0.10448592156171799
4,da_as_as_req_mw_thirty_minutes_reserve,0.8616281905437619,0.14998196065425873,0.06941702216863632
5,da_as_mcp_synchronized_reserve,0.02624328335171974,0.08267922699451447,0.0021142885088920593
6,system_energy_price_da,0.021869294900706476,0.08232683688402176,0.001761898398399353
7,da_as_mcp_primary_reserve,0.017919138596996294,0.08200859278440475,0.0014436542987823486
8,gen_fuel_hydro_mw,0.014176875521987252,0.08170709758996964,0.001142159104347229
9,marginal_loss_price_rt,0.014099100519612849,0.08170083165168762,0.001135893166065216
10,gen_fuel_storage_mw,0.013760256751836614,0.0816735327243805,0.0011085942387580872
11,gen_fuel_multiple_fuels_mw,0.013722802678160475,0.08167051523923874,0.001105576753616333
12,total_lmp_rt,0.013563276068058398,0.08165766298770905,0.0010927245020866394
13,gen_fuel_hydro_pct,0.010670249433957972,0.08142458647489548,0.0008596479892730713
14,gen_fuel_nuclear_mw,0.010485106087045303,0.08140967041254044,0.0008447319269180298
15,gen_fuel_multiple_fuels_pct,0.009542003263960682,0.081333689391613,0.0007687509059906006
16,gen_fuel_oil_pct,0.007612332396488269,0.0811782255768776,0.000613287091255188
17,gen_fuel_oil_mw,0.004743072915313195,0.08094706386327744,0.0003821253776550293
18,gen_fuel_other_renewables_pct,0.002063580740763895,0.08073119074106216,0.0001662522554397583
19,gen_fuel_gas_pct,0.0019682346914796974,0.08072350919246674,0.00015857070684432983
20,forecast_load_mw_latest_available,0.0013361393986984294,0.08067258447408676,0.00010764598846435547
21,rmccp,0.0011279687324145032,0.08065581321716309,9.087473154067993e-05
22,gen_fuel_solar_pct,0.0010758104668506941,0.08065161108970642,8.667260408401489e-05
23,total_pjm_rmccp_cr,0.0009680722055353791,0.080642931163311,7.799267768859863e-05
24,gen_fuel_solar_mw,0.0009127696473666595,0.08063847571611404,7.353723049163818e-05
25,gen_fuel_wind_mw,0.0006888775180581811,0.08062043786048889,5.5499374866485596e-05
26,gen_fuel_coal_mw,0.0004699792652398545,0.08060280233621597,3.7863850593566895e-05
27,gross_inadv_interchange_mw,0.00044991128008498466,0.08060118556022644,3.6247074604034424e-05
28,gen_fuel_gas_mw,0.0004116248936604865,0.08059810101985931,3.316253423690796e-05
29,da_as_ss_mw_synchronized_reserve,0.00023794896683631357,0.08058410882949829,1.917034387588501e-05
30,da_as_ss_mw_thirty_minutes_reserve,0.00017876228250858693,0.08057934045791626,1.440197229385376e-05
31,da_as_ss_mw_primary_reserve,0.00017691269862334547,0.08057919144630432,1.4252960681915283e-05
32,total_pjm_loc_credit,8.868754729732791e-05,0.08057208359241486,7.145106792449951e-06
33,rmpcp,-3.4217301876966974e-06,0.08056466281414032,-2.7567148208618164e-07
34,total_pjm_rmpcp_cr,-2.136269387453884e-05,0.08056321740150452,-1.7210841178894043e-06
35,total_pjm_reg_purchases,-6.713989503426493e-05,0.08055952936410904,-5.409121513366699e-06
36,gen_fuel_coal_pct,-0.00012632657936199158,0.08055476099252701,-1.017749309539795e-05
37,gen_fuel_other_renewables_mw,-0.00017959459525694558,0.08055046945810318,-1.4469027519226074e-05
38,gen_fuel_wind_pct,-0.00038471344813022327,0.0805339440703392,-3.0994415283203125e-05
39,forecast_load_mw_day_ahead,-0.0005104851523266425,0.08052381128072739,-4.112720489501953e-05
40,gross_sched_interchange_mw,-0.000893071578988838,0.08049298822879791,-7.195025682449341e-05
41,total_pjm_assigned_reg,-0.0009287685479739982,0.0804901123046875,-7.4826180934906e-05
42,net_inadv_interchange_mw,-0.000987955232301725,0.08048534393310547,-7.959455251693726e-05
43,gen_fuel_nuclear_pct,-0.0013211577692279735,0.08045849949121475,-0.00010643899440765381
44,total_pjm_self_sched_reg,-0.0028794321925439017,0.08033295720815659,-0.0002319812774658203
