target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,13,2.497941493988037,0.9738755608259589
gross_actual_interchange_mw,15,2.6774680614471436,0.9887069524624694
total_gen,33,2.703920364379883,0.7733203251663565
metered_load_mw,29,2.432440757751465,0.7223721587185987
total_losses,21,2.7724533081054688,0.9106365168320464
congestion_price_da,12,2.102118968963623,0.845954905043602
congestion_price_rt,12,1.6520748138427734,0.664843813743957
marginal_loss_price_da,22,2.3961896896362305,0.775204393272842
total_lmp_da,38,2.4447286128997803,0.6720744212100448
da_as_total_mw_primary_reserve,15,0.40931764245033264,0.1511484692136561
da_as_total_mw_synchronized_reserve,13,0.3127690851688385,0.12193967271087873
da_as_total_mw_thirty_minutes_reserve,21,2.318307876586914,0.7614684811850018
