rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.37133857493369005,0.46046319603919983,0.12468674778938293
2,system_energy_price_da,0.23111493710541106,0.41337940096855164,0.07760295271873474
3,marginal_loss_price_rt,0.08511875789266649,0.3643573224544525,0.02858087420463562
4,total_lmp_rt,0.06760294060738517,0.358475923538208,0.022699475288391113
5,gen_fuel_nuclear_mw,0.03964173285234443,0.3490872085094452,0.013310760259628296
6,forecast_load_mw_latest_available,0.03739362096810555,0.34833234548568726,0.012555897235870361
7,gen_fuel_wind_mw,0.031884331186492545,0.34648245573043823,0.010706007480621338
8,forecast_load_mw_day_ahead,0.026920183463113,0.34481561183929443,0.009039163589477539
9,gen_fuel_oil_mw,0.02587800533745731,0.3444656729698181,0.00868922472000122
10,gen_fuel_other_renewables_pct,0.02414308319283189,0.34388312697410583,0.00810667872428894
11,rmccp,0.014208308525908183,0.34054726362228394,0.004770815372467041
12,gross_inadv_interchange_mw,0.013868637627689454,0.3404332101345062,0.004656761884689331
13,gen_fuel_coal_mw,0.012739744459556708,0.34005415439605713,0.004277706146240234
14,da_as_mcp_primary_reserve,0.011196980008854343,0.3395361304283142,0.0037596821784973145
15,da_as_mcp_synchronized_reserve,0.011123844701790786,0.33951157331466675,0.0037351250648498535
16,gen_fuel_nuclear_pct,0.01065121665553661,0.33935287594795227,0.003576427698135376
17,gen_fuel_hydro_mw,0.010165718925393821,0.3391898572444916,0.0034134089946746826
18,gen_fuel_coal_pct,0.009423360056122472,0.3389405906200409,0.003164142370223999
19,total_pjm_rmccp_cr,0.005243464241982719,0.33753708004951477,0.001760631799697876
20,gen_fuel_hydro_pct,0.005136956513249384,0.33750131726264954,0.0017248690128326416
21,total_pjm_loc_credit,0.002084711277073821,0.3364764451980591,0.0006999969482421875
22,gen_fuel_gas_mw,0.0018096550676199817,0.3363840878009796,0.0006076395511627197
23,total_pjm_reg_purchases,0.001367381724054806,0.33623558282852173,0.000459134578704834
24,total_pjm_assigned_reg,0.001095431990022356,0.33614426851272583,0.00036782026290893555
25,da_as_ss_mw_primary_reserve,0.0005327161565478999,0.33595532178878784,0.00017887353897094727
26,da_as_ss_mw_thirty_minutes_reserve,0.00036443394514922977,0.33589881658554077,0.00012236833572387695
27,gen_fuel_storage_mw,0.00025526352319756084,0.3358621597290039,8.571147918701172e-05
28,gen_fuel_solar_mw,0.00025331088150411636,0.3358615040779114,8.505582809448242e-05
29,da_as_ss_mw_synchronized_reserve,-7.74843726535016e-05,0.33575043082237244,-2.6017427444458008e-05
30,total_pjm_rmpcp_cr,-0.00029733407604722837,0.3356766104698181,-9.98377799987793e-05
31,rmpcp,-0.0005389291073906778,0.3355954885482788,-0.00018095970153808594
32,net_inadv_interchange_mw,-0.0005410592619653445,0.3355947732925415,-0.00018167495727539062
33,gen_fuel_gas_pct,-0.0007508794875700155,0.335524320602417,-0.00025212764739990234
34,gen_fuel_solar_pct,-0.0009198717504935746,0.3354675769805908,-0.0003088712692260742
35,total_pjm_self_sched_reg,-0.0009914094416261317,0.33544355630874634,-0.00033289194107055664
36,gen_fuel_wind_pct,-0.001057000451237744,0.33542153239250183,-0.0003549158573150635
37,gross_sched_interchange_mw,-0.001112739495941523,0.33540281653404236,-0.00037363171577453613
38,gen_fuel_other_renewables_mw,-0.0033144317617407907,0.3346635401248932,-0.001112908124923706
39,da_as_as_req_mw_synchronized_reserve,-0.0034040757667580146,0.3346334397792816,-0.0011430084705352783
40,da_as_as_req_mw_primary_reserve,-0.003663422086223687,0.33454635739326477,-0.001230090856552124
41,da_as_as_req_mw_thirty_minutes_reserve,-0.004501637911355038,0.3342649042606354,-0.0015115439891815186
42,gen_fuel_oil_pct,-0.006009521080897235,0.3337585926055908,-0.0020178556442260742
43,gen_fuel_multiple_fuels_mw,-0.010944201665993893,0.33210164308547974,-0.003674805164337158
44,gen_fuel_multiple_fuels_pct,-0.012348683582224145,0.33163005113601685,-0.004146397113800049
