target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
49,congestion_price_da,19,forecast_load_mw_latest_available,general,nmi,0.5776467323303223,0.06470764428377151,0.35791346430778503,0.11829441785812378,0.20353685319423676,0.18303827941417694,0.16338692605495453,0.5776467323303223,0.14353172481060028,0.056312911212444305,0.42032766342163086
49,congestion_price_da,46,total_gen,confidential,distance_corr,0.4938931465148926,0.1703353375196457,0.3388212323188782,0.1199103519320488,0.21601395308971405,0.10886439681053162,0.16420628130435944,0.10699678957462311,0.1540222465991974,0.4938931465148926,0.4351305067539215
49,congestion_price_da,5,gen_fuel_oil_mw,general,distance_corr,0.37642112374305725,0.2299773097038269,0.34656307101249695,0.136847123503685,0.15995657444000244,0.12552157044410706,0.10984385758638382,0.1312328428030014,0.13562051951885223,0.37642112374305725,0.45482492446899414
49,congestion_price_da,1,gen_fuel_gas_mw,general,nmi,0.3628045320510864,0.13641802966594696,0.33504968881607056,0.1702619045972824,0.2437940090894699,0.2081073522567749,0.17732825875282288,0.3628045320510864,0.1270899772644043,0.1224081814289093,0.3957001566886902
49,congestion_price_da,47,metered_load_mw,confidential,distance_corr,0.3538154661655426,0.2542112469673157,0.34235435724258423,0.1425175666809082,0.2019037902355194,0.1211223229765892,0.13189324736595154,0.1283334642648697,0.1590486615896225,0.3538154661655426,0.36620157957077026
49,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.30411550402641296,0.19777542352676392,0.3317148983478546,0.16897372901439667,0.18383361399173737,0.1487390100955963,0.10419522225856781,0.18039628863334656,0.219191312789917,0.30411550402641296,0.4478509724140167
49,congestion_price_da,52,total_lmp_da,confidential,kendall,0.23463167250156403,0.1612846404314041,0.497509241104126,0.20549049973487854,0.31039950251579285,0.23463167250156403,0.15131647884845734,0.23415420949459076,0.15379910171031952,0.16443894803524017,0.47566232085227966
49,congestion_price_da,51,marginal_loss_price_da,confidential,nmi,0.2317769080400467,0.1817948967218399,0.3604949414730072,0.20762547850608826,0.24627968668937683,0.21271388232707977,0.20792758464813232,0.2317769080400467,0.1428236961364746,0.16608883440494537,0.46717315912246704
50,congestion_price_rt,38,system_energy_price_da,general,nmi,0.6494794487953186,0.08591486513614655,0.43597233295440674,0.08254071325063705,0.46427714824676514,0.09944406896829605,0.3479253947734833,0.6494794487953186,0.10832719504833221,0.08262092620134354,0.46357080340385437
50,congestion_price_rt,39,total_lmp_rt,general,distance_corr,0.6052080392837524,0.10611728578805923,0.5256344676017761,0.14149603247642517,0.597611665725708,0.08506109565496445,0.436840295791626,0.06211748346686363,0.23382802307605743,0.6052080392837524,0.6620169878005981
