target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.16809265315532684,0.16843198239803314,0.18212135136127472,0.28862670063972473,0.1927272230386734
gross_actual_interchange_mw,17,0.17439141869544983,0.17387494444847107,0.16554801166057587,0.3193560838699341,0.16682949662208557
total_gen,28,0.1934393346309662,0.19404564797878265,0.19233214855194092,0.22844184935092926,0.19174106419086456
metered_load_mw,27,0.1909019500017166,0.18924619257450104,0.19554147124290466,0.2348790168762207,0.18943139910697937
total_losses,19,0.1693674623966217,0.16378925740718842,0.16733673214912415,0.33400413393974304,0.1655023843050003
congestion_price_da,8,0.1484166532754898,0.13825169205665588,0.1532689929008484,0.27493566274642944,0.28512701392173767
congestion_price_rt,11,0.19132854044437408,0.18716095387935638,0.19422195851802826,0.2151200920343399,0.21216847002506256
marginal_loss_price_da,21,0.20471781492233276,0.18247230350971222,0.1927974373102188,0.23854415118694305,0.18146830797195435
total_lmp_da,32,0.19516271352767944,0.1869388073682785,0.2034836709499359,0.2266075164079666,0.18780732154846191
da_as_total_mw_primary_reserve,11,0.2282591313123703,0.18375974893569946,0.21030305325984955,0.19671277701854706,0.18096524477005005
da_as_total_mw_synchronized_reserve,8,0.19043214619159698,0.18428935110569,0.19189436733722687,0.24685318768024445,0.1865309476852417
da_as_total_mw_thirty_minutes_reserve,18,0.19133509695529938,0.19487029314041138,0.19052214920520782,0.23447534441947937,0.18879713118076324
