field,probe_r2,model_r2,delta,used
net_actual_interchange_mw,0.2481899560136845,-1.9254083633422852,-2.17359831935597,False
gross_actual_interchange_mw,0.2460934792895835,-0.5567127466201782,-0.8028062259097617,False
total_gen,0.9906449538219424,0.9323756992816925,-0.05826925454024989,True
metered_load_mw,0.9762308832723112,0.9569162875413895,-0.019314595730921758,True
total_losses,0.6540839836602339,0.6102630496025085,-0.04382093405772536,True
congestion_price_da,0.0475838272605031,0.2828766107559204,0.23529278349541732,True
congestion_price_rt,0.4561738508473963,0.4335271120071411,-0.0226467388402552,True
marginal_loss_price_da,0.4407231017762543,0.41636598110198975,-0.024357120674264543,True
total_lmp_da,0.9299314144617218,0.9201829880475998,-0.009748426414121991,True
da_as_total_mw_primary_reserve,0.9752278189577616,0.968923594802618,-0.006304224155143534,True
da_as_total_mw_synchronized_reserve,0.9418431110456468,0.9193722978234291,-0.022470813222217667,True
da_as_total_mw_thirty_minutes_reserve,0.4569040380045041,0.3282196521759033,-0.12868438582860076,True
