target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
49,congestion_price_da,19,forecast_load_mw_latest_available,general,nmi,0.5657558441162109,0.06829329580068588,0.35791346430778503,0.12523409724235535,0.20353685319423676,0.18122652173042297,0.16338692605495453,0.5657558441162109,0.14353172481060028,0.05949021875858307,0.42032766342163086
49,congestion_price_da,46,total_gen,confidential,distance_corr,0.4994802474975586,0.15853650867938995,0.3388212323188782,0.12182001024484634,0.21601395308971405,0.11100629717111588,0.16420628130435944,0.10915692150592804,0.1540222465991974,0.4994802474975586,0.4351305067539215
49,congestion_price_da,1,gen_fuel_gas_mw,general,nmi,0.4323141872882843,0.12652502954006195,0.33504968881607056,0.15890352427959442,0.2437940090894699,0.16975417733192444,0.17732825875282288,0.4323141872882843,0.1270899772644043,0.11250311881303787,0.3957001566886902
49,congestion_price_da,5,gen_fuel_oil_mw,general,distance_corr,0.3900335729122162,0.22137333452701569,0.34656307101249695,0.1351693570613861,0.15995657444000244,0.12395167350769043,0.10984385758638382,0.1294720619916916,0.13562051951885223,0.3900335729122162,0.45482492446899414
49,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.3474288284778595,0.21130678057670593,0.3317148983478546,0.1496584117412567,0.18383361399173737,0.1309535950422287,0.10419522225856781,0.16065245866775513,0.219191312789917,0.3474288284778595,0.4478509724140167
49,congestion_price_da,47,metered_load_mw,confidential,distance_corr,0.3350376784801483,0.2588914930820465,0.34235435724258423,0.14719189703464508,0.2019037902355194,0.12584224343299866,0.13189324736595154,0.13303671777248383,0.1590486615896225,0.3350376784801483,0.36620157957077026
49,congestion_price_da,52,total_lmp_da,confidential,kendall,0.2955242097377777,0.12303932756185532,0.497509241104126,0.1623821258544922,0.31039950251579285,0.2955242097377777,0.15131647884845734,0.29272809624671936,0.15379910171031952,0.12632621824741364,0.47566232085227966
49,congestion_price_da,51,marginal_loss_price_da,confidential,nmi,0.27081307768821716,0.16232776641845703,0.3604949414730072,0.2063673585653305,0.24627968668937683,0.21908435225486755,0.20792758464813232,0.27081307768821716,0.1428236961364746,0.14140744507312775,0.46717315912246704
50,congestion_price_rt,38,system_energy_price_da,general,nmi,0.7329967021942139,0.06554727256298065,0.43597233295440674,0.06308071315288544,0.46427714824676514,0.07523590326309204,0.3479253947734833,0.7329967021942139,0.10832719504833221,0.0631394162774086,0.46357080340385437
50,congestion_price_rt,21,rmccp,general,pearson,0.46931666135787964,0.46931666135787964,0.2805345058441162,0.16101615130901337,0.36888736486434937,0.1791115403175354,0.305536150932312,0.062479306012392044,1.0,0.12807634472846985,0.45376378297805786
