target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,12,0.18775220215320587,0.18433719873428345,0.18533360958099365,0.2485339194536209,0.19404302537441254
gross_actual_interchange_mw,15,0.1807263046503067,0.18588966131210327,0.1810496747493744,0.2717026174068451,0.18063177168369293
total_gen,25,0.19655804336071014,0.19681976735591888,0.19823971390724182,0.21147774159908295,0.1969047486782074
metered_load_mw,26,0.19389253854751587,0.1955135613679886,0.19796477258205414,0.21751703321933746,0.19511215388774872
total_losses,16,0.18749158084392548,0.18492095172405243,0.18413770198822021,0.25503966212272644,0.18841007351875305
congestion_price_da,12,0.1903287023305893,0.1834278702735901,0.19427011907100677,0.1978578418493271,0.23411543667316437
congestion_price_rt,13,0.2092267870903015,0.18514856696128845,0.1909448355436325,0.20322482287883759,0.21145492792129517
marginal_loss_price_da,19,0.2020331621170044,0.19149121642112732,0.21196824312210083,0.18733881413936615,0.20716853439807892
total_lmp_da,32,0.1986198127269745,0.19557946920394897,0.20826460421085358,0.20183788239955902,0.19569820165634155
da_as_total_mw_primary_reserve,15,0.22270432114601135,0.18439093232154846,0.23537734150886536,0.17520365118980408,0.18232376873493195
da_as_total_mw_synchronized_reserve,12,0.1922161728143692,0.1915215104818344,0.19462484121322632,0.22909243404865265,0.1925450563430786
da_as_total_mw_thirty_minutes_reserve,19,0.2033822238445282,0.19029611349105835,0.20873413980007172,0.2096196711063385,0.18796786665916443
