confidential_field,test_r2,test_mse,used_in_loss
total_gen,0.9722703192383051,0.012684476561844349,True
da_as_total_mw_primary_reserve,0.963131844997406,0.0509767048060894,True
metered_load_mw,0.9618248455226421,0.016507266089320183,True
da_as_total_mw_synchronized_reserve,0.9307697415351868,0.058307718485593796,True
total_lmp_da,0.8678739219903946,0.05738365650177002,True
total_losses,0.660538524389267,0.29801663756370544,True
marginal_loss_price_da,0.46333277225494385,0.2939298152923584,True
congestion_price_rt,0.46064019203186035,0.8814792633056641,True
gross_actual_interchange_mw,0.38257449865341187,0.36048972606658936,True
da_as_total_mw_thirty_minutes_reserve,0.3440479040145874,0.47073227167129517,True
congestion_price_da,0.21645879745483398,1.3280236721038818,True
net_actual_interchange_mw,-0.9184523820877075,1.4917672872543335,True
