target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.544006824493408,0.8640039214579367
gross_actual_interchange_mw,19,2.284438133239746,0.7758483532528366
total_gen,27,2.6562085151672363,0.8059283948684818
metered_load_mw,30,2.650519847869873,0.7792902176628665
total_losses,22,2.602471351623535,0.8419396986269262
congestion_price_da,20,2.8496806621551514,0.9512467743902993
congestion_price_rt,19,2.623490571975708,0.8909984518403599
marginal_loss_price_da,23,2.745335578918457,0.8755671003860946
total_lmp_da,29,3.0251598358154297,0.8983944353435621
da_as_total_mw_primary_reserve,18,1.9199079275131226,0.6642425571271772
da_as_total_mw_synchronized_reserve,15,1.9540393352508545,0.7215668802799653
da_as_total_mw_thirty_minutes_reserve,24,2.70096492767334,0.8498801693921049
