target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,8,2.0402731895446777,0.9811640042049383
gross_actual_interchange_mw,9,2.1812987327575684,0.9927518357736747
total_gen,27,2.981367349624634,0.9045858368709435
metered_load_mw,26,2.9777538776397705,0.9139550786447989
total_losses,18,2.504955768585205,0.8666552189149901
congestion_price_da,6,1.7749361991882324,0.9906107542174338
congestion_price_rt,11,2.2605788707733154,0.942734612481718
marginal_loss_price_da,20,2.603634834289551,0.8691146593018892
total_lmp_da,31,3.15600323677063,0.9190492127194183
da_as_total_mw_primary_reserve,9,1.832543969154358,0.8340267026213688
da_as_total_mw_synchronized_reserve,6,1.5422518253326416,0.8607471325362054
da_as_total_mw_thirty_minutes_reserve,17,2.618102550506592,0.9240753281072517
