target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.7204527854919434,0.8841378345897299
gross_actual_interchange_mw,10,1.793330192565918,0.7788334068618741
total_gen,23,2.7495217323303223,0.876902186061137
metered_load_mw,21,2.7021663188934326,0.8875501410047116
total_losses,14,2.447331428527832,0.9273506115475795
congestion_price_da,4,1.3136427402496338,0.9475929334289677
congestion_price_rt,9,2.0774896144866943,0.9455062700078275
marginal_loss_price_da,16,2.583035469055176,0.9316331154115499
total_lmp_da,25,2.9613776206970215,0.9200036850810415
da_as_total_mw_primary_reserve,8,1.7029820680618286,0.8189612614385439
da_as_total_mw_synchronized_reserve,7,1.6320998668670654,0.8387334161648757
da_as_total_mw_thirty_minutes_reserve,15,2.5823731422424316,0.9535913112657121
