epoch,train_mse,test_mse
1,0.600915963248662,0.3493543565273285
2,0.3390491806647699,0.2638648450374603
3,0.2851847125816823,0.224268838763237
4,0.2702734198451276,0.21859097480773926
5,0.2523829517839365,0.1969107836484909
6,0.2460526807664344,0.18429383635520935
7,0.23560789953872616,0.17831982672214508
8,0.22531147639225135,0.17467887699604034
9,0.21707200162367615,0.17241841554641724
10,0.21605587805712448,0.16444353759288788
11,0.20185233549981835,0.15944406390190125
12,0.20527942743624028,0.1577378660440445
13,0.1981144541130525,0.1538182646036148
14,0.19647122547761056,0.15266962349414825
15,0.19078214527293472,0.1499292105436325
16,0.19049203848820623,0.1488742083311081
17,0.19422521022805775,0.14627774059772491
18,0.18568471642355172,0.14443530142307281
19,0.1751340960957537,0.14372220635414124
20,0.17801128376229028,0.1434231847524643
21,0.17514570517512962,0.140014186501503
22,0.17538334745536263,0.13986437022686005
23,0.17046659736104405,0.13864447176456451
24,0.16747917579095278,0.1362009197473526
25,0.1696381698859546,0.1408417969942093
26,0.17955831800197614,0.13431091606616974
27,0.1632307799332904,0.13113459944725037
28,0.1673783735155176,0.13087472319602966
29,0.16495970548121439,0.1293424367904663
30,0.1634942782999358,0.1300392597913742
31,0.16272326574901735,0.1319218873977661
32,0.15612518659771124,0.128965362906456
33,0.16211333532210243,0.13028331100940704
34,0.15964968227488097,0.1266849786043167
35,0.1550573607053105,0.13011808693408966
36,0.15342338877088962,0.1243002638220787
37,0.15357862072303732,0.12379290163516998
38,0.14850116663832216,0.1199294850230217
39,0.14865351558433013,0.12384700030088425
40,0.14679479408553806,0.11895274370908737
41,0.15046470773508408,0.11959739774465561
42,0.15436909753503714,0.1224503442645073
43,0.14449751411200765,0.11783694475889206
44,0.14451984898486567,0.1188344955444336
45,0.14396052051471142,0.11819009482860565
46,0.13925530154426052,0.11523423343896866
47,0.13865853744437426,0.11628106236457825
48,0.14999791218008862,0.11343417316675186
49,0.1451814915813582,0.11606774479150772
50,0.14034990228568062,0.1171698272228241
51,0.13700612595941694,0.11291678994894028
52,0.13451807913332886,0.11276289075613022
53,0.13781653813194622,0.11098893731832504
54,0.13816299788551564,0.11207026988267899
55,0.13722448008438162,0.10998419672250748
56,0.1323990562553628,0.10918977111577988
57,0.13335344597038087,0.10946395993232727
58,0.1377295487734663,0.10865641385316849
59,0.13532887051751813,0.10942559689283371
60,0.1344089913950114,0.11031405627727509
61,0.13234493290645466,0.11212457716464996
62,0.13040585284023717,0.1076609343290329
63,0.12562752799527738,0.1124352365732193
64,0.12828663044127536,0.11045100539922714
65,0.13016519247576364,0.11029616743326187
66,0.12343726079690999,0.1095510721206665
67,0.1312061196501984,0.10843267291784286
68,0.12932716917890327,0.10809292644262314
69,0.127119803492294,0.10840879380702972
70,0.12737551628309388,0.10678126662969589
71,0.12520684062863102,0.1061445102095604
72,0.12599932847393963,0.10585317015647888
73,0.12834803739432338,0.10523264110088348
74,0.12520997418144686,0.10491224378347397
75,0.12364914572675338,0.10477854311466217
76,0.12256340988063168,0.1083994209766388
77,0.12117818741529278,0.10249258577823639
78,0.12274883491043745,0.10259085148572922
79,0.12450766325399594,0.10201290249824524
80,0.12759993798782374,0.10164307057857513
81,0.11954156679054002,0.10536546260118484
82,0.11955558499867268,0.10097920149564743
83,0.12485511501283784,0.10199344903230667
84,0.11799736029053856,0.10200998932123184
85,0.1177900345250396,0.10342063754796982
86,0.1211266334435082,0.1030130535364151
87,0.11978742800446787,0.09999889880418777
88,0.12009564598490143,0.10335434973239899
89,0.11778547153717865,0.0992395281791687
90,0.11920301020177888,0.09883514046669006
91,0.11555095969994204,0.09828964620828629
92,0.11388521599117565,0.09933833032846451
93,0.1166799120242935,0.10031623393297195
94,0.11229856336628541,0.10042324662208557
95,0.11504345550227202,0.10308900475502014
96,0.11394722631623683,0.10136887431144714
97,0.11431957331747239,0.09819339960813522
98,0.10986860127302524,0.09908071905374527
99,0.11333046609194457,0.09799544513225555
100,0.11002153771411725,0.09844929724931717
101,0.11462801114929401,0.0990576446056366
102,0.1148927721888392,0.09697722643613815
103,0.11235281001101861,0.10045059770345688
104,0.11457640685970732,0.09937741607427597
105,0.11212726510812784,0.10014478117227554
106,0.10778288371450216,0.09711771458387375
107,0.11062606279757527,0.09851761162281036
108,0.11317931551069807,0.09817100316286087
109,0.10781800067939122,0.09875739365816116
110,0.10766787885463583,0.09705396741628647
111,0.11001589601402008,0.09739203006029129
112,0.10555904217049769,0.0983198881149292
113,0.10926319036765098,0.10046257823705673
114,0.11218997628457875,0.10129888355731964
115,0.10366828202889568,0.0991264283657074
116,0.11227709591538071,0.09873317182064056
117,0.10832599966607599,0.09651356935501099
118,0.10492268245278373,0.09852638840675354
119,0.1054194875712565,0.09629883617162704
120,0.10627173243375042,0.09759398549795151
121,0.10930366538778373,0.09576062113046646
122,0.10902312921884144,0.09426727890968323
123,0.10907030873865986,0.09611775726079941
124,0.10251432486441847,0.09879934042692184
125,0.10718554277017657,0.09668533504009247
126,0.10458680566852455,0.09262754768133163
127,0.10471101480745806,0.09520328789949417
128,0.10689955748460163,0.09465668350458145
129,0.10516251590184901,0.09856228530406952
130,0.10684173492973317,0.09638515114784241
131,0.10093211251605073,0.09553039819002151
132,0.10547015786424237,0.09644969552755356
133,0.10899882323635667,0.09602150321006775
134,0.09943289461706582,0.09682482481002808
135,0.10554109918516584,0.09510073065757751
136,0.10308767633062481,0.09596263617277145
137,0.1019914828989339,0.09523928165435791
138,0.10162981335089133,0.09425387531518936
139,0.10350085465664904,0.09503290802240372
140,0.10441996440645344,0.09471269696950912
141,0.10205142612705617,0.09406131505966187
142,0.09825870349246657,0.09330582618713379
143,0.10080612630892434,0.0922631025314331
144,0.09988436523372765,0.09534773975610733
145,0.09448881750923534,0.0951627790927887
146,0.09727876345708392,0.09676411747932434
147,0.10001088721049743,0.0942811444401741
148,0.10182203088945281,0.0942770466208458
149,0.09816301279427517,0.09668257087469101
150,0.09743337111746883,0.09453257918357849
151,0.1009630838798318,0.09606342017650604
152,0.09794704244596086,0.09398569166660309
153,0.09731669999508069,0.09117213636636734
154,0.10550607073265474,0.09426900744438171
155,0.09661992851991387,0.09375916421413422
156,0.09582630438556804,0.09392666071653366
157,0.09674131476959,0.09176366776227951
158,0.09827637281954794,0.0943387970328331
159,0.09751361597464947,0.09412246197462082
160,0.10106502065837292,0.09315641969442368
161,0.09900790844238462,0.09372132271528244
162,0.09429951522748542,0.09140782058238983
163,0.09647824675799403,0.08923037350177765
164,0.09620624282704794,0.09282725304365158
165,0.10061541551999678,0.09206167608499527
166,0.10006383257212008,0.09425254166126251
167,0.09512274765252651,0.09355700016021729
168,0.09204762736503842,0.09290564060211182
169,0.09753680194117816,0.09184853732585907
170,0.09422476258145929,0.09305980056524277
171,0.09740239477256306,0.09284922480583191
172,0.09497246241018803,0.09235730767250061
173,0.09577871548321595,0.09308861941099167
174,0.09742425156460527,0.0928410142660141
175,0.08993261803966848,0.0922086164355278
176,0.0931705069174354,0.09124626964330673
177,0.09477989998556581,0.09399163722991943
178,0.09307812069055431,0.09664861857891083
179,0.09230561200330449,0.092501200735569
180,0.10094440033536353,0.09509514272212982
