epoch,train_mse,test_mse
1,0.4971689730915116,0.2584104537963867
2,0.23262066493940448,0.18727819621562958
3,0.19501178067580993,0.16169004142284393
4,0.17232825785816872,0.14786671102046967
5,0.16491235074692495,0.1429194062948227
6,0.15481057513394006,0.13211438059806824
7,0.14131328209627425,0.12363645434379578
8,0.13395732343131925,0.11461491137742996
9,0.12606833061281697,0.11053906381130219
10,0.11709073138025286,0.10689408332109451
11,0.11416010379849709,0.1039346233010292
12,0.11082751281343532,0.09861839562654495
13,0.10423076505928836,0.09703023731708527
14,0.09617911790627284,0.09707292169332504
15,0.10067385899446504,0.09403498470783234
16,0.09507803499899962,0.09346289932727814
17,0.09059611113535394,0.09316089004278183
18,0.09384811611464143,0.09122781455516815
19,0.08564708484176406,0.09137891232967377
20,0.0862885705280808,0.09030957520008087
21,0.08583197850992956,0.08854376524686813
22,0.08653109740830371,0.08938031643629074
23,0.0851451766649397,0.0903463214635849
24,0.0846304530389469,0.088274285197258
25,0.08301567375306003,0.08879286795854568
26,0.08121610728353684,0.08766923099756241
27,0.0805006797607492,0.0868561789393425
28,0.08191512852556489,0.08924009650945663
29,0.07579559166658988,0.08682166785001755
30,0.07766316320010846,0.08732306212186813
31,0.07639763356521515,0.08657830208539963
32,0.07593320138504053,0.0865166187286377
33,0.07609426624558283,0.0863969549536705
34,0.07557710721653696,0.08692195266485214
35,0.07828233678419103,0.0872996374964714
36,0.07345370820539401,0.08590216934680939
37,0.075938783339242,0.08652502298355103
38,0.07211280220096265,0.085423044860363
39,0.07311718973277778,0.08613969385623932
40,0.07329811914492132,0.0863807201385498
41,0.06746643249210929,0.08677267283201218
42,0.07090955612887534,0.086876280605793
43,0.0744636639851998,0.08555915951728821
44,0.07033759070932541,0.08629835397005081
45,0.07170489906621774,0.08441465348005295
46,0.06962534010501228,0.08430704474449158
47,0.06924085679962683,0.08750946819782257
48,0.07231109617263774,0.08409968763589859
49,0.07092066739127122,0.08382372558116913
50,0.06774966745974452,0.08462361991405487
51,0.07319129200107939,0.08469190448522568
