target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.1847369372844696,0.1716693788766861,0.18634535372257233,0.2623118460178375,0.19493646919727325
gross_actual_interchange_mw,10,0.1789674460887909,0.17793427407741547,0.17252831161022186,0.2982023060321808,0.1723676323890686
total_gen,23,0.19373655319213867,0.19317229092121124,0.19234168529510498,0.2287323921918869,0.192017063498497
metered_load_mw,21,0.19099144637584686,0.18862482905387878,0.19712534546852112,0.23325274884700775,0.19000568985939026
total_losses,14,0.189553901553154,0.16442552208900452,0.1665349006652832,0.3125028908252716,0.1669827401638031
congestion_price_da,4,0.15393710136413574,0.13224980235099792,0.1304273009300232,0.3064134120941162,0.27697235345840454
congestion_price_rt,9,0.20525246858596802,0.19776619970798492,0.1979026198387146,0.18442675471305847,0.2146519273519516
marginal_loss_price_da,16,0.20574398338794708,0.18389634788036346,0.21046799421310425,0.21267767250537872,0.18721401691436768
total_lmp_da,25,0.1882827877998352,0.18805135786533356,0.21243280172348022,0.2258721888065338,0.18536090850830078
da_as_total_mw_primary_reserve,8,0.25148916244506836,0.17883796989917755,0.22672045230865479,0.16734100878238678,0.1756114363670349
da_as_total_mw_synchronized_reserve,7,0.17429687082767487,0.16916121542453766,0.19645249843597412,0.28731027245521545,0.17277909815311432
da_as_total_mw_thirty_minutes_reserve,15,0.16664475202560425,0.20878323912620544,0.20209024846553802,0.24804888665676117,0.1744328886270523
