i,j,k,conf,est,K
6,9,14,da_as_total_mw_primary_reserve,0.06835281848907471,25
6,9,14,da_as_total_mw_synchronized_reserve,0.1193704605102539,25
6,9,14,da_as_total_mw_thirty_minutes_reserve,0.32986462116241455,25
21,22,32,net_actual_interchange_mw,0.22246092557907104,25
21,22,32,gross_actual_interchange_mw,0.047888219356536865,25
21,22,32,total_gen,0.24788063764572144,25
21,22,32,metered_load_mw,0.23328614234924316,25
21,22,32,total_losses,0.14820611476898193,25
21,22,32,congestion_price_da,0.12154918909072876,25
21,22,32,congestion_price_rt,0.175157368183136,25
21,22,32,marginal_loss_price_da,0.17594194412231445,25
21,22,32,total_lmp_da,0.26857757568359375,25
21,22,32,da_as_total_mw_primary_reserve,0.47213423252105713,25
21,22,32,da_as_total_mw_synchronized_reserve,0.5353012084960938,25
21,22,32,da_as_total_mw_thirty_minutes_reserve,0.2703595757484436,25
9,16,24,net_actual_interchange_mw,0.1643781065940857,25
9,16,24,gross_actual_interchange_mw,0.17599934339523315,25
9,16,24,total_gen,0.5350062847137451,25
9,16,24,metered_load_mw,0.5319418907165527,25
9,16,24,total_losses,0.3030606508255005,25
9,16,24,congestion_price_da,0.09274107217788696,25
9,16,24,congestion_price_rt,0.06920856237411499,25
9,16,24,marginal_loss_price_da,0.3043060302734375,25
9,16,24,total_lmp_da,0.3870834708213806,25
9,16,24,da_as_total_mw_primary_reserve,0.08304601907730103,25
9,16,24,da_as_total_mw_synchronized_reserve,0.1263403296470642,25
9,16,24,da_as_total_mw_thirty_minutes_reserve,0.19602423906326294,25
20,39,42,net_actual_interchange_mw,0.3842085599899292,25
20,39,42,gross_actual_interchange_mw,0.3146282434463501,25
20,39,42,total_gen,0.9658384919166565,25
20,39,42,metered_load_mw,0.9759951829910278,25
20,39,42,total_losses,0.46941131353378296,25
20,39,42,congestion_price_da,0.21329832077026367,25
20,39,42,congestion_price_rt,0.4606281518936157,25
20,39,42,marginal_loss_price_da,0.5548750162124634,25
20,39,42,total_lmp_da,0.7292710542678833,25
20,39,42,da_as_total_mw_primary_reserve,0.15672320127487183,25
20,39,42,da_as_total_mw_synchronized_reserve,0.11722177267074585,25
20,39,42,da_as_total_mw_thirty_minutes_reserve,0.40790873765945435,25
18,32,42,net_actual_interchange_mw,0.3808913230895996,25
18,32,42,gross_actual_interchange_mw,0.2528698444366455,25
18,32,42,total_gen,0.30196720361709595,25
18,32,42,metered_load_mw,0.25108611583709717,25
18,32,42,total_losses,0.20747822523117065,25
18,32,42,congestion_price_da,0.06660592555999756,25
18,32,42,congestion_price_rt,0.018906474113464355,25
18,32,42,marginal_loss_price_da,0.0528905987739563,25
18,32,42,total_lmp_da,0.09432780742645264,25
18,32,42,da_as_total_mw_primary_reserve,0.45489823818206787,25
18,32,42,da_as_total_mw_synchronized_reserve,0.5373111963272095,25
18,32,42,da_as_total_mw_thirty_minutes_reserve,0.17015284299850464,25
17,32,39,net_actual_interchange_mw,0.20465725660324097,25
17,32,39,gross_actual_interchange_mw,0.20999014377593994,25
17,32,39,total_gen,0.4801364541053772,25
17,32,39,metered_load_mw,0.5041227340698242,25
17,32,39,total_losses,0.28440290689468384,25
17,32,39,congestion_price_da,0.18085592985153198,25
17,32,39,congestion_price_rt,0.5075932741165161,25
17,32,39,marginal_loss_price_da,0.4344923496246338,25
17,32,39,total_lmp_da,0.5737634897232056,25
17,32,39,da_as_total_mw_primary_reserve,0.45999836921691895,25
17,32,39,da_as_total_mw_synchronized_reserve,0.5431409478187561,25
17,32,39,da_as_total_mw_thirty_minutes_reserve,0.34958726167678833,25
0,13,40,net_actual_interchange_mw,0.37845903635025024,25
0,13,40,gross_actual_interchange_mw,0.17089903354644775,25
0,13,40,total_gen,0.7931869029998779,25
0,13,40,metered_load_mw,0.7956517934799194,25
0,13,40,total_losses,0.6085296869277954,25
0,13,40,congestion_price_da,0.17192572355270386,25
0,13,40,congestion_price_rt,0.3927364945411682,25
0,13,40,marginal_loss_price_da,0.5513021945953369,25
0,13,40,total_lmp_da,0.6522464752197266,25
0,13,40,da_as_total_mw_primary_reserve,0.1609741449356079,25
0,13,40,da_as_total_mw_synchronized_reserve,0.12883996963500977,25
0,13,40,da_as_total_mw_thirty_minutes_reserve,0.3760797381401062,25
7,30,39,net_actual_interchange_mw,0.060175299644470215,25
7,30,39,gross_actual_interchange_mw,0.17854547500610352,25
7,30,39,total_gen,0.38447463512420654,25
7,30,39,metered_load_mw,0.43219268321990967,25
7,30,39,total_losses,0.2599610686302185,25
7,30,39,congestion_price_da,0.10449165105819702,25
7,30,39,congestion_price_rt,0.4554339647293091,25
7,30,39,marginal_loss_price_da,0.506294846534729,25
7,30,39,total_lmp_da,0.7928710579872131,25
7,30,39,da_as_total_mw_primary_reserve,0.06633102893829346,25
7,30,39,da_as_total_mw_synchronized_reserve,0.06917762756347656,25
7,30,39,da_as_total_mw_thirty_minutes_reserve,0.3699840307235718,25
2,16,21,net_actual_interchange_mw,0.11603838205337524,25
2,16,21,gross_actual_interchange_mw,0.05916643142700195,25
2,16,21,total_gen,0.5817153453826904,25
2,16,21,metered_load_mw,0.5846864581108093,25
2,16,21,total_losses,0.16057449579238892,25
2,16,21,congestion_price_da,0.13996738195419312,25
2,16,21,congestion_price_rt,0.1857171654701233,25
2,16,21,marginal_loss_price_da,0.3657093644142151,25
2,16,21,total_lmp_da,0.5126020312309265,25
2,16,21,da_as_total_mw_primary_reserve,0.11339801549911499,25
2,16,21,da_as_total_mw_synchronized_reserve,0.15419673919677734,25
2,16,21,da_as_total_mw_thirty_minutes_reserve,0.20463061332702637,25
4,33,38,net_actual_interchange_mw,0.45193564891815186,25
4,33,38,gross_actual_interchange_mw,0.2330513596534729,25
4,33,38,total_gen,0.8283274173736572,25
4,33,38,metered_load_mw,0.8298293352127075,25
4,33,38,total_losses,0.6096179485321045,25
4,33,38,congestion_price_da,0.24480724334716797,25
4,33,38,congestion_price_rt,0.17928075790405273,25
4,33,38,marginal_loss_price_da,0.6976214051246643,25
4,33,38,total_lmp_da,0.9816634654998779,25
4,33,38,da_as_total_mw_primary_reserve,0.519260048866272,25
4,33,38,da_as_total_mw_synchronized_reserve,0.566826343536377,25
4,33,38,da_as_total_mw_thirty_minutes_reserve,0.7255691289901733,25
10,19,40,net_actual_interchange_mw,0.3350045680999756,25
10,19,40,gross_actual_interchange_mw,0.20590484142303467,25
10,19,40,total_gen,0.9666475057601929,25
10,19,40,metered_load_mw,0.9793593287467957,25
10,19,40,total_losses,0.6316325068473816,25
10,19,40,congestion_price_da,0.185194730758667,25
10,19,40,congestion_price_rt,0.38944727182388306,25
10,19,40,marginal_loss_price_da,0.5771059989929199,25
10,19,40,total_lmp_da,0.6942671537399292,25
10,19,40,da_as_total_mw_primary_reserve,0.17225420475006104,25
10,19,40,da_as_total_mw_synchronized_reserve,0.1482008695602417,25
10,19,40,da_as_total_mw_thirty_minutes_reserve,0.423223078250885,25
2,13,43,net_actual_interchange_mw,0.25777316093444824,25
2,13,43,gross_actual_interchange_mw,0.6487160921096802,25
2,13,43,total_gen,0.4533872604370117,25
2,13,43,metered_load_mw,0.4517713785171509,25
2,13,43,total_losses,0.24161165952682495,25
2,13,43,congestion_price_da,0.15442150831222534,25
2,13,43,congestion_price_rt,0.12117135524749756,25
2,13,43,marginal_loss_price_da,0.1828795075416565,25
2,13,43,total_lmp_da,0.3788433074951172,25
2,13,43,da_as_total_mw_primary_reserve,0.1235804557800293,25
2,13,43,da_as_total_mw_synchronized_reserve,0.11306273937225342,25
2,13,43,da_as_total_mw_thirty_minutes_reserve,0.3356938362121582,25
6,16,29,net_actual_interchange_mw,0.20749276876449585,25
6,16,29,gross_actual_interchange_mw,0.15284019708633423,25
6,16,29,total_gen,0.8964982032775879,25
6,16,29,metered_load_mw,0.8775038123130798,25
6,16,29,total_losses,0.3967970013618469,25
6,16,29,congestion_price_da,0.1578351855278015,25
6,16,29,congestion_price_rt,0.09029573202133179,25
6,16,29,marginal_loss_price_da,0.43912166357040405,25
6,16,29,total_lmp_da,0.742768406867981,25
6,16,29,da_as_total_mw_primary_reserve,0.21785396337509155,25
6,16,29,da_as_total_mw_synchronized_reserve,0.17770540714263916,25
6,16,29,da_as_total_mw_thirty_minutes_reserve,0.44288015365600586,25
0,28,33,net_actual_interchange_mw,0.3510291576385498,25
0,28,33,gross_actual_interchange_mw,0.16080701351165771,25
0,28,33,total_gen,0.8047887682914734,25
0,28,33,metered_load_mw,0.7852632403373718,25
0,28,33,total_losses,0.5440022349357605,25
0,28,33,congestion_price_da,0.13050752878189087,25
0,28,33,congestion_price_rt,0.07256424427032471,25
0,28,33,marginal_loss_price_da,0.30817151069641113,25
0,28,33,total_lmp_da,0.3918689489364624,25
0,28,33,da_as_total_mw_primary_reserve,0.45894068479537964,25
0,28,33,da_as_total_mw_synchronized_reserve,0.5303804874420166,25
0,28,33,da_as_total_mw_thirty_minutes_reserve,0.2959067225456238,25
0,14,30,net_actual_interchange_mw,0.2388787865638733,25
0,14,30,gross_actual_interchange_mw,0.17339259386062622,25
0,14,30,total_gen,0.9139136075973511,25
0,14,30,metered_load_mw,0.9111097455024719,25
0,14,30,total_losses,0.5624327063560486,25
0,14,30,congestion_price_da,0.159862220287323,25
0,14,30,congestion_price_rt,0.10407984256744385,25
0,14,30,marginal_loss_price_da,0.5439112186431885,25
0,14,30,total_lmp_da,0.8260030746459961,25
0,14,30,da_as_total_mw_primary_reserve,0.14501953125,25
0,14,30,da_as_total_mw_synchronized_reserve,0.14838266372680664,25
0,14,30,da_as_total_mw_thirty_minutes_reserve,0.4717235565185547,25
2,11,22,net_actual_interchange_mw,0.10273629426956177,25
2,11,22,gross_actual_interchange_mw,0.09328299760818481,25
2,11,22,total_gen,0.3795188069343567,25
2,11,22,metered_load_mw,0.3771699070930481,25
2,11,22,total_losses,0.09623086452484131,25
2,11,22,congestion_price_da,0.08289343118667603,25
2,11,22,congestion_price_rt,0.058535754680633545,25
2,11,22,marginal_loss_price_da,0.13577723503112793,25
2,11,22,total_lmp_da,0.27063846588134766,25
2,11,22,da_as_total_mw_primary_reserve,0.15904265642166138,25
2,11,22,da_as_total_mw_synchronized_reserve,0.16236251592636108,25
2,11,22,da_as_total_mw_thirty_minutes_reserve,0.2656405568122864,25
17,37,38,net_actual_interchange_mw,0.1492619514465332,25
17,37,38,gross_actual_interchange_mw,0.21856814622879028,25
17,37,38,total_gen,0.4889400601387024,25
17,37,38,metered_load_mw,0.551785409450531,25
17,37,38,total_losses,0.3652205467224121,25
17,37,38,congestion_price_da,0.1093326210975647,25
17,37,38,congestion_price_rt,0.171012282371521,25
17,37,38,marginal_loss_price_da,0.6564918756484985,25
17,37,38,total_lmp_da,0.9786059856414795,25
17,37,38,da_as_total_mw_primary_reserve,0.6380292177200317,25
17,37,38,da_as_total_mw_synchronized_reserve,0.3504805564880371,25
17,37,38,da_as_total_mw_thirty_minutes_reserve,0.48009997606277466,25
18,30,31,net_actual_interchange_mw,0.21881550550460815,25
18,30,31,gross_actual_interchange_mw,0.03720688819885254,25
18,30,31,total_gen,0.39677298069000244,25
18,30,31,metered_load_mw,0.38284391164779663,25
18,30,31,total_losses,0.18133187294006348,25
18,30,31,congestion_price_da,0.13219159841537476,25
18,30,31,congestion_price_rt,0.09525614976882935,25
18,30,31,marginal_loss_price_da,0.4278821349143982,25
18,30,31,total_lmp_da,0.7127814292907715,25
18,30,31,da_as_total_mw_primary_reserve,0.5021611452102661,25
18,30,31,da_as_total_mw_synchronized_reserve,0.5768336057662964,25
18,30,31,da_as_total_mw_thirty_minutes_reserve,0.4937647581100464,25
2,6,19,net_actual_interchange_mw,0.15771538019180298,25
2,6,19,gross_actual_interchange_mw,0.19211262464523315,25
2,6,19,total_gen,0.971988320350647,25
2,6,19,metered_load_mw,0.9857362508773804,25
2,6,19,total_losses,0.4910326600074768,25
2,6,19,congestion_price_da,0.1756654977798462,25
2,6,19,congestion_price_rt,0.12017691135406494,25
2,6,19,marginal_loss_price_da,0.3917890191078186,25
2,6,19,total_lmp_da,0.5824244022369385,25
2,6,19,da_as_total_mw_primary_reserve,0.22477197647094727,25
2,6,19,da_as_total_mw_synchronized_reserve,0.16181695461273193,25
2,6,19,da_as_total_mw_thirty_minutes_reserve,0.4171326756477356,25
2,15,32,net_actual_interchange_mw,0.19670838117599487,25
2,15,32,gross_actual_interchange_mw,0.04809296131134033,25
2,15,32,total_gen,0.5638952255249023,25
2,15,32,metered_load_mw,0.5568445920944214,25
2,15,32,total_losses,0.16478276252746582,25
2,15,32,congestion_price_da,0.1891399621963501,25
2,15,32,congestion_price_rt,0.14887243509292603,25
2,15,32,marginal_loss_price_da,0.48165494203567505,25
2,15,32,total_lmp_da,0.6866352558135986,25
2,15,32,da_as_total_mw_primary_reserve,0.5336076021194458,25
2,15,32,da_as_total_mw_synchronized_reserve,0.601303219795227,25
2,15,32,da_as_total_mw_thirty_minutes_reserve,0.44980478286743164,25
1,30,39,net_actual_interchange_mw,0.32753151655197144,25
1,30,39,gross_actual_interchange_mw,0.18664580583572388,25
1,30,39,total_gen,0.8804032206535339,25
1,30,39,metered_load_mw,0.8606494665145874,25
1,30,39,total_losses,0.41113579273223877,25
1,30,39,congestion_price_da,0.18219012022018433,25
1,30,39,congestion_price_rt,0.4949997663497925,25
1,30,39,marginal_loss_price_da,0.5402825474739075,25
1,30,39,total_lmp_da,0.8219568133354187,25
1,30,39,da_as_total_mw_primary_reserve,0.24023234844207764,25
1,30,39,da_as_total_mw_synchronized_reserve,0.19437766075134277,25
1,30,39,da_as_total_mw_thirty_minutes_reserve,0.5410161018371582,25
6,15,17,net_actual_interchange_mw,0.1237151026725769,25
6,15,17,gross_actual_interchange_mw,0.20485961437225342,25
6,15,17,total_gen,0.5020524263381958,25
6,15,17,metered_load_mw,0.5130778551101685,25
6,15,17,total_losses,0.28217828273773193,25
6,15,17,congestion_price_da,0.18125438690185547,25
6,15,17,congestion_price_rt,0.1269075870513916,25
6,15,17,marginal_loss_price_da,0.46361011266708374,25
6,15,17,total_lmp_da,0.678511381149292,25
6,15,17,da_as_total_mw_primary_reserve,0.06274735927581787,25
6,15,17,da_as_total_mw_synchronized_reserve,0.05144840478897095,25
6,15,17,da_as_total_mw_thirty_minutes_reserve,0.31696492433547974,25
3,20,40,net_actual_interchange_mw,0.29046928882598877,25
3,20,40,gross_actual_interchange_mw,0.18555474281311035,25
3,20,40,total_gen,0.9602187275886536,25
3,20,40,metered_load_mw,0.9727543592453003,25
3,20,40,total_losses,0.5989078283309937,25
3,20,40,congestion_price_da,0.180223286151886,25
3,20,40,congestion_price_rt,0.38111770153045654,25
3,20,40,marginal_loss_price_da,0.5539396405220032,25
3,20,40,total_lmp_da,0.6999979019165039,25
3,20,40,da_as_total_mw_primary_reserve,0.18329250812530518,25
3,20,40,da_as_total_mw_synchronized_reserve,0.11756187677383423,25
3,20,40,da_as_total_mw_thirty_minutes_reserve,0.4540294408798218,25
11,19,22,net_actual_interchange_mw,0.13993984460830688,25
11,19,22,gross_actual_interchange_mw,0.17964798212051392,25
11,19,22,total_gen,0.9729244112968445,25
11,19,22,metered_load_mw,0.9860987067222595,25
11,19,22,total_losses,0.5574054718017578,25
11,19,22,congestion_price_da,0.167436420917511,25
11,19,22,congestion_price_rt,0.10352623462677002,25
11,19,22,marginal_loss_price_da,0.42066049575805664,25
11,19,22,total_lmp_da,0.5634677410125732,25
11,19,22,da_as_total_mw_primary_reserve,0.13851386308670044,25
11,19,22,da_as_total_mw_synchronized_reserve,0.1469171643257141,25
11,19,22,da_as_total_mw_thirty_minutes_reserve,0.40085750818252563,25
11,14,32,net_actual_interchange_mw,0.2711752653121948,25
11,14,32,gross_actual_interchange_mw,0.1445552110671997,25
11,14,32,total_gen,0.8756973147392273,25
11,14,32,metered_load_mw,0.8770848512649536,25
11,14,32,total_losses,0.399644672870636,25
11,14,32,congestion_price_da,0.15748882293701172,25
11,14,32,congestion_price_rt,0.10646647214889526,25
11,14,32,marginal_loss_price_da,0.3232905864715576,25
11,14,32,total_lmp_da,0.48295289278030396,25
11,14,32,da_as_total_mw_primary_reserve,0.45552676916122437,25
11,14,32,da_as_total_mw_synchronized_reserve,0.5390859246253967,25
11,14,32,da_as_total_mw_thirty_minutes_reserve,0.42455774545669556,25
4,5,29,net_actual_interchange_mw,0.27213025093078613,25
4,5,29,gross_actual_interchange_mw,0.1695144772529602,25
4,5,29,total_gen,0.7832363843917847,25
4,5,29,metered_load_mw,0.7618789672851562,25
4,5,29,total_losses,0.46474170684814453,25
4,5,29,congestion_price_da,0.2114337682723999,25
4,5,29,congestion_price_rt,0.14366275072097778,25
4,5,29,marginal_loss_price_da,0.5795592069625854,25
4,5,29,total_lmp_da,0.8222126960754395,25
4,5,29,da_as_total_mw_primary_reserve,0.2809096574783325,25
4,5,29,da_as_total_mw_synchronized_reserve,0.17728173732757568,25
4,5,29,da_as_total_mw_thirty_minutes_reserve,0.6437585949897766,25
20,37,40,net_actual_interchange_mw,0.2354060411453247,25
20,37,40,gross_actual_interchange_mw,0.18471872806549072,25
20,37,40,total_gen,0.9620079398155212,25
20,37,40,metered_load_mw,0.974206805229187,25
20,37,40,total_losses,0.5535815954208374,25
20,37,40,congestion_price_da,0.16819268465042114,25
20,37,40,congestion_price_rt,0.3564280867576599,25
20,37,40,marginal_loss_price_da,0.5647430419921875,25
20,37,40,total_lmp_da,0.7166550755500793,25
20,37,40,da_as_total_mw_primary_reserve,0.6606067419052124,25
20,37,40,da_as_total_mw_synchronized_reserve,0.4004603624343872,25
20,37,40,da_as_total_mw_thirty_minutes_reserve,0.4235795736312866,25
3,15,20,net_actual_interchange_mw,0.2361571192741394,25
3,15,20,gross_actual_interchange_mw,0.16241401433944702,25
3,15,20,total_gen,0.9663341641426086,25
3,15,20,metered_load_mw,0.976511538028717,25
3,15,20,total_losses,0.5113086700439453,25
3,15,20,congestion_price_da,0.1970321536064148,25
3,15,20,congestion_price_rt,0.15986132621765137,25
3,15,20,marginal_loss_price_da,0.518119215965271,25
3,15,20,total_lmp_da,0.7121196985244751,25
3,15,20,da_as_total_mw_primary_reserve,0.19004172086715698,25
3,15,20,da_as_total_mw_synchronized_reserve,0.12120002508163452,25
3,15,20,da_as_total_mw_thirty_minutes_reserve,0.4785884618759155,25
15,19,43,net_actual_interchange_mw,0.2109217643737793,25
15,19,43,gross_actual_interchange_mw,0.661017894744873,25
15,19,43,total_gen,0.9703940153121948,25
15,19,43,metered_load_mw,0.9813215136528015,25
15,19,43,total_losses,0.5186331272125244,25
15,19,43,congestion_price_da,0.23922652006149292,25
15,19,43,congestion_price_rt,0.13145846128463745,25
15,19,43,marginal_loss_price_da,0.5242878198623657,25
15,19,43,total_lmp_da,0.71854567527771,25
15,19,43,da_as_total_mw_primary_reserve,0.13327980041503906,25
15,19,43,da_as_total_mw_synchronized_reserve,0.0907444953918457,25
15,19,43,da_as_total_mw_thirty_minutes_reserve,0.39766430854797363,25
6,27,32,net_actual_interchange_mw,0.29803913831710815,25
6,27,32,gross_actual_interchange_mw,0.09968513250350952,25
6,27,32,total_gen,0.3282800316810608,25
6,27,32,metered_load_mw,0.3003239631652832,25
6,27,32,total_losses,0.258037805557251,25
6,27,32,congestion_price_da,0.14677661657333374,25
6,27,32,congestion_price_rt,0.1614183783531189,25
6,27,32,marginal_loss_price_da,0.24831151962280273,25
6,27,32,total_lmp_da,0.31525719165802,25
6,27,32,da_as_total_mw_primary_reserve,0.4747200012207031,25
6,27,32,da_as_total_mw_synchronized_reserve,0.5372083187103271,25
6,27,32,da_as_total_mw_thirty_minutes_reserve,0.25244617462158203,25
1,11,24,net_actual_interchange_mw,0.24105232954025269,25
1,11,24,gross_actual_interchange_mw,0.2703193426132202,25
1,11,24,total_gen,0.9843958616256714,25
1,11,24,metered_load_mw,0.9642815589904785,25
1,11,24,total_losses,0.5675178170204163,25
1,11,24,congestion_price_da,0.1704060435295105,25
1,11,24,congestion_price_rt,0.10396254062652588,25
1,11,24,marginal_loss_price_da,0.4520878791809082,25
1,11,24,total_lmp_da,0.6042242646217346,25
1,11,24,da_as_total_mw_primary_reserve,0.18099099397659302,25
1,11,24,da_as_total_mw_synchronized_reserve,0.13571584224700928,25
1,11,24,da_as_total_mw_thirty_minutes_reserve,0.392306923866272,25
2,4,16,net_actual_interchange_mw,0.25664007663726807,25
2,4,16,gross_actual_interchange_mw,0.17613494396209717,25
2,4,16,total_gen,0.7607572674751282,25
2,4,16,metered_load_mw,0.7300244569778442,25
2,4,16,total_losses,0.4914969801902771,25
2,4,16,congestion_price_da,0.14771658182144165,25
2,4,16,congestion_price_rt,0.09623372554779053,25
2,4,16,marginal_loss_price_da,0.3162860870361328,25
2,4,16,total_lmp_da,0.3870936632156372,25
2,4,16,da_as_total_mw_primary_reserve,0.3232800364494324,25
2,4,16,da_as_total_mw_synchronized_reserve,0.20566630363464355,25
2,4,16,da_as_total_mw_thirty_minutes_reserve,0.5362999439239502,25
22,33,40,net_actual_interchange_mw,0.2608627676963806,25
22,33,40,gross_actual_interchange_mw,0.12960219383239746,25
22,33,40,total_gen,0.4950599670410156,25
22,33,40,metered_load_mw,0.5242845416069031,25
22,33,40,total_losses,0.3682609796524048,25
22,33,40,congestion_price_da,0.14581245183944702,25
22,33,40,congestion_price_rt,0.3665977716445923,25
22,33,40,marginal_loss_price_da,0.4519362449645996,25
22,33,40,total_lmp_da,0.5435549020767212,25
22,33,40,da_as_total_mw_primary_reserve,0.45348286628723145,25
22,33,40,da_as_total_mw_synchronized_reserve,0.5322738289833069,25
22,33,40,da_as_total_mw_thirty_minutes_reserve,0.32211893796920776,25
5,18,33,net_actual_interchange_mw,0.19893509149551392,25
5,18,33,gross_actual_interchange_mw,0.05667537450790405,25
5,18,33,total_gen,0.5829557180404663,25
5,18,33,metered_load_mw,0.5785432457923889,25
5,18,33,total_losses,0.28045207262039185,25
5,18,33,congestion_price_da,0.1984342336654663,25
5,18,33,congestion_price_rt,0.14942032098770142,25
5,18,33,marginal_loss_price_da,0.5385758280754089,25
5,18,33,total_lmp_da,0.6837915778160095,25
5,18,33,da_as_total_mw_primary_reserve,0.4383806586265564,25
5,18,33,da_as_total_mw_synchronized_reserve,0.5373823642730713,25
5,18,33,da_as_total_mw_thirty_minutes_reserve,0.39013534784317017,25
6,14,28,net_actual_interchange_mw,0.2158152461051941,25
6,14,28,gross_actual_interchange_mw,0.1266719102859497,25
6,14,28,total_gen,0.899666428565979,25
6,14,28,metered_load_mw,0.8899362087249756,25
6,14,28,total_losses,0.3461047410964966,25
6,14,28,congestion_price_da,0.1321547031402588,25
6,14,28,congestion_price_rt,0.09859979152679443,25
6,14,28,marginal_loss_price_da,0.2939750552177429,25
6,14,28,total_lmp_da,0.47715967893600464,25
6,14,28,da_as_total_mw_primary_reserve,0.1212645173072815,25
6,14,28,da_as_total_mw_synchronized_reserve,0.11303693056106567,25
6,14,28,da_as_total_mw_thirty_minutes_reserve,0.40454381704330444,25
10,19,39,net_actual_interchange_mw,0.28885018825531006,25
10,19,39,gross_actual_interchange_mw,0.19866341352462769,25
10,19,39,total_gen,0.9704053997993469,25
10,19,39,metered_load_mw,0.9827529191970825,25
10,19,39,total_losses,0.5903488397598267,25
10,19,39,congestion_price_da,0.1867213249206543,25
10,19,39,congestion_price_rt,0.45240485668182373,25
10,19,39,marginal_loss_price_da,0.5593180656433105,25
10,19,39,total_lmp_da,0.7062016725540161,25
10,19,39,da_as_total_mw_primary_reserve,0.1931820511817932,25
10,19,39,da_as_total_mw_synchronized_reserve,0.1685730218887329,25
10,19,39,da_as_total_mw_thirty_minutes_reserve,0.47044265270233154,25
3,11,19,net_actual_interchange_mw,0.2848452925682068,25
3,11,19,gross_actual_interchange_mw,0.1941855549812317,25
3,11,19,total_gen,0.9749978184700012,25
3,11,19,metered_load_mw,0.9864826202392578,25
3,11,19,total_losses,0.5689414739608765,25
3,11,19,congestion_price_da,0.18032723665237427,25
3,11,19,congestion_price_rt,0.15858018398284912,25
3,11,19,marginal_loss_price_da,0.41959959268569946,25
3,11,19,total_lmp_da,0.5548242330551147,25
3,11,19,da_as_total_mw_primary_reserve,0.24603772163391113,25
3,11,19,da_as_total_mw_synchronized_reserve,0.17947536706924438,25
3,11,19,da_as_total_mw_thirty_minutes_reserve,0.526438295841217,25
3,6,31,net_actual_interchange_mw,0.29961735010147095,25
3,6,31,gross_actual_interchange_mw,0.11345821619033813,25
3,6,31,total_gen,0.49075108766555786,25
3,6,31,metered_load_mw,0.4880656599998474,25
3,6,31,total_losses,0.2336040735244751,25
3,6,31,congestion_price_da,0.13510793447494507,25
3,6,31,congestion_price_rt,0.1232951283454895,25
3,6,31,marginal_loss_price_da,0.17983847856521606,25
3,6,31,total_lmp_da,0.25332486629486084,25
3,6,31,da_as_total_mw_primary_reserve,0.48935288190841675,25
3,6,31,da_as_total_mw_synchronized_reserve,0.5384703874588013,25
3,6,31,da_as_total_mw_thirty_minutes_reserve,0.3814452290534973,25
6,13,43,net_actual_interchange_mw,0.27182668447494507,25
6,13,43,gross_actual_interchange_mw,0.644591212272644,25
6,13,43,total_gen,0.3729788064956665,25
6,13,43,metered_load_mw,0.3630980849266052,25
6,13,43,total_losses,0.31517088413238525,25
6,13,43,congestion_price_da,0.13095718622207642,25
6,13,43,congestion_price_rt,0.09865641593933105,25
6,13,43,marginal_loss_price_da,0.09922903776168823,25
6,13,43,total_lmp_da,0.2524194121360779,25
6,13,43,da_as_total_mw_primary_reserve,0.09390944242477417,25
6,13,43,da_as_total_mw_synchronized_reserve,0.06480908393859863,25
6,13,43,da_as_total_mw_thirty_minutes_reserve,0.2994541525840759,25
2,15,33,net_actual_interchange_mw,0.22123295068740845,25
2,15,33,gross_actual_interchange_mw,0.05336207151412964,25
2,15,33,total_gen,0.561629593372345,25
2,15,33,metered_load_mw,0.5553559064865112,25
2,15,33,total_losses,0.16910016536712646,25
2,15,33,congestion_price_da,0.1783844232559204,25
2,15,33,congestion_price_rt,0.15050876140594482,25
2,15,33,marginal_loss_price_da,0.4817597270011902,25
2,15,33,total_lmp_da,0.6878973841667175,25
2,15,33,da_as_total_mw_primary_reserve,0.5227923393249512,25
2,15,33,da_as_total_mw_synchronized_reserve,0.598480224609375,25
2,15,33,da_as_total_mw_thirty_minutes_reserve,0.4394755959510803,25
1,5,42,net_actual_interchange_mw,0.3634225130081177,25
1,5,42,gross_actual_interchange_mw,0.3061659336090088,25
1,5,42,total_gen,0.8773207068443298,25
1,5,42,metered_load_mw,0.8557546138763428,25
1,5,42,total_losses,0.32977455854415894,25
1,5,42,congestion_price_da,0.19153040647506714,25
1,5,42,congestion_price_rt,0.13274496793746948,25
1,5,42,marginal_loss_price_da,0.5241054892539978,25
1,5,42,total_lmp_da,0.6935899257659912,25
1,5,42,da_as_total_mw_primary_reserve,0.19426220655441284,25
1,5,42,da_as_total_mw_synchronized_reserve,0.1341456174850464,25
1,5,42,da_as_total_mw_thirty_minutes_reserve,0.45028477907180786,25
5,19,28,net_actual_interchange_mw,0.1741476058959961,25
5,19,28,gross_actual_interchange_mw,0.1629619598388672,25
5,19,28,total_gen,0.9708073735237122,25
5,19,28,metered_load_mw,0.9831544160842896,25
5,19,28,total_losses,0.493436336517334,25
5,19,28,congestion_price_da,0.18871814012527466,25
5,19,28,congestion_price_rt,0.13405269384384155,25
5,19,28,marginal_loss_price_da,0.5238556265830994,25
5,19,28,total_lmp_da,0.7080258131027222,25
5,19,28,da_as_total_mw_primary_reserve,0.17076891660690308,25
5,19,28,da_as_total_mw_synchronized_reserve,0.11823368072509766,25
5,19,28,da_as_total_mw_thirty_minutes_reserve,0.44457972049713135,25
1,26,32,net_actual_interchange_mw,0.3262562155723572,25
