i,j,k,conf,est,K
18,38,42,gross_actual_interchange_mw,0.29118216037750244,25
18,38,42,total_gen,0.5167060494422913,25
18,38,42,metered_load_mw,0.5534216165542603,25
18,38,42,total_losses,0.3452203869819641,25
18,38,42,congestion_price_da,0.1602444052696228,25
18,38,42,congestion_price_rt,0.1697554588317871,25
18,38,42,marginal_loss_price_da,0.6613702774047852,25
18,38,42,total_lmp_da,0.9777982234954834,25
18,38,42,da_as_total_mw_primary_reserve,0.11181432008743286,25
18,38,42,da_as_total_mw_synchronized_reserve,0.13413846492767334,25
18,38,42,da_as_total_mw_thirty_minutes_reserve,0.4484628438949585,25
3,12,18,net_actual_interchange_mw,0.1263902187347412,25
3,12,18,gross_actual_interchange_mw,0.06786298751831055,25
3,12,18,total_gen,0.35659104585647583,25
3,12,18,metered_load_mw,0.3841984272003174,25
3,12,18,total_losses,0.09038788080215454,25
3,12,18,congestion_price_da,0.056624531745910645,25
3,12,18,congestion_price_rt,0.12740689516067505,25
3,12,18,marginal_loss_price_da,0.1741136908531189,25
3,12,18,total_lmp_da,0.30408430099487305,25
3,12,18,da_as_total_mw_primary_reserve,0.11860036849975586,25
3,12,18,da_as_total_mw_synchronized_reserve,0.155290424823761,25
3,12,18,da_as_total_mw_thirty_minutes_reserve,0.32728540897369385,25
1,24,32,net_actual_interchange_mw,0.33676254749298096,25
1,24,32,gross_actual_interchange_mw,0.2627977728843689,25
1,24,32,total_gen,0.8738148808479309,25
1,24,32,metered_load_mw,0.8513708114624023,25
1,24,32,total_losses,0.295484721660614,25
1,24,32,congestion_price_da,0.16282880306243896,25
1,24,32,congestion_price_rt,0.1058800220489502,25
1,24,32,marginal_loss_price_da,0.30100858211517334,25
1,24,32,total_lmp_da,0.5286127328872681,25
1,24,32,da_as_total_mw_primary_reserve,0.48716527223587036,25
1,24,32,da_as_total_mw_synchronized_reserve,0.5455610752105713,25
1,24,32,da_as_total_mw_thirty_minutes_reserve,0.49779653549194336,25
0,1,5,net_actual_interchange_mw,0.3069126009941101,25
0,1,5,gross_actual_interchange_mw,0.18232405185699463,25
0,1,5,total_gen,0.9367132186889648,25
0,1,5,metered_load_mw,0.9210535287857056,25
0,1,5,total_losses,0.5890166759490967,25
0,1,5,congestion_price_da,0.19952887296676636,25
0,1,5,congestion_price_rt,0.13611871004104614,25
0,1,5,marginal_loss_price_da,0.5388442873954773,25
0,1,5,total_lmp_da,0.6992802619934082,25
0,1,5,da_as_total_mw_primary_reserve,0.22140651941299438,25
0,1,5,da_as_total_mw_synchronized_reserve,0.17773789167404175,25
0,1,5,da_as_total_mw_thirty_minutes_reserve,0.49378132820129395,25
1,4,33,net_actual_interchange_mw,0.3902149796485901,25
1,4,33,gross_actual_interchange_mw,0.21938514709472656,25
1,4,33,total_gen,0.9079478979110718,25
1,4,33,metered_load_mw,0.8852885961532593,25
1,4,33,total_losses,0.5330276489257812,25
1,4,33,congestion_price_da,0.17280572652816772,25
1,4,33,congestion_price_rt,0.1299312710762024,25
1,4,33,marginal_loss_price_da,0.40677428245544434,25
1,4,33,total_lmp_da,0.57170569896698,25
1,4,33,da_as_total_mw_primary_reserve,0.5174300074577332,25
1,4,33,da_as_total_mw_synchronized_reserve,0.5462706685066223,25
1,4,33,da_as_total_mw_thirty_minutes_reserve,0.6627780199050903,25
3,11,12,net_actual_interchange_mw,0.18360769748687744,25
3,11,12,gross_actual_interchange_mw,0.11426115036010742,25
3,11,12,total_gen,0.39190518856048584,25
3,11,12,metered_load_mw,0.4159020781517029,25
3,11,12,total_losses,0.11217290163040161,25
3,11,12,congestion_price_da,0.07717490196228027,25
3,11,12,congestion_price_rt,0.13237202167510986,25
3,11,12,marginal_loss_price_da,0.17595171928405762,25
3,11,12,total_lmp_da,0.3123243451118469,25
3,11,12,da_as_total_mw_primary_reserve,0.21325647830963135,25
3,11,12,da_as_total_mw_synchronized_reserve,0.17323988676071167,25
3,11,12,da_as_total_mw_thirty_minutes_reserve,0.3780379295349121,25
2,4,33,net_actual_interchange_mw,0.3456340432167053,25
2,4,33,gross_actual_interchange_mw,0.170474112033844,25
2,4,33,total_gen,0.6258630752563477,25
2,4,33,metered_load_mw,0.5811113119125366,25
2,4,33,total_losses,0.4544594883918762,25
2,4,33,congestion_price_da,0.14616256952285767,25
2,4,33,congestion_price_rt,0.08038616180419922,25
2,4,33,marginal_loss_price_da,0.2154063582420349,25
2,4,33,total_lmp_da,0.3055872917175293,25
2,4,33,da_as_total_mw_primary_reserve,0.5915327072143555,25
2,4,33,da_as_total_mw_synchronized_reserve,0.6053000688552856,25
2,4,33,da_as_total_mw_thirty_minutes_reserve,0.5533886551856995,25
14,31,38,net_actual_interchange_mw,0.424990177154541,25
14,31,38,gross_actual_interchange_mw,0.1155591607093811,25
14,31,38,total_gen,0.8715523481369019,25
14,31,38,metered_load_mw,0.8703198432922363,25
14,31,38,total_losses,0.32893145084381104,25
14,31,38,congestion_price_da,0.20183300971984863,25
14,31,38,congestion_price_rt,0.17530608177185059,25
14,31,38,marginal_loss_price_da,0.6694844365119934,25
14,31,38,total_lmp_da,0.981354296207428,25
14,31,38,da_as_total_mw_primary_reserve,0.4680132269859314,25
14,31,38,da_as_total_mw_synchronized_reserve,0.5631400942802429,25
14,31,38,da_as_total_mw_thirty_minutes_reserve,0.5055896043777466,25
4,19,30,net_actual_interchange_mw,0.2985534071922302,25
4,19,30,gross_actual_interchange_mw,0.20542705059051514,25
4,19,30,total_gen,0.9753825664520264,25
4,19,30,metered_load_mw,0.9863263964653015,25
4,19,30,total_losses,0.5929293632507324,25
4,19,30,congestion_price_da,0.194427490234375,25
4,19,30,congestion_price_rt,0.14377856254577637,25
4,19,30,marginal_loss_price_da,0.6156840324401855,25
4,19,30,total_lmp_da,0.852695107460022,25
4,19,30,da_as_total_mw_primary_reserve,0.23655855655670166,25
4,19,30,da_as_total_mw_synchronized_reserve,0.14167147874832153,25
4,19,30,da_as_total_mw_thirty_minutes_reserve,0.6500287652015686,25
15,20,39,net_actual_interchange_mw,0.21340817213058472,25
15,20,39,gross_actual_interchange_mw,0.1664944887161255,25
15,20,39,total_gen,0.9641448855400085,25
15,20,39,metered_load_mw,0.9760134220123291,25
15,20,39,total_losses,0.5067163109779358,25
15,20,39,congestion_price_da,0.19211870431900024,25
15,20,39,congestion_price_rt,0.43593668937683105,25
15,20,39,marginal_loss_price_da,0.5728546380996704,25
15,20,39,total_lmp_da,0.7662441730499268,25
15,20,39,da_as_total_mw_primary_reserve,0.1677004098892212,25
15,20,39,da_as_total_mw_synchronized_reserve,0.10547870397567749,25
15,20,39,da_as_total_mw_thirty_minutes_reserve,0.46400439739227295,25
7,19,42,net_actual_interchange_mw,0.309786856174469,25
7,19,42,gross_actual_interchange_mw,0.38109952211380005,25
7,19,42,total_gen,0.9758050441741943,25
7,19,42,metered_load_mw,0.9869043827056885,25
7,19,42,total_losses,0.526443362236023,25
7,19,42,congestion_price_da,0.201127290725708,25
7,19,42,congestion_price_rt,0.10989558696746826,25
7,19,42,marginal_loss_price_da,0.443528950214386,25
7,19,42,total_lmp_da,0.6283079385757446,25
7,19,42,da_as_total_mw_primary_reserve,0.10342913866043091,25
7,19,42,da_as_total_mw_synchronized_reserve,0.09520375728607178,25
7,19,42,da_as_total_mw_thirty_minutes_reserve,0.2965695261955261,25
2,11,43,net_actual_interchange_mw,0.15500611066818237,25
2,11,43,gross_actual_interchange_mw,0.6604346036911011,25
2,11,43,total_gen,0.4788060188293457,25
2,11,43,metered_load_mw,0.4652348756790161,25
2,11,43,total_losses,0.3190745711326599,25
2,11,43,congestion_price_da,0.13435107469558716,25
2,11,43,congestion_price_rt,0.051373839378356934,25
2,11,43,marginal_loss_price_da,0.15639418363571167,25
2,11,43,total_lmp_da,0.3282553553581238,25
2,11,43,da_as_total_mw_primary_reserve,0.15351688861846924,25
2,11,43,da_as_total_mw_synchronized_reserve,0.14526307582855225,25
2,11,43,da_as_total_mw_thirty_minutes_reserve,0.20127040147781372,25
3,6,11,net_actual_interchange_mw,0.2374887466430664,25
3,6,11,gross_actual_interchange_mw,0.13354164361953735,25
3,6,11,total_gen,0.4662896990776062,25
3,6,11,metered_load_mw,0.4719190001487732,25
3,6,11,total_losses,0.20253300666809082,25
3,6,11,congestion_price_da,0.12694483995437622,25
3,6,11,congestion_price_rt,0.12537610530853271,25
3,6,11,marginal_loss_price_da,0.16543692350387573,25
3,6,11,total_lmp_da,0.25822293758392334,25
3,6,11,da_as_total_mw_primary_reserve,0.168978750705719,25
3,6,11,da_as_total_mw_synchronized_reserve,0.1575298309326172,25
3,6,11,da_as_total_mw_thirty_minutes_reserve,0.32020366191864014,25
5,29,33,net_actual_interchange_mw,0.24732333421707153,25
5,29,33,gross_actual_interchange_mw,0.0599515438079834,25
5,29,33,total_gen,0.5775779485702515,25
5,29,33,metered_load_mw,0.5777724981307983,25
5,29,33,total_losses,0.18693697452545166,25
5,29,33,congestion_price_da,0.18160074949264526,25
5,29,33,congestion_price_rt,0.15749675035476685,25
5,29,33,marginal_loss_price_da,0.5027927160263062,25
5,29,33,total_lmp_da,0.811278760433197,25
5,29,33,da_as_total_mw_primary_reserve,0.5476940870285034,25
5,29,33,da_as_total_mw_synchronized_reserve,0.6154665946960449,25
5,29,33,da_as_total_mw_thirty_minutes_reserve,0.5031399726867676,25
11,29,32,net_actual_interchange_mw,0.2210831642150879,25
11,29,32,gross_actual_interchange_mw,0.10865110158920288,25
11,29,32,total_gen,0.3798726797103882,25
11,29,32,metered_load_mw,0.3666682243347168,25
11,29,32,total_losses,0.19106274843215942,25
11,29,32,congestion_price_da,0.13447606563568115,25
11,29,32,congestion_price_rt,0.08811056613922119,25
11,29,32,marginal_loss_price_da,0.37790507078170776,25
11,29,32,total_lmp_da,0.635388195514679,25
11,29,32,da_as_total_mw_primary_reserve,0.5584617257118225,25
11,29,32,da_as_total_mw_synchronized_reserve,0.623467206954956,25
11,29,32,da_as_total_mw_thirty_minutes_reserve,0.46531522274017334,25
5,6,31,net_actual_interchange_mw,0.28035813570022583,25
5,6,31,gross_actual_interchange_mw,0.0967942476272583,25
5,6,31,total_gen,0.6259337663650513,25
5,6,31,metered_load_mw,0.6059966087341309,25
5,6,31,total_losses,0.2554835081100464,25
5,6,31,congestion_price_da,0.20687615871429443,25
5,6,31,congestion_price_rt,0.15010017156600952,25
5,6,31,marginal_loss_price_da,0.4878084659576416,25
5,6,31,total_lmp_da,0.6845473051071167,25
5,6,31,da_as_total_mw_primary_reserve,0.4822169542312622,25
5,6,31,da_as_total_mw_synchronized_reserve,0.5378992557525635,25
5,6,31,da_as_total_mw_thirty_minutes_reserve,0.47277164459228516,25
3,14,39,net_actual_interchange_mw,0.3137882351875305,25
3,14,39,gross_actual_interchange_mw,0.11179131269454956,25
3,14,39,total_gen,0.867195188999176,25
3,14,39,metered_load_mw,0.8633761405944824,25
3,14,39,total_losses,0.34207528829574585,25
3,14,39,congestion_price_da,0.1428295373916626,25
3,14,39,congestion_price_rt,0.4483937621116638,25
3,14,39,marginal_loss_price_da,0.49982690811157227,25
3,14,39,total_lmp_da,0.6704482436180115,25
3,14,39,da_as_total_mw_primary_reserve,0.09425640106201172,25
3,14,39,da_as_total_mw_synchronized_reserve,0.10623174905776978,25
3,14,39,da_as_total_mw_thirty_minutes_reserve,0.37005943059921265,25
30,32,38,net_actual_interchange_mw,0.27756428718566895,25
30,32,38,gross_actual_interchange_mw,0.12805944681167603,25
30,32,38,total_gen,0.6057033538818359,25
30,32,38,metered_load_mw,0.6419470310211182,25
30,32,38,total_losses,0.38708531856536865,25
30,32,38,congestion_price_da,0.19194483757019043,25
30,32,38,congestion_price_rt,0.17173564434051514,25
30,32,38,marginal_loss_price_da,0.6725829839706421,25
30,32,38,total_lmp_da,0.9800997376441956,25
30,32,38,da_as_total_mw_primary_reserve,0.501793622970581,25
30,32,38,da_as_total_mw_synchronized_reserve,0.5928978323936462,25
30,32,38,da_as_total_mw_thirty_minutes_reserve,0.5022426843643188,25
7,29,43,net_actual_interchange_mw,0.183269202709198,25
7,29,43,gross_actual_interchange_mw,0.6448196172714233,25
7,29,43,total_gen,0.4268537163734436,25
7,29,43,metered_load_mw,0.41427135467529297,25
7,29,43,total_losses,0.27333009243011475,25
7,29,43,congestion_price_da,0.14161431789398193,25
7,29,43,congestion_price_rt,0.08165550231933594,25
7,29,43,marginal_loss_price_da,0.3122463822364807,25
7,29,43,total_lmp_da,0.667229413986206,25
7,29,43,da_as_total_mw_primary_reserve,0.12510687112808228,25
7,29,43,da_as_total_mw_synchronized_reserve,0.11287212371826172,25
7,29,43,da_as_total_mw_thirty_minutes_reserve,0.3365366458892822,25
0,6,40,net_actual_interchange_mw,0.33209335803985596,25
0,6,40,gross_actual_interchange_mw,0.19080853462219238,25
0,6,40,total_gen,0.7842704653739929,25
0,6,40,metered_load_mw,0.7824355363845825,25
0,6,40,total_losses,0.589874267578125,25
0,6,40,congestion_price_da,0.179165780544281,25
0,6,40,congestion_price_rt,0.3813755512237549,25
0,6,40,marginal_loss_price_da,0.5380051136016846,25
0,6,40,total_lmp_da,0.6561654210090637,25
0,6,40,da_as_total_mw_primary_reserve,0.12274253368377686,25
0,6,40,da_as_total_mw_synchronized_reserve,0.11516958475112915,25
0,6,40,da_as_total_mw_thirty_minutes_reserve,0.3074435591697693,25
3,19,40,net_actual_interchange_mw,0.2923693060874939,25
3,19,40,gross_actual_interchange_mw,0.19201362133026123,25
3,19,40,total_gen,0.9660516977310181,25
3,19,40,metered_load_mw,0.9795557260513306,25
3,19,40,total_losses,0.6043768525123596,25
3,19,40,congestion_price_da,0.18072938919067383,25
3,19,40,congestion_price_rt,0.3823944330215454,25
3,19,40,marginal_loss_price_da,0.5567780137062073,25
3,19,40,total_lmp_da,0.6969290971755981,25
3,19,40,da_as_total_mw_primary_reserve,0.18502098321914673,25
3,19,40,da_as_total_mw_synchronized_reserve,0.11619466543197632,25
3,19,40,da_as_total_mw_thirty_minutes_reserve,0.45966750383377075,25
4,16,33,net_actual_interchange_mw,0.3883303999900818,25
4,16,33,gross_actual_interchange_mw,0.1719467043876648,25
4,16,33,total_gen,0.7093408107757568,25
4,16,33,metered_load_mw,0.6763167381286621,25
4,16,33,total_losses,0.5177667737007141,25
4,16,33,congestion_price_da,0.13166117668151855,25
4,16,33,congestion_price_rt,0.11100053787231445,25
4,16,33,marginal_loss_price_da,0.25153303146362305,25
4,16,33,total_lmp_da,0.2707746624946594,25
4,16,33,da_as_total_mw_primary_reserve,0.5078348517417908,25
4,16,33,da_as_total_mw_synchronized_reserve,0.539387047290802,25
4,16,33,da_as_total_mw_thirty_minutes_reserve,0.4893430471420288,25
5,20,39,net_actual_interchange_mw,0.20768600702285767,25
5,20,39,gross_actual_interchange_mw,0.16516995429992676,25
5,20,39,total_gen,0.9619747996330261,25
5,20,39,metered_load_mw,0.9741491675376892,25
5,20,39,total_losses,0.5015404224395752,25
5,20,39,congestion_price_da,0.18794584274291992,25
5,20,39,congestion_price_rt,0.4342387914657593,25
5,20,39,marginal_loss_price_da,0.5624082088470459,25
5,20,39,total_lmp_da,0.7644604444503784,25
5,20,39,da_as_total_mw_primary_reserve,0.16004294157028198,25
5,20,39,da_as_total_mw_synchronized_reserve,0.09719651937484741,25
5,20,39,da_as_total_mw_thirty_minutes_reserve,0.45428431034088135,25
4,10,18,net_actual_interchange_mw,0.3741225600242615,25
4,10,18,gross_actual_interchange_mw,0.18037354946136475,25
4,10,18,total_gen,0.6403684616088867,25
4,10,18,metered_load_mw,0.6031380891799927,25
4,10,18,total_losses,0.664993405342102,25
4,10,18,congestion_price_da,0.08126455545425415,25
4,10,18,congestion_price_rt,0.030088484287261963,25
4,10,18,marginal_loss_price_da,0.13922810554504395,25
4,10,18,total_lmp_da,0.16823583841323853,25
4,10,18,da_as_total_mw_primary_reserve,0.27335143089294434,25
4,10,18,da_as_total_mw_synchronized_reserve,0.20426082611083984,25
4,10,18,da_as_total_mw_thirty_minutes_reserve,0.3945894241333008,25
4,7,14,net_actual_interchange_mw,0.2928568720817566,25
4,7,14,gross_actual_interchange_mw,0.29523563385009766,25
4,7,14,total_gen,0.9899895191192627,25
4,7,14,metered_load_mw,0.9710068702697754,25
4,7,14,total_losses,0.6200982332229614,25
4,7,14,congestion_price_da,0.20052582025527954,25
4,7,14,congestion_price_rt,0.10644382238388062,25
4,7,14,marginal_loss_price_da,0.441653311252594,25
4,7,14,total_lmp_da,0.595455527305603,25
4,7,14,da_as_total_mw_primary_reserve,0.2269037365913391,25
4,7,14,da_as_total_mw_synchronized_reserve,0.12325447797775269,25
4,7,14,da_as_total_mw_thirty_minutes_reserve,0.5829150676727295,25
2,18,33,net_actual_interchange_mw,0.19326043128967285,25
2,18,33,gross_actual_interchange_mw,0.05795645713806152,25
2,18,33,total_gen,0.4484297037124634,25
2,18,33,metered_load_mw,0.4284965395927429,25
2,18,33,total_losses,0.15997648239135742,25
2,18,33,congestion_price_da,0.11307817697525024,25
2,18,33,congestion_price_rt,0.07278043031692505,25
2,18,33,marginal_loss_price_da,0.16411668062210083,25
2,18,33,total_lmp_da,0.28970152139663696,25
2,18,33,da_as_total_mw_primary_reserve,0.5029318332672119,25
2,18,33,da_as_total_mw_synchronized_reserve,0.5901800394058228,25
2,18,33,da_as_total_mw_thirty_minutes_reserve,0.32181209325790405,25
14,32,39,net_actual_interchange_mw,0.3320048451423645,25
14,32,39,gross_actual_interchange_mw,0.11674702167510986,25
14,32,39,total_gen,0.8738840222358704,25
14,32,39,metered_load_mw,0.8711466193199158,25
14,32,39,total_losses,0.31585609912872314,25
14,32,39,congestion_price_da,0.19526463747024536,25
14,32,39,congestion_price_rt,0.4552057385444641,25
14,32,39,marginal_loss_price_da,0.500363826751709,25
14,32,39,total_lmp_da,0.6745579242706299,25
14,32,39,da_as_total_mw_primary_reserve,0.4567921757698059,25
14,32,39,da_as_total_mw_synchronized_reserve,0.5378570556640625,25
14,32,39,da_as_total_mw_thirty_minutes_reserve,0.41877955198287964,25
3,14,40,net_actual_interchange_mw,0.3303218483924866,25
3,14,40,gross_actual_interchange_mw,0.13372331857681274,25
3,14,40,total_gen,0.8625631332397461,25
3,14,40,metered_load_mw,0.8649738430976868,25
3,14,40,total_losses,0.4480001926422119,25
3,14,40,congestion_price_da,0.12636852264404297,25
3,14,40,congestion_price_rt,0.3644293546676636,25
3,14,40,marginal_loss_price_da,0.5350610613822937,25
3,14,40,total_lmp_da,0.6735131740570068,25
3,14,40,da_as_total_mw_primary_reserve,0.06515562534332275,25
3,14,40,da_as_total_mw_synchronized_reserve,0.09412199258804321,25
3,14,40,da_as_total_mw_thirty_minutes_reserve,0.3191770315170288,25
19,31,38,net_actual_interchange_mw,0.38492393493652344,25
19,31,38,gross_actual_interchange_mw,0.17908048629760742,25
19,31,38,total_gen,0.9737721085548401,25
19,31,38,metered_load_mw,0.9840614795684814,25
19,31,38,total_losses,0.4605918526649475,25
19,31,38,congestion_price_da,0.2160601019859314,25
19,31,38,congestion_price_rt,0.1837748885154724,25
19,31,38,marginal_loss_price_da,0.6701974868774414,25
19,31,38,total_lmp_da,0.9817892909049988,25
19,31,38,da_as_total_mw_primary_reserve,0.5040295124053955,25
19,31,38,da_as_total_mw_synchronized_reserve,0.5674309730529785,25
19,31,38,da_as_total_mw_thirty_minutes_reserve,0.6226658225059509,25
4,14,31,net_actual_interchange_mw,0.3764483332633972,25
4,14,31,gross_actual_interchange_mw,0.18178784847259521,25
4,14,31,total_gen,0.9910097122192383,25
4,14,31,metered_load_mw,0.9725928902626038,25
4,14,31,total_losses,0.5879828929901123,25
4,14,31,congestion_price_da,0.1891513466835022,25
4,14,31,congestion_price_rt,0.1284664273262024,25
4,14,31,marginal_loss_price_da,0.44725316762924194,25
4,14,31,total_lmp_da,0.5674163103103638,25
4,14,31,da_as_total_mw_primary_reserve,0.520392119884491,25
4,14,31,da_as_total_mw_synchronized_reserve,0.5460484623908997,25
4,14,31,da_as_total_mw_thirty_minutes_reserve,0.6530609130859375,25
10,15,19,net_actual_interchange_mw,0.2932027578353882,25
10,15,19,gross_actual_interchange_mw,0.18763184547424316,25
10,15,19,total_gen,0.9754449725151062,25
10,15,19,metered_load_mw,0.9850357174873352,25
10,15,19,total_losses,0.5991220474243164,25
10,15,19,congestion_price_da,0.21045541763305664,25
10,15,19,congestion_price_rt,0.14005470275878906,25
10,15,19,marginal_loss_price_da,0.5404170155525208,25
10,15,19,total_lmp_da,0.7133700251579285,25
10,15,19,da_as_total_mw_primary_reserve,0.19844698905944824,25
10,15,19,da_as_total_mw_synchronized_reserve,0.1627788543701172,25
10,15,19,da_as_total_mw_thirty_minutes_reserve,0.4869254231452942,25
3,4,42,net_actual_interchange_mw,0.4372709393501282,25
3,4,42,gross_actual_interchange_mw,0.3249680995941162,25
3,4,42,total_gen,0.6537274122238159,25
3,4,42,metered_load_mw,0.6370480060577393,25
3,4,42,total_losses,0.45797115564346313,25
3,4,42,congestion_price_da,0.13994461297988892,25
3,4,42,congestion_price_rt,0.1176983118057251,25
3,4,42,marginal_loss_price_da,0.2908039689064026,25
3,4,42,total_lmp_da,0.29812270402908325,25
3,4,42,da_as_total_mw_primary_reserve,0.25858426094055176,25
3,4,42,da_as_total_mw_synchronized_reserve,0.13697010278701782,25
3,4,42,da_as_total_mw_thirty_minutes_reserve,0.4927109479904175,25
16,18,42,net_actual_interchange_mw,0.27114546298980713,25
16,18,42,gross_actual_interchange_mw,0.27051156759262085,25
16,18,42,total_gen,0.5907324552536011,25
16,18,42,metered_load_mw,0.5660698413848877,25
16,18,42,total_losses,0.3136996030807495,25
16,18,42,congestion_price_da,0.08274531364440918,25
16,18,42,congestion_price_rt,0.05840212106704712,25
16,18,42,marginal_loss_price_da,0.21361613273620605,25
16,18,42,total_lmp_da,0.27433890104293823,25
16,18,42,da_as_total_mw_primary_reserve,0.07335859537124634,25
16,18,42,da_as_total_mw_synchronized_reserve,0.1500338912010193,25
16,18,42,da_as_total_mw_thirty_minutes_reserve,0.14582443237304688,25
4,16,17,net_actual_interchange_mw,0.2798129916191101,25
4,16,17,gross_actual_interchange_mw,0.27319246530532837,25
4,16,17,total_gen,0.7218194603919983,25
4,16,17,metered_load_mw,0.6903156042098999,25
4,16,17,total_losses,0.5535517930984497,25
4,16,17,congestion_price_da,0.1302167773246765,25
4,16,17,congestion_price_rt,0.07755708694458008,25
4,16,17,marginal_loss_price_da,0.2655806541442871,25
4,16,17,total_lmp_da,0.31098729372024536,25
4,16,17,da_as_total_mw_primary_reserve,0.2321244478225708,25
4,16,17,da_as_total_mw_synchronized_reserve,0.16177833080291748,25
4,16,17,da_as_total_mw_thirty_minutes_reserve,0.42948150634765625,25
11,33,37,net_actual_interchange_mw,0.2193959355354309,25
11,33,37,gross_actual_interchange_mw,0.11131072044372559,25
11,33,37,total_gen,0.3051850199699402,25
11,33,37,metered_load_mw,0.2760670781135559,25
11,33,37,total_losses,0.16857606172561646,25
11,33,37,congestion_price_da,0.0687151551246643,25
11,33,37,congestion_price_rt,0.03850829601287842,25
11,33,37,marginal_loss_price_da,0.049651145935058594,25
11,33,37,total_lmp_da,0.1369287371635437,25
11,33,37,da_as_total_mw_primary_reserve,0.9399546384811401,25
11,33,37,da_as_total_mw_synchronized_reserve,0.8981207609176636,25
11,33,37,da_as_total_mw_thirty_minutes_reserve,0.31410521268844604,25
1,15,29,net_actual_interchange_mw,0.24556338787078857,25
1,15,29,gross_actual_interchange_mw,0.15807610750198364,25
1,15,29,total_gen,0.8751921653747559,25
1,15,29,metered_load_mw,0.8513437509536743,25
1,15,29,total_losses,0.31295812129974365,25
1,15,29,congestion_price_da,0.17702889442443848,25
1,15,29,congestion_price_rt,0.14091402292251587,25
1,15,29,marginal_loss_price_da,0.5161711573600769,25
1,15,29,total_lmp_da,0.8102218508720398,25
1,15,29,da_as_total_mw_primary_reserve,0.28474539518356323,25
1,15,29,da_as_total_mw_synchronized_reserve,0.20573079586029053,25
1,15,29,da_as_total_mw_thirty_minutes_reserve,0.5450626611709595,25
1,4,21,net_actual_interchange_mw,0.28140008449554443,25
1,4,21,gross_actual_interchange_mw,0.20838457345962524,25
1,4,21,total_gen,0.9074878096580505,25
1,4,21,metered_load_mw,0.8773297667503357,25
1,4,21,total_losses,0.5077190399169922,25
1,4,21,congestion_price_da,0.18236994743347168,25
1,4,21,congestion_price_rt,0.18860316276550293,25
1,4,21,marginal_loss_price_da,0.4732767939567566,25
1,4,21,total_lmp_da,0.6184471845626831,25
1,4,21,da_as_total_mw_primary_reserve,0.22899127006530762,25
1,4,21,da_as_total_mw_synchronized_reserve,0.14349430799484253,25
1,4,21,da_as_total_mw_thirty_minutes_reserve,0.5814790725708008,25
2,16,27,net_actual_interchange_mw,0.12868940830230713,25
2,16,27,gross_actual_interchange_mw,0.0704922080039978,25
2,16,27,total_gen,0.5850864052772522,25
2,16,27,metered_load_mw,0.5879111289978027,25
2,16,27,total_losses,0.1653815507888794,25
2,16,27,congestion_price_da,0.14106613397598267,25
2,16,27,congestion_price_rt,0.18716788291931152,25
2,16,27,marginal_loss_price_da,0.37816905975341797,25
2,16,27,total_lmp_da,0.5272767543792725,25
2,16,27,da_as_total_mw_primary_reserve,0.11383157968521118,25
2,16,27,da_as_total_mw_synchronized_reserve,0.15091615915298462,25
2,16,27,da_as_total_mw_thirty_minutes_reserve,0.20853161811828613,25
12,19,38,net_actual_interchange_mw,0.348527193069458,25
12,19,38,gross_actual_interchange_mw,0.18767958879470825,25
12,19,38,total_gen,0.9724855422973633,25
12,19,38,metered_load_mw,0.9833239316940308,25
12,19,38,total_losses,0.48166346549987793,25
12,19,38,congestion_price_da,0.20531564950942993,25
12,19,38,congestion_price_rt,0.1817602515220642,25
12,19,38,marginal_loss_price_da,0.6697710156440735,25
12,19,38,total_lmp_da,0.9798502326011658,25
12,19,38,da_as_total_mw_primary_reserve,0.31965821981430054,25
12,19,38,da_as_total_mw_synchronized_reserve,0.20976197719573975,25
12,19,38,da_as_total_mw_thirty_minutes_reserve,0.5894197225570679,25
9,16,42,net_actual_interchange_mw,0.26855921745300293,25
9,16,42,gross_actual_interchange_mw,0.27138131856918335,25
9,16,42,total_gen,0.5647507905960083,25
9,16,42,metered_load_mw,0.5398418307304382,25
9,16,42,total_losses,0.3449667692184448,25
9,16,42,congestion_price_da,0.08282208442687988,25
9,16,42,congestion_price_rt,0.05974757671356201,25
9,16,42,marginal_loss_price_da,0.2208908200263977,25
9,16,42,total_lmp_da,0.27355968952178955,25
9,16,42,da_as_total_mw_primary_reserve,0.07611697912216187,25
9,16,42,da_as_total_mw_synchronized_reserve,0.15106487274169922,25
9,16,42,da_as_total_mw_thirty_minutes_reserve,0.13711082935333252,25
3,6,33,net_actual_interchange_mw,0.3164486289024353,25
3,6,33,gross_actual_interchange_mw,0.10883146524429321,25
3,6,33,total_gen,0.4984809160232544,25
3,6,33,metered_load_mw,0.49236559867858887,25
3,6,33,total_losses,0.22625476121902466,25
3,6,33,congestion_price_da,0.13292348384857178,25
3,6,33,congestion_price_rt,0.12461912631988525,25
3,6,33,marginal_loss_price_da,0.17914801836013794,25
3,6,33,total_lmp_da,0.25408899784088135,25
3,6,33,da_as_total_mw_primary_reserve,0.48044127225875854,25
3,6,33,da_as_total_mw_synchronized_reserve,0.5365704298019409,25
3,6,33,da_as_total_mw_thirty_minutes_reserve,0.3805837035179138,25
4,14,32,net_actual_interchange_mw,0.3738589286804199,25
4,14,32,gross_actual_interchange_mw,0.18236976861953735,25
4,14,32,total_gen,0.9914911389350891,25
4,14,32,metered_load_mw,0.972865879535675,25
4,14,32,total_losses,0.5844692587852478,25
4,14,32,congestion_price_da,0.18688935041427612,25
4,14,32,congestion_price_rt,0.12570977210998535,25
