目标,字段,pearson,spearman,mi,dcor,loco,graph,perm,sage,pair_tree_r2
Y_机组出力_BW01,风电出力预测_塔斯马尼亚,0.0006844147620036363,0.0006690608417488977,0.0013469793814477882,0.04432191946107187,-0.0009023224638062821,0.04319107848384712,0.017169621735167916,0.007987687584694925,0.009634643132131693
Y_机组出力_BW01,光伏出力预测_新南威尔士,0.37957551886863494,0.2792961725247749,0.26111498897856755,0.6115653189671303,0.00492070380995524,2.4376126026391582,0.011456756994354222,0.02293178350338027,0.4120431534625749
Y_机组出力_BW01,光伏出力预测_昆士兰,0.4022952541542912,0.2733844905935191,0.2817753843524793,0.6291276207762576,0.002460210064517354,2.34416999532811,0.016146421598976633,0.02463246228996246,0.4161628874683799
Y_机组出力_BW01,光伏出力预测_维多利亚,0.2914719136988818,0.24271412577777485,0.223637785747675,0.552310004810117,0.0007176257124391627,2.408513520698678,0.008141696902345919,0.011816617196991295,0.3429722104997369
Y_机组出力_BW01,光伏出力预测_南澳,0.29309673778233136,0.22311489039100607,0.2173793044532939,0.5569697579705775,0.0005753949591571494,2.365938984006676,0.013272506035107278,0.02946545340917558,0.3291473614815238
Y_机组出力_BW01,出清价_新南威尔士,0.009982549039380702,0.43146419719469037,0.36695244714028075,0.4842596784249791,0.005320861597935322,2.3360191203222502,0.010527361866441366,-0.002776778542326807,0.48427302804993033
Y_机组出力_BW01,出清价_昆士兰,0.03257328097610616,0.46381414837131857,0.3464621528320597,0.627483281307095,0.0010234524803863776,2.406423542789165,0.12563451324701674,0.16521876290623144,0.5168890857410822
Y_机组出力_BW01,出清价_维多利亚,0.024190198080804623,0.2740975680741438,0.19796114683777066,0.4923195885673167,9.083113994434733e-05,1.78609962648583,0.004424673425684045,0.006307242443685833,0.24858766031512436
Y_机组出力_BW01,出清价_南澳,0.01739435258974897,0.2376970075609472,0.16001925140046858,0.4254951152128774,0.0019867778727460372,1.9862973792785468,0.003124054301062018,-0.006604388037567549,0.25870599730391275
Y_机组出力_BW01,出清价_塔斯马尼亚,0.015187619720288736,0.15973794604705038,0.10817735454458077,0.35789817426253906,0.0008266245156384189,0.8782202511741743,0.011870385931225757,0.0001468202586764981,0.12414481683518752
Y_机组出力_BW01,联络线潮流_N-Q-MNSP1,0.02733532446419831,0.009853804592722342,0.1432216334831926,0.27525404726151503,0.011660469904392623,0.7619021935632622,0.016349239321272236,-0.006962588852477455,0.20810906319669897
Y_机组出力_BW01,联络线潮流_NSW1-QLD1,0.01850255724187695,0.007388800279940098,0.03654439021331424,0.1734497194686436,-0.002494823619948461,0.3111726415258963,0.03281509308984574,0.022213295663957536,0.03523931277943615
Y_机组出力_BW01,联络线潮流_T-V-MNSP1,0.13477109307463433,0.12431610181267035,0.1000422911950265,0.3795272272278914,-0.009396505557229262,0.6236157875935798,0.017924186274655574,-0.0059893885851915,0.12511852793695233
Y_机组出力_BW01,联络线潮流_V-S-MNSP1,0.014360182385727746,0.020068529758433765,0.10293352924424681,0.24240812254282434,0.005959275326610669,0.9898235084181073,0.01824620635602394,0.0039004123380210246,0.11737487305346928
Y_机组出力_BW01,联络线潮流_V-SA,0.05028330874570281,0.03450849239620484,0.053316712796254606,0.22980801041946686,0.004782555841466363,0.5468796520228514,0.0082962708931825,0.0025845037834334498,0.047268205413176556
Y_机组出力_BW01,联络线潮流_VIC1-NSW1,0.02659492079095503,0.025597854484172688,0.026885784048940486,0.18599429120278188,0.0059102238788472095,0.47849123500704527,0.017840029441413295,0.0003080265666390349,0.048773235268356196
Y_机组出力_TUMUT3,实际需求_新南威尔士,0.23118992296735463,0.2794791848151183,0.2017055947487716,0.5016707858907394,-0.004772079165605625,0.7176304998617815,0.22805399327317716,0.14529793031502128,0.27819294765839775
Y_机组出力_TUMUT3,实际需求_昆士兰,0.22723182218882745,0.25387502898696723,0.18969668130419937,0.5027051535872081,0.012270818264140337,0.6302498943514452,0.38818014800228956,0.25037946326571797,0.28816967061600707
Y_机组出力_TUMUT3,实际需求_维多利亚,0.1291639927140253,0.19003217906981523,0.13174551999058437,0.4073200526120838,-0.03175478031947221,0.5993999736686269,0.006708632147186422,-0.0017061785740634938,0.10836536867151869
Y_机组出力_TUMUT3,实际需求_南澳,0.07980137530708825,0.1545266727826183,0.10723140782643092,0.34216894210773463,0.00012929238855685643,0.6810013068986251,0.005510223000685821,-0.005589950228779797,0.08371807983619572
Y_机组出力_TUMUT3,实际需求_塔斯马尼亚,0.08730818278578178,0.12108014490938813,0.08487805256114633,0.33504642147837344,-0.00904309550678406,0.3234131143711209,0.014976956407277763,0.019465778595429032,0.07920518286783051
Y_机组出力_TUMUT3,可用发电容量_新南威尔士,0.015063179709516454,0.03148688709737464,0.04178038380114213,0.1566275285963538,0.022009879046475445,0.2776593690127947,0.15696063491060314,0.0778822997023184,0.0
Y_机组出力_TUMUT3,可用发电容量_昆士兰,0.00800518595214939,0.005585804541433402,0.02534562551018027,0.09598716280962385,-0.009296065199685288,0.182990166275234,0.05730320510417801,0.017949083099461857,0.0
Y_机组出力_TUMUT3,可用发电容量_维多利亚,0.0032115275052438546,0.003551504449581148,0.02462825964380677,0.0630951737347079,-0.020775487494025913,0.054551102822389036,0.026778627954341293,0.004705725503557902,0.0
Y_机组出力_TUMUT3,可用发电容量_南澳,0.01613714992789619,0.021137874277037075,0.037388128006921484,0.14797430766914588,-0.005359739807968222,0.11216297915286433,0.0075891946113068485,0.002866023964755502,0.010832920190181894
Y_机组出力_TUMUT3,可用发电容量_塔斯马尼亚,0.002695773674858203,0.010387158739630389,0.035521926707038354,0.06958898155735817,-0.016711165105120718,0.02678023362228214,0.007867984366664981,0.0031348380118725225,0.0
Y_机组出力_TUMUT3,风电出力预测_新南威尔士,0.0018058290997531336,0.0009457783928957105,0.028971896535539443,0.04866482417036847,-0.006772426035838941,0.04856684652053675,0.019360827977297747,0.0036817907176316853,0.004006360903823336
Y_机组出力_TUMUT3,风电出力预测_昆士兰,0.0018993010291661644,3.112631927032035e-05,0.031139436094234085,0.059821745059489645,-0.006367046605073923,0.13496630532988355,0.0013236935730441379,-0.0014888248413090683,0.0
Y_机组出力_TUMUT3,风电出力预测_维多利亚,0.0031405434686621334,0.005986154253689698,0.019567213539943396,0.07921576540241004,-0.020228723095488177,0.03542870012861187,0.0043637531197179055,0.009039696847144512,0.001244660685929988
Y_机组出力_TUMUT3,风电出力预测_南澳,0.006227869639773009,0.008683986919100023,0.019177886530726163,0.12365759935868925,0.0059008422221186185,0.05169982941542382,0.01265659074805905,0.00986879305811881,0.006033560777810809
Y_机组出力_TUMUT3,风电出力预测_塔斯马尼亚,0.0019991799105953476,0.004333328565854447,0.024795164942912784,0.06075122443366481,-0.017318468257637165,0.008807737335483116,0.005643386758928148,0.0056589412212317515,0.0
Y_机组出力_TUMUT3,光伏出力预测_新南威尔士,0.04725864752811762,0.042515311383408014,0.09344211341536557,0.2794933153721757,-0.02327228449698604,0.6862081427115421,0.0412656217414457,0.042795005944908926,0.11057279989983815
Y_机组出力_TUMUT3,光伏出力预测_昆士兰,0.0540556219236943,0.043913484142632804,0.09510809926630959,0.28324580782256814,-0.01818149139182801,0.6391391439446323,0.036993355768179435,0.02094028741880842,0.05677335553073115
Y_机组出力_TUMUT3,光伏出力预测_维多利亚,0.03313840415807478,0.03512507859946156,0.07505374911731089,0.24563901202499558,-0.016119662071454766,0.6657498101591189,-5.7817859270392624e-05,-0.000755155161336248,0.07773488985441135
Y_机组出力_TUMUT3,光伏出力预测_南澳,0.02782628324683827,0.021571043244028153,0.07456257367884689,0.24034952872833262,-0.020395163643596725,0.6800440423692288,0.005345975750379694,0.006099496131578119,0.099963745350096
Y_机组出力_TUMUT3,出清价_新南威尔士,0.11454218436177248,0.2257834379180513,0.1878078379890038,0.4405519172682637,-0.003757954715895795,0.9026914449260179,0.1416805234337915,0.11686423593807423,0.26018253712189054
Y_机组出力_TUMUT3,出清价_昆士兰,0.13076969667292873,0.2414428955620141,0.18043150834866317,0.4628430388853336,-0.025603266161696503,0.9353450706403657,0.015940679980307525,0.026689901185262637,0.28719253259332356
Y_机组出力_TUMUT3,出清价_维多利亚,0.020835710762472235,0.08001199199392973,0.09036484293158331,0.24355405641274486,-0.027341740131055947,0.5590610679295382,0.05595528617900329,0.0011895371303675406,0.058023862752096034
Y_机组出力_TUMUT3,出清价_南澳,0.02251143741418729,0.06558952367433869,0.0663394454223809,0.22275505267135384,-0.024484977664060326,0.5589390106513881,0.02307545218350653,0.0015058083446627308,0.0279215528062714
Y_机组出力_TUMUT3,出清价_塔斯马尼亚,0.008640973405384486,0.026888731215288935,0.058173420130111175,0.15644552412394092,-0.0168018800978601,0.2778213606321651,0.011648789221018464,0.0031479667181525256,0.00892410356475637
Y_机组出力_TUMUT3,联络线潮流_N-Q-MNSP1,0.007372025244795194,0.006299674405620914,0.04710159056498675,0.10401626721509187,-0.016945932494551896,0.186018053114,0.0019621418254916812,0.005983465885183226,0.0
Y_机组出力_TUMUT3,联络线潮流_NSW1-QLD1,0.0044567897742187204,0.0037583798147902514,0.0222398218549964,0.05830236743814769,-0.02874426556261578,0.08924125792401381,0.01713142837537194,0.0035884687077867294,0.0
Y_机组出力_TUMUT3,联络线潮流_T-V-MNSP1,0.057358490977969294,0.0997386176832403,0.0709685939389777,0.27890431408165467,-0.00736047854988231,0.15633156994764186,0.0060641957473606565,0.015578399404373514,0.0
Y_机组出力_TUMUT3,联络线潮流_V-S-MNSP1,0.010447101057424243,0.02681425531743779,0.048690458309030404,0.17415823392854796,-0.007950885350423875,0.24755038395863205,0.019633121592049753,0.006568827942175716,0.0024614897579305905
Y_机组出力_TUMUT3,联络线潮流_V-SA,6.748824571919686e-05,0.00021150809109318254,0.025251454052718003,0.060101239722033316,0.014642840836497029,0.14378889478774465,-0.002428606995674265,-0.0015059239937340364,0.0
Y_机组出力_TUMUT3,联络线潮流_VIC1-NSW1,0.0002076930337058628,0.00529863444859834,0.034790737720248543,0.11338746969353428,0.04321261507877783,0.11210731089571929,0.2640411763025148,-0.021795139539061866,0.0
Y_机组出力_PPCCGT,实际需求_新南威尔士,0.16058988630395032,0.13786293275760828,0.1498712323402005,0.34861112989842147,-0.005211441957822527,0.8056487773764958,0.002162578010447369,0.0038293566253162956,0.13553801051023495
Y_机组出力_PPCCGT,实际需求_昆士兰,0.03806962488508057,0.03941409928244471,0.09266285432262489,0.18242892581704823,0.00037228407728417956,0.5366533353887649,0.00255065683896587,0.004255433891432718,0.03654220237457961
Y_机组出力_PPCCGT,实际需求_维多利亚,0.2626796134879102,0.2425249736985427,0.2456391280793726,0.47638910868007334,0.0017965960200068132,0.9533596973329068,0.008940399476033135,0.020615551746624102,0.18762350935380445
Y_机组出力_PPCCGT,实际需求_南澳,0.25159277538786123,0.22690170784033944,0.23534777163961618,0.47893788349536726,0.0024344707055310444,1.1465930574712113,0.05609724963258615,0.056606368828906066,0.1975103427261864
Y_机组出力_PPCCGT,实际需求_塔斯马尼亚,0.166230824109909,0.14497445035219675,0.16209654726668266,0.34465232795898293,-0.0048462124414768715,0.5080080094868862,0.0019247305016026005,0.0005847005835775224,0.14028420448403034
Y_机组出力_PPCCGT,可用发电容量_新南威尔士,0.03772264338753455,0.036629536821057435,0.10282108712002103,0.2024070880302453,-4.1762188823124546e-05,0.583838849324654,0.011071956691166295,0.009113289598886803,0.0636439543683952
Y_机组出力_PPCCGT,可用发电容量_昆士兰,4.326882203320353e-06,1.2070067913000256e-06,0.07985803884312404,0.07380135483218829,-0.005858680706357533,0.33067899270777307,0.004784605834187161,0.0038445723117164488,0.004826103959811312
Y_机组出力_PPCCGT,可用发电容量_维多利亚,0.10665022751349874,0.11167982159391004,0.1350730713346282,0.334197751040121,0.0036026830304902724,0.30749680914852284,0.00660787768743154,0.00872750817322844,0.10145971454607339
Y_机组出力_PPCCGT,可用发电容量_南澳,0.008707779090098603,0.006268735594369238,0.0906943862466969,0.13500830954265175,0.017111340728392266,0.28203203466004234,0.2329575601693743,0.07691477890390173,0.034928962050170376
Y_机组出力_PPCCGT,可用发电容量_塔斯马尼亚,0.04197096966499567,0.03890010788494082,0.08597729321339109,0.20517098437550998,0.003348737347824704,0.08454575772512285,0.021804778513143042,0.021831990950158614,0.023698610511528218
Y_机组出力_PPCCGT,风电出力预测_新南威尔士,0.03467061242071461,0.028698706965876047,0.07272545486042326,0.18960627171214997,0.0026827799073030345,0.1401752425453387,0.006993149027656309,0.0060650192254637775,0.020501238773038
Y_机组出力_PPCCGT,风电出力预测_昆士兰,0.012436368353196234,0.016162250338065894,0.0557361132813341,0.14956042027778194,-0.0028930493253930267,0.24481525868197687,0.00404817032184992,0.0025029259150433267,0.0026924427848444843
Y_机组出力_PPCCGT,风电出力预测_维多利亚,0.17564427428893434,0.1885974066886595,0.17058418938281772,0.4119690929108837,0.0019784050366769,0.3312548425650346,0.012159495298662648,0.016969209830114042,0.15859269551611033
Y_机组出力_PPCCGT,风电出力预测_南澳,0.1760313934732762,0.17499019842206484,0.1513899935418399,0.42033316497165474,0.058748607327711144,0.36988128005706195,0.7522662987558772,0.30991173341425343,0.18375519406392626
Y_机组出力_PPCCGT,风电出力预测_塔斯马尼亚,0.03887423603797862,0.03889244498121851,0.05791828726570447,0.17384336706221964,0.0037332439155998154,0.08113015300805969,0.012441023168936605,0.009449420880293269,0.025384370463332417
Y_机组出力_PPCCGT,光伏出力预测_新南威尔士,0.1609733341313187,0.13722509703080416,0.19270360439408396,0.3814946184486669,-0.0005282137369845286,1.1473057010277001,0.0030646392711586755,0.008604822171345857,0.1555760994214861
Y_机组出力_PPCCGT,光伏出力预测_昆士兰,0.12706845741020684,0.12070168536819978,0.1602782404930947,0.34111973854767547,-0.0034731858296259688,1.0792403641044805,0.009379485654961783,0.010276513135614456,0.14218776722354387
Y_机组出力_PPCCGT,光伏出力预测_维多利亚,0.16921428575287914,0.13728490841179078,0.19344541980573116,0.39436034248707835,0.002005359468520762,1.1690085539566106,0.0021328147280983644,0.0034752112477780123,0.141716926265832
Y_机组出力_PPCCGT,光伏出力预测_南澳,0.1744332247348099,0.14337294451051677,0.19975705449178438,0.40444548738426683,0.008838055772722897,1.165100450463243,0.09985338861137982,0.07515603817222888,0.16496771957948997
Y_机组出力_PPCCGT,出清价_新南威尔士,0.01431902292246662,0.24349016530916545,0.21713694037351416,0.3753649536848502,-0.004562569766908275,1.283781158630694,0.00264197803517503,-0.00035267625820046183,0.26002598284821343
Y_机组出力_PPCCGT,出清价_昆士兰,0.009085466791917404,0.13779351021081193,0.15632620514528206,0.3304287693774037,-0.0040556563142974955,1.0885000105648917,0.004373292449728461,-0.017823978253422898,0.13971604872425036
Y_机组出力_PPCCGT,出清价_维多利亚,0.053827874764190146,0.5150667607043379,0.47548324346444026,0.6782500629151152,0.004015776655888925,1.4108387422883775,0.017848007880141892,0.01987212022647686,0.5027852748920164
Y_机组出力_PPCCGT,出清价_南澳,0.04517041144113317,0.5454036083164233,0.5303906320622529,0.6564467699637552,-0.002031472273778312,1.6261405021742164,0.1538898361784809,0.17510183148511785,0.5470237209715312
Y_机组出力_PPCCGT,出清价_塔斯马尼亚,0.04187710818625713,0.39654303274028685,0.3652615173434075,0.5713347289693325,-0.00042864464253367096,0.8766137540943368,0.023183012244485112,0.03653641700143505,0.3978271562857818
Y_机组出力_PPCCGT,联络线潮流_N-Q-MNSP1,0.04019693894190601,0.07491480195593184,0.11778385218979359,0.28859868449127735,-0.00022537320219440105,0.4157678496506575,0.01730043253996887,0.012470479694061709,0.1416076296681269
Y_机组出力_PPCCGT,联络线潮流_NSW1-QLD1,0.06944411181753765,0.06888714005649442,0.10936606517336944,0.26061912162289247,0.0005963747579547096,0.20008815375120959,0.007694299833517104,-0.004696380059737886,0.051105596531519915
Y_机组出力_PPCCGT,联络线潮流_T-V-MNSP1,0.11423239593787689,0.10332894234676894,0.14095212448043615,0.3505198078579321,-0.0009818602791559217,0.3596713635672703,0.008993048322319463,0.003082760112840713,0.09051318050530732
Y_机组出力_PPCCGT,联络线潮流_V-S-MNSP1,8.31223152690983e-05,0.0011407292385111803,0.1403240608808325,0.1964670600376355,-0.0030443540646728495,0.5861395051012934,0.005122469128264062,0.0024599159181565486,0.10083036367425069
Y_机组出力_PPCCGT,联络线潮流_V-SA,0.09326721622569555,0.10915720301217316,0.12081191860780294,0.36389020661910726,0.003005913724246412,0.3612611050551235,0.020346168783167883,-0.00955735990042087,0.0724691637377678
Y_机组出力_PPCCGT,联络线潮流_VIC1-NSW1,0.06485265169057332,0.06806163497943031,0.09881392134102729,0.24960324923994856,-0.00022809920816801998,0.3353063095003168,0.004388834404112441,0.005726118025554616,0.0847401093800515
