目标,字段,pearson,spearman,mi,dcor,loco,graph,perm,sage,pair_tree_r2
Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.08998329960458835,0.13843719612735372,0.13773243538730195,0.35292584513637115,0.0005874835500288,3.6547087085312517,0.0007473800820539056,0.0009717200131361218,0.08240397886943795
Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.021322200272029943,0.04941000170180546,0.138701173981858,0.1685609096871881,0.0009366730804937218,5.855983761404004,0.002409346100303167,-0.0007030790085746872,0.12373820513467426
Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.04747778640971702,0.08854997275695098,0.28763827025996225,0.3397083659146802,0.0006297779320481034,8.988979348171771,0.0012815634617146187,0.0022304744089755766,0.3587792600803077
Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.463102568232894,0.4146633317731807,0.7568767158865413,0.6685213117824982,0.0014540100226939634,4.764142901521566,0.11199904244912988,0.11374442587178786,0.4584100119980855
Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,0.7953640605607042,0.742347326149835,0.7588417012498798,0.8563631991651456,0.0016187291101719126,6.510491489405537,0.02769012110542681,0.0586094527919761,0.8004805685180482
Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__import__caiso_totals,0.018064412420897083,0.010846172590251038,0.08153666807485038,0.1567137118720171,0.0006550751626999141,4.037017231297088,0.005390488206848909,0.008588009706282979,0.03240497478102389
Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__export__caiso_totals,0.3423526728755898,0.25709191080027965,0.24565231245346908,0.535302650197469,0.00024238620335170769,4.5992065427265505,0.0063043962226278834,-0.005507155468804291,0.3648036582675249
Y_actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.044833892846446156,0.012673721030542985,0.20019845021650529,0.19973905670244846,0.00020764569526976473,8.564568357110474,0.0018395636613861787,0.004604948129181256,0.13624862380322889
Y_actual_load__mw__ca_iso_tac,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.004363919649328494,0.04008004599532048,0.07077057386194241,0.15338841260114494,0.0007266799333200957,4.1063841400740575,0.0011165694357698542,0.001121622139650419,0.06992203705986832
Y_actual_load__mw__ca_iso_tac,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11245954184066655,0.11992238204804755,0.2117330219068183,0.32436197924237925,0.0006349763296921163,6.292418606715366,0.0017637416722259935,0.0031455975152693875,0.20466231324831485
Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0019646975962095943,0.032029594168699625,0.0900407144299713,0.1591656468538244,0.00012199604540197306,2.8865984371939386,0.00038069933741984306,0.0005318616422585928,0.05645446739248383
Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__ru__as_caiso,0.009607474859246802,0.010943471013156387,0.053801376721022365,0.08938671650632038,0.0013511071338698777,4.212955107530635,0.0004098500571204422,0.0007833315251198717,0.06752215333337364
Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__rd__as_caiso,0.0416033748913257,0.08440056173514586,0.24108343475778682,0.33139686533042007,-0.0005175980146273629,8.625794019600594,0.0005820918397307029,0.0012473642103393117,0.2898915114126597
Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__sr__as_caiso,0.11234936291553375,0.10542273693003672,0.15645153031633807,0.2817662257612298,-0.0004793543645718046,0.9947761767333371,0.0004581451195835973,0.0019071707113420683,0.09726599780404954
Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__nr__as_caiso,0.18246161325970114,0.13905564082727498,0.18348326573449825,0.3946711964956391,-0.0003413244288845707,3.1063277585097935,0.0003240949464447862,-0.0003969871767815029,0.24272384625179166
