目标,字段,pearson,spearman,mi,dcor,loco,graph,perm,sage,pair_tree_r2
Y_total_gen,congestion_price_da,0.11597199780306583,0.047743431404807565,0.13323019038193795,0.36422550774286216,0.0005448844828022104,1.2762330104967194,0.0004854934113096121,0.001230132988081505,0.17794825745137777
Y_total_gen,marginal_loss_price_da,0.24452261739988596,0.22112839243369894,0.1991162130858779,0.4724707878075793,0.0011920908865603597,1.5973523849866331,0.0027743843915151167,-0.004219408724655339,0.20789924316799635
Y_total_gen,total_lmp_da,0.327975234643181,0.2829639949095799,0.3146545079569254,0.5621950713161674,0.0007482298746304128,2.3167296381468274,0.0007079653151093712,-0.004343316690295987,0.32149742590653985
Y_total_gen,congestion_price_rt,0.0638483884647282,0.0964678131449845,0.08253212308696956,0.2834960084289148,0.00019193962910890594,0.7766419658242174,0.00021903613903682118,-0.0018530057125111198,0.09682036780111636
Y_total_gen,da_as_total_mw_primary_reserve,0.0826348664213906,0.09522545599247324,0.2255638980679726,0.3273456377915497,0.0002224298547317538,2.0379527285502577,0.0011033333597650686,0.00888637893100489,0.22838257400800743
Y_total_gen,da_as_total_mw_synchronized_reserve,0.06596414147214043,0.07266365660411786,0.21338049727873543,0.2583443670493672,0.0007446671946466088,2.148388056841292,0.000386659537242906,-0.0004813541470773952,0.260827955822844
Y_total_gen,da_as_total_mw_thirty_minutes_reserve,0.002200578107994327,0.013723008824187637,0.20769861378373733,0.23404277223985384,0.0007406246569811037,1.1893673262691298,0.0036289676317139198,-0.00015227524513071003,0.0420499620939474
Y_net_actual_interchange_mw,forecast_load_mw_latest_available,0.028214561923280417,0.02406511317845627,0.07837106323618315,0.18949481959928097,-0.0017938268822779158,0.4371220121553482,0.015082633649247067,0.023420562171840936,0.0274988064073749
Y_net_actual_interchange_mw,forecast_load_mw_day_ahead,0.030561008325141453,0.024817920177760265,0.0896022204307032,0.19489104763929557,-0.005047920846371401,0.44613469046189425,0.10992554226700994,0.060849188747549555,0.031618596769426244
Y_net_actual_interchange_mw,rmccp,0.01565918111940976,0.038323178795862965,0.03727881369970909,0.17999829865623945,0.005647886008167791,0.15512717120657,0.0032768318267486717,0.003851994109981901,0.02960574768568025
Y_net_actual_interchange_mw,rmpcp,0.012478294651791259,0.022908606079964276,0.07739335224008848,0.16805861363545638,0.009470160918236159,0.18113890480506178,0.013539441509376693,0.012973934261662518,0.0962098092934488
Y_net_actual_interchange_mw,total_pjm_reg_purchases,0.05864098094080911,0.05278003732729636,0.13095479168203106,0.24681343299038244,0.010167722139891477,0.416592695939248,0.06103935739696631,0.04969490087989294,0.15784768957433437
Y_net_actual_interchange_mw,total_pjm_self_sched_reg,0.004520219814533842,0.009536664203183626,0.028784710148012316,0.11502318303111503,-0.0019169070877143035,0.0721469240780791,0.014076056679201598,0.012319230088081667,0.03411469310022275
Y_net_actual_interchange_mw,total_pjm_assigned_reg,0.07599125707547255,0.06703992753272471,0.0783405270293338,0.26180066457024453,-0.0007947828436006832,0.21038183612115186,0.011936692808819038,0.01673503670595906,0.07414900273510638
Y_net_actual_interchange_mw,da_as_mcp_primary_reserve,0.01127189779808725,0.0156693572640316,0.031596570360486353,0.16791317732174224,0.0010073605651952366,0.41557665176812164,-0.001142797994249678,0.00019333820203533877,0.03196520379978973
Y_net_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.009245366464581638,0.02073137241508481,0.04438253590055474,0.1604204225077722,-0.007033913791391733,0.4051085328700005,0.0032208229141624132,-0.0007279558603142389,0.016693470057745685
Y_net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.162833635388364,0.10948589941890476,0.27261053644469113,0.3982183951954392,0.005767068164688194,1.2333812173425391,0.2306966488634125,0.19879824918545,0.4115991019424897
Y_net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.1612408364830914,0.1089626541577755,0.2067542960492934,0.41118169789602416,0.0,1.0326391312495604,0.0,0.0,0.24827782620345673
Y_net_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.0012408148857063568,0.0027939187380333413,0.05882422352021166,0.09426036620257996,0.0024515287116915196,0.25530118137414914,0.01447611758674261,0.009785934894598674,0.051758917082330935
Y_net_actual_interchange_mw,da_as_nsr_mw_primary_reserve,0.02279226822785853,0.028158172188611056,0.1588016722150778,0.15968153144118716,0.008281984693601085,1.1525398949981789,0.0033566218093823872,-0.00033740180514309676,0.2693506025628811
Y_net_actual_interchange_mw,system_energy_price_da,0.011591110846306159,0.07786695387153168,0.09232645847898535,0.22329027405826174,-0.005602529158531322,0.6086764484195137,0.039342716073921924,0.04279456400588664,0.12208003176188109
Y_net_actual_interchange_mw,total_lmp_rt,0.007766157351926772,0.036664673406908904,0.046187004395399356,0.1344061641525618,0.010374615604457849,0.36639100839827243,0.016028536775555824,-0.017426587796641854,0.03278689249789202
Y_net_actual_interchange_mw,marginal_loss_price_rt,0.010202357521247074,0.053248015142720415,0.05467538349638801,0.1627942292178848,0.002334194819563873,0.37274199147623355,0.07173459127331479,0.056253081078264044,0.049049715641692915
Y_net_actual_interchange_mw,gross_sched_interchange_mw,0.20094837833896695,0.16594998216691556,0.3096712189150148,0.4574469219245007,0.13095200322420197,0.2235052136231412,0.3873926513738821,0.2337740961121307,0.20506411331477759
Y_net_actual_interchange_mw,congestion_price_da,0.005965276298434853,0.005478365385178625,0.05275323413923516,0.1731697761572698,0.008519519426047228,0.3556158989650544,0.009216604105145642,0.0008970828332356637,0.06904744006121777
Y_net_actual_interchange_mw,marginal_loss_price_da,0.004537243828448487,0.04431650518666326,0.08181206260810026,0.22229721012746903,0.004643024474080049,0.38704320966791,0.09782081136179795,0.06417411959602336,0.07478012008045065
Y_net_actual_interchange_mw,total_lmp_da,0.008207035434051308,0.06617507039629154,0.08537080277986941,0.20039585011949781,-0.005138706355589884,0.5651903665305926,0.007184881434837487,0.013325670512530993,0.08817618443991915
Y_net_actual_interchange_mw,congestion_price_rt,0.024631041056884278,0.01715325793207386,0.012933794763135609,0.14151319162406392,-0.0036165592347645603,0.14258433985350577,0.007959591011668477,0.004224064151578337,0.0030727751502213074
Y_net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.13623620540115353,0.13085653782411408,0.18975187138333505,0.37890001565104947,-0.001983456994774535,1.3873132346505923,0.009353647417366906,0.021549478797424037,0.2668197703836296
Y_net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.0729360378338015,0.08444707718025198,0.15777244109789468,0.2534579531021451,0.003692127878604179,1.3219602609081604,0.00814473221552645,-0.001795881238038181,0.19177727771396413
Y_net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.11973407369226602,0.136508614468832,0.10885620533317564,0.3616749386690328,0.010098552216013745,0.6490386918902347,0.05109786467746043,0.04903752697053835,0.15062476034298278
