target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
49,congestion_price_da,52,total_lmp_da,confidential,0.35775282979011536,0.4613504707813263,0.29018691182136536,0.2076619416475296,0.21505770087242126,0.5532950162887573
49,congestion_price_da,38,system_energy_price_da,general,0.29654067754745483,0.388834685087204,0.19425344467163086,0.13705527782440186,0.2259063422679901,0.48426321148872375
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.2737712264060974,0.31557369232177734,0.24942809343338013,0.16413700580596924,0.10439097881317139,0.4770117700099945
49,congestion_price_da,40,marginal_loss_price_rt,general,0.26906564831733704,0.3099381625652313,0.17911888659000397,0.13185171782970428,0.3215057849884033,0.38116180896759033
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.2668032944202423,0.35352468490600586,0.2318982034921646,0.14451201260089874,0.15798461437225342,0.4014131426811218
50,congestion_price_rt,39,total_lmp_rt,general,0.5380494594573975,0.551084578037262,0.6060451865196228,0.4237808585166931,0.4952596426010132,0.6031481027603149
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.5223283171653748,0.49367573857307434,0.5644955635070801,0.4334668815135956,0.45772281289100647,0.6487181782722473
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.47338593006134033,0.2986759841442108,0.3606615364551544,0.2802852988243103,1.0,0.4330042600631714
50,congestion_price_rt,21,rmccp,general,0.42487001419067383,0.31632015109062195,0.36091718077659607,0.2560354471206665,0.7817705273628235,0.41045671701431274
50,congestion_price_rt,52,total_lmp_da,confidential,0.3518555760383606,0.4078725576400757,0.48755285143852234,0.329294353723526,0.0783608928322792,0.44247952103614807
50,congestion_price_rt,38,system_energy_price_da,general,0.34109655022621155,0.4089517295360565,0.47434085607528687,0.3167056739330292,0.08182870596647263,0.411386638879776
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.2955785095691681,0.3718937039375305,0.39785197377204895,0.2569660544395447,0.08241724222898483,0.3576008975505829
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.28946155309677124,0.3720622956752777,0.35019150376319885,0.2665393650531769,0.0805714949965477,0.3670981824398041
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.2844427227973938,0.33530130982398987,0.3377348780632019,0.2680465579032898,0.09090766310691833,0.3790939748287201
50,congestion_price_rt,47,metered_load_mw,confidential,0.26393720507621765,0.288799524307251,0.3562462627887726,0.24285390973091125,0.07835061103105545,0.34281957149505615
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.7489587068557739,0.6989951729774475,0.7153443098068237,0.5829058885574341,0.9904584288597107,0.7463443875312805
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.7396976947784424,0.6842646598815918,0.7084909677505493,0.5690619945526123,0.9926483035087585,0.7333440780639648
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.6852213144302368,0.6849477291107178,0.6905415654182434,0.5817051529884338,0.7294379472732544,0.7323643565177917
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.676813006401062,0.7431836128234863,0.6690537333488464,0.5154742002487183,0.7295251488685608,0.7124049067497253
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.41534847021102905,0.4947119653224945,0.5368597507476807,0.389206200838089,0.15150333940982819,0.5045138597488403
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.371420681476593,0.4611883759498596,0.44884684681892395,0.28805381059646606,0.24965223670005798,0.40338313579559326
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.3689316213130951,0.2735083997249603,0.3353361487388611,0.19083411991596222,0.5287386775016785,0.5055723786354065
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.34121954441070557,0.1627703458070755,0.3413468897342682,0.28707265853881836,0.6410138010978699,0.27831023931503296
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.2792782783508301,0.3770870566368103,0.3686144948005676,0.22755613923072815,0.06835084408521652,0.35088714957237244
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.7123162746429443,0.7123125195503235,0.7395614981651306,0.5610746145248413,0.8095377087593079,0.735406219959259
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.7097859978675842,0.7296307682991028,0.7394118309020996,0.5557708144187927,0.7947388887405396,0.7253347635269165
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.7002156972885132,0.7163417935371399,0.7560222744941711,0.6052045822143555,0.7026315331459045,0.7178021669387817
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.5432922840118408,0.45198407769203186,0.4170122444629669,0.34160593152046204,1.0,0.5046100616455078
