confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9727025404572487,0.03774353489279747,True
metered_load_mw,0.9581961669027805,0.0180763378739357,True
da_as_total_mw_synchronized_reserve,0.9264344051480293,0.06195906177163124,True
total_lmp_da,0.9150691255927086,0.036886315792798996,True
total_gen,0.9009542241692543,0.04530682787299156,True
total_losses,0.6687050461769104,0.29084715247154236,True
marginal_loss_price_da,0.48552292585372925,0.28177639842033386,True
congestion_price_rt,0.40556496381759644,0.9714890122413635,True
da_as_total_mw_thirty_minutes_reserve,0.3632972836494446,0.45691829919815063,True
gross_actual_interchange_mw,0.30310606956481934,0.4068881571292877,True
congestion_price_da,0.2527061700820923,1.2665880918502808,True
net_actual_interchange_mw,-1.3255774974822998,1.8083432912826538,True
