confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9874694347381592,0.013072961010038853,True
total_gen,0.9835454821586609,0.017334066331386566,True
total_lmp_da,0.9727290272712708,0.03117581084370613,True
da_as_total_mw_primary_reserve,0.9443622827529907,0.05844080448150635,True
da_as_total_mw_synchronized_reserve,0.9077410101890564,0.09518926590681076,True
total_losses,0.787804901599884,0.2118530571460724,True
da_as_total_mw_thirty_minutes_reserve,0.7736300230026245,0.23534171283245087,True
marginal_loss_price_da,0.7130793929100037,0.2820233404636383,True
gross_actual_interchange_mw,0.7104336023330688,0.3017221987247467,True
net_actual_interchange_mw,0.707106351852417,0.29703840613365173,True
congestion_price_rt,0.5505875945091248,0.5027879476547241,True
congestion_price_da,0.3394985795021057,0.717560350894928,True
