target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.408357858657837,0.8179343758516722
gross_actual_interchange_mw,19,2.018618106842041,0.6855696861524039
total_gen,27,2.7260549068450928,0.8271207033829908
metered_load_mw,30,2.7335286140441895,0.803695965656754
total_losses,22,2.6970953941345215,0.8725520386186272
congestion_price_da,20,2.9187228679656982,0.9742936288839549
congestion_price_rt,19,2.4507360458374023,0.8323269944385795
marginal_loss_price_da,23,2.969099283218384,0.9469318323518394
total_lmp_da,29,3.0702688694000244,0.9117906547023987
da_as_total_mw_primary_reserve,18,2.049116373062134,0.7089456113955523
da_as_total_mw_synchronized_reserve,15,1.8958263397216797,0.7000706039164469
da_as_total_mw_thirty_minutes_reserve,24,2.759246826171875,0.8682190338701035
