confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9755868390202522,0.03375548496842384,True
metered_load_mw,0.9523669332265854,0.020596949383616447,True
da_as_total_mw_synchronized_reserve,0.9393526948988438,0.051078908145427704,True
total_gen,0.9338219910860062,0.030272018164396286,True
total_lmp_da,0.9179123342037201,0.03565148264169693,True
marginal_loss_price_da,0.4509524703025818,0.30071043968200684,True
congestion_price_rt,0.42614150047302246,0.9378606677055359,True
da_as_total_mw_thirty_minutes_reserve,0.3414762616157532,0.4725777506828308,True
total_losses,0.3218379020690918,0.5953652858734131,True
congestion_price_da,0.19261741638183594,1.3684325218200684,True
gross_actual_interchange_mw,-1.0924172401428223,1.2216776609420776,False
net_actual_interchange_mw,-4.112489700317383,3.9754152297973633,False
