target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
44,total_lmp_da,38,system_energy_price_da,general,0.9827226400375366,0.9927780628204346,0.9861019253730774,0.9180230498313904,1.0,0.9814594388008118
44,total_lmp_da,39,total_lmp_rt,general,0.6498411893844604,0.6353890299797058,0.7921703457832336,0.6063886284828186,1.0,0.738315761089325
44,total_lmp_da,30,da_as_mcp_synchronized_reserve,general,0.5477529168128967,0.7945994138717651,0.5991368889808655,0.4700339138507843,0.4768112003803253,0.7185944318771362
44,total_lmp_da,20,forecast_load_mw_day_ahead,general,0.5259954929351807,0.6082161664962769,0.6079595685005188,0.43396803736686707,0.32203346490859985,0.6177659034729004
44,total_lmp_da,29,da_as_mcp_primary_reserve,general,0.5150909423828125,0.7307066321372986,0.5139667391777039,0.4292541742324829,0.6450299620628357,0.6334946155548096
44,total_lmp_da,19,forecast_load_mw_latest_available,general,0.5140838027000427,0.6213070750236511,0.589233934879303,0.41937577724456787,0.2652742862701416,0.5998095273971558
44,total_lmp_da,5,gen_fuel_oil_mw,general,0.4952656030654907,0.806000828742981,0.6202017664909363,0.43673402070999146,0.2882302701473236,0.6835786700248718
44,total_lmp_da,40,marginal_loss_price_rt,general,0.46887069940567017,0.6070573329925537,0.7558919191360474,0.5694395899772644,0.37136101722717285,0.7066665887832642
44,total_lmp_da,14,gen_fuel_nuclear_pct,general,0.4528046250343323,0.6041482090950012,0.6590335369110107,0.4715985059738159,0.22566844522953033,0.6124489903450012
44,total_lmp_da,0,gen_fuel_coal_mw,general,0.4493043124675751,0.5322374105453491,0.5451270937919617,0.38661903142929077,0.19198258221149445,0.5088331699371338
44,total_lmp_da,15,gen_fuel_oil_pct,general,0.4248960614204407,0.763644278049469,0.6022481322288513,0.4787628650665283,0.26864370703697205,0.6906033158302307
44,total_lmp_da,1,gen_fuel_gas_mw,general,0.3894764184951782,0.5349459648132324,0.52781742811203,0.367524117231369,0.20759452879428864,0.5656274557113647
44,total_lmp_da,2,gen_fuel_hydro_mw,general,0.3646131753921509,0.4336872100830078,0.49812835454940796,0.3741895258426666,0.1642872393131256,0.5312476754188538
44,total_lmp_da,21,rmccp,general,0.3629668056964874,0.3237779438495636,0.36319902539253235,0.28407901525497437,0.45548203587532043,0.41792359948158264
44,total_lmp_da,10,gen_fuel_coal_pct,general,0.3587098717689514,0.36192962527275085,0.45356854796409607,0.3120875060558319,0.13430994749069214,0.40082359313964844
44,total_lmp_da,43,gross_inadv_interchange_mw,general,0.3411576449871063,0.39480116963386536,0.41323399543762207,0.2638031840324402,0.07858514040708542,0.362822026014328
44,total_lmp_da,24,total_pjm_reg_purchases,general,0.3385307192802429,0.3024238049983978,0.43200990557670593,0.29586878418922424,0.12313826382160187,0.39944538474082947
44,total_lmp_da,27,total_pjm_rmccp_cr,general,0.3384854197502136,0.29833874106407166,0.4188258945941925,0.27115345001220703,0.35387447476387024,0.3578075170516968
44,total_lmp_da,3,gen_fuel_multiple_fuels_mw,general,0.32996755838394165,0.4408685266971588,0.5196065306663513,0.3601709306240082,0.11653628200292587,0.4838200807571411
44,total_lmp_da,16,gen_fuel_other_renewables_pct,general,0.3245486617088318,0.41628390550613403,0.4943653643131256,0.3971487879753113,0.1306634247303009,0.46445056796073914
44,total_lmp_da,12,gen_fuel_hydro_pct,general,0.3167356848716736,0.30722856521606445,0.45475924015045166,0.3276809751987457,0.12385229021310806,0.474361389875412
44,total_lmp_da,8,gen_fuel_storage_mw,general,0.3162950277328491,0.32080307602882385,0.43709617853164673,0.3296707272529602,0.0708659216761589,0.3822053372859955
44,total_lmp_da,13,gen_fuel_multiple_fuels_pct,general,0.24424755573272705,0.2619130313396454,0.4241122007369995,0.29928478598594666,0.06975626200437546,0.3825344741344452
44,total_lmp_da,11,gen_fuel_gas_pct,general,0.24407213926315308,0.26829832792282104,0.36263447999954224,0.24577394127845764,0.09555693715810776,0.3405734896659851
44,total_lmp_da,26,total_pjm_assigned_reg,general,0.2312440574169159,0.2359011173248291,0.2966213524341583,0.208782359957695,0.03586922958493233,0.2958211600780487
44,total_lmp_da,17,gen_fuel_solar_pct,general,0.1879090964794159,0.24171197414398193,0.3251877725124359,0.23798677325248718,0.08894746005535126,0.3058982491493225
44,total_lmp_da,23,total_pjm_loc_credit,general,0.18179970979690552,0.34017568826675415,0.20408666133880615,0.12118743360042572,0.09852094203233719,0.22676324844360352
44,total_lmp_da,37,da_as_nsr_mw_primary_reserve,general,0.1592804491519928,0.12836532294750214,0.19699378311634064,0.1320856809616089,0.15185074508190155,0.18570773303508759
44,total_lmp_da,28,total_pjm_rmpcp_cr,general,0.13960899412631989,0.010102125816047192,0.25450870394706726,0.1853763312101364,0.061868179589509964,0.20578330755233765
