confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9851073026657104,0.01553735975176096,True
total_gen,0.9806605577468872,0.020373238250613213,True
total_lmp_da,0.9765986204147339,0.026752157136797905,True
da_as_total_mw_primary_reserve,0.9444363713264465,0.05836302414536476,True
da_as_total_mw_synchronized_reserve,0.9070821404457092,0.09586909413337708,True
total_losses,0.7838443517684937,0.2158072590827942,True
da_as_total_mw_thirty_minutes_reserve,0.7696952819824219,0.23943239450454712,True
marginal_loss_price_da,0.7138798832893372,0.2812364995479584,True
congestion_price_rt,0.543569028377533,0.5106401443481445,True
congestion_price_da,0.3149822950363159,0.7441945672035217,True
gross_actual_interchange_mw,-1.1920928955078125e-06,1.0419803857803345,False
net_actual_interchange_mw,-0.0007501840591430664,1.0149117708206177,False
