confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9635590836405754,0.0157573651522398,True
da_as_total_mw_primary_reserve,0.9542042948305607,0.06332060694694519,True
da_as_total_mw_synchronized_reserve,0.9209860861301422,0.06654778867959976,True
total_gen,0.9141478911042213,0.039271604269742966,True
total_lmp_da,0.8830579146742821,0.05078909918665886,True
total_losses,0.565117210149765,0.3817879557609558,True
congestion_price_rt,0.4455265998840332,0.9061794877052307,True
marginal_loss_price_da,0.4327768087387085,0.31066516041755676,True
congestion_price_da,0.19795173406600952,1.3593913316726685,True
da_as_total_mw_thirty_minutes_reserve,0.18029117584228516,0.5882493257522583,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
