target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,52,total_lmp_da,confidential,0.9624221920967102,0.3556509017944336
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.9423624873161316,0.2719230651855469
49,congestion_price_da,38,system_energy_price_da,general,0.8661175966262817,0.2948666214942932
49,congestion_price_da,40,marginal_loss_price_rt,general,0.8072155117988586,0.26857542991638184
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.8048505783081055,0.2652041018009186
50,congestion_price_rt,52,total_lmp_da,confidential,0.9432926177978516,0.34828174114227295
50,congestion_price_rt,21,rmccp,general,0.9385052919387817,0.4287916421890259
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.924757182598114,0.47945988178253174
50,congestion_price_rt,47,metered_load_mw,confidential,0.9138619303703308,0.26150840520858765
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.8769323825836182,0.2865319550037384
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.8567413091659546,0.2817994952201843
50,congestion_price_rt,38,system_energy_price_da,general,0.7926805019378662,0.3376726806163788
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.7317255735397339,0.2926087975502014
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.6060638427734375,0.5211470127105713
50,congestion_price_rt,39,total_lmp_rt,general,0.5755426287651062,0.536993145942688
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.8964524269104004,0.34338438510894775
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.7574523687362671,0.2783200144767761
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.7107006311416626,0.6870622038841248
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.7097322344779968,0.3728232681751251
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.7048401832580566,0.37151920795440674
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.6967698335647583,0.7531046867370605
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.6882423758506775,0.743945300579071
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.68116295337677,0.41338759660720825
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.6020382642745972,0.6798259019851685
54,da_as_total_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,confidential,0.8995492458343506,0.4220987558364868
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.8416528701782227,0.37734001874923706
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.8108923435211182,0.20417985320091248
