target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,2.141777992248535,0.9747651716353435
gross_actual_interchange_mw,11,2.318321943283081,0.9668153440986492
total_gen,28,3.204916000366211,0.9618005109169304
metered_load_mw,27,3.1800384521484375,0.9648652471090663
total_losses,19,2.6509952545166016,0.9003396821173344
congestion_price_da,8,2.067692279815674,0.9943497993914893
congestion_price_rt,11,2.3637804985046387,0.9857730340933866
marginal_loss_price_da,21,2.9672911167144775,0.9746326977091697
total_lmp_da,32,3.3956499099731445,0.9797774571426622
da_as_total_mw_primary_reserve,11,2.3133175373077393,0.9647283447070947
da_as_total_mw_synchronized_reserve,8,1.993382215499878,0.9586142122993097
da_as_total_mw_thirty_minutes_reserve,18,2.704120635986328,0.9355615341171877
