target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,24,0.17993372678756714,0.15365904569625854,0.16601979732513428,0.320657879114151,0.17972958087921143
gross_actual_interchange_mw,11,0.1649504452943802,0.15602236986160278,0.1518784612417221,0.37721607089042664,0.14993266761302948
total_gen,28,0.19189603626728058,0.19083069264888763,0.1914563924074173,0.23832286894321442,0.1874939650297165
metered_load_mw,27,0.19151753187179565,0.18764907121658325,0.19579817354679108,0.23659461736679077,0.18844059109687805
total_losses,24,0.1857500523328781,0.1765305995941162,0.17803366482257843,0.28144511580467224,0.17824064195156097
congestion_price_da,8,0.16553065180778503,0.15542291104793549,0.16891036927700043,0.24930380284786224,0.260832279920578
congestion_price_rt,11,0.1923678070306778,0.1931503713130951,0.18332462012767792,0.21949772536754608,0.21165944635868073
marginal_loss_price_da,21,0.2043573260307312,0.18735715746879578,0.2066950500011444,0.21792389452457428,0.1836666315793991
total_lmp_da,32,0.19649621844291687,0.18939095735549927,0.2071474939584732,0.21891699731349945,0.1880483627319336
da_as_total_mw_primary_reserve,11,0.2376997023820877,0.18451818823814392,0.2147972136735916,0.18097727000713348,0.18200765550136566
da_as_total_mw_synchronized_reserve,8,0.18857194483280182,0.1874130368232727,0.19439852237701416,0.24205555021762848,0.18756093084812164
da_as_total_mw_thirty_minutes_reserve,18,0.17840218544006348,0.20189933478832245,0.19145403802394867,0.24694985151290894,0.18129460513591766
