目标,规则依据,M0均值,M1均值,M2均值,M3均值,背景升级均值_M2减M0,K饱和_M1除M2,K饱和_M2除M3,最强单字段V,全部规模≤4集合最大V,τ0.5_单字段即危险,τ0.5_K2关键,τ0.5_单看安全组合危险,τ0.5_危险小组合,τ0.5_单字段定级后仍暴露,τ0.5_最少扣留,τ0.7_单字段即危险,τ0.7_K2关键,τ0.7_单看安全组合危险,τ0.7_危险小组合,τ0.7_单字段定级后仍暴露,τ0.7_最少扣留,τ0.9_单字段即危险,τ0.9_K2关键,τ0.9_单看安全组合危险,τ0.9_危险小组合,τ0.9_单字段定级后仍暴露,τ0.9_最少扣留,V_MAE,V_MAE_单种子,M2_MAE,M2排序Spearman,认证下界比_top1,认证下界比_top3
actual_load__mw__ca_iso_tac,附表 6.61 实际负荷（次日披露）,0.24597306549549103,0.40763235092163086,0.42904582619667053,0.43020567297935486,0.18307273089885712,0.9500904679298401,0.9973040223121643,0.8234397172927856,0.9502620697021484,4,24,20,152,148,12,2,24,22,137,135,8,0,24,24,175,175,5,0.027284929528832436,0.03211316838860512,0.015507492236793041,0.9852173913043477,0.9914209246635437,0.9957119822502136
