target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,4,gen_fuel_nuclear_mw,general,0.9736387729644775,0.1646784543991089
49,congestion_price_da,31,da_as_as_req_mw_primary_reserve,general,0.8957667946815491,0.20648784935474396
49,congestion_price_da,32,da_as_as_req_mw_synchronized_reserve,general,0.894007682800293,0.2082063853740692
49,congestion_price_da,38,system_energy_price_da,general,0.88691645860672,0.25818148255348206
49,congestion_price_da,40,marginal_loss_price_rt,general,0.8861543536186218,0.20181533694267273
49,congestion_price_da,14,gen_fuel_nuclear_pct,general,0.8686615228652954,0.21702700853347778
49,congestion_price_da,39,total_lmp_rt,general,0.858860969543457,0.19937142729759216
49,congestion_price_da,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.8363518714904785,0.20491310954093933
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.7844581604003906,0.2623750567436218
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.6927651762962341,0.24586349725723267
49,congestion_price_da,2,gen_fuel_hydro_mw,general,0.6789593696594238,0.2023034691810608
49,congestion_price_da,15,gen_fuel_oil_pct,general,0.6439049243927002,0.2003593146800995
49,congestion_price_da,43,gross_inadv_interchange_mw,general,0.606666624546051,0.18803228437900543
49,congestion_price_da,29,da_as_mcp_primary_reserve,general,0.4933888614177704,0.20960339903831482
49,congestion_price_da,0,gen_fuel_coal_mw,general,0.41362035274505615,0.22255507111549377
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.38949155807495117,0.25397977232933044
49,congestion_price_da,16,gen_fuel_other_renewables_pct,general,0.3746851682662964,0.18911424279212952
49,congestion_price_da,20,forecast_load_mw_day_ahead,general,0.3298424184322357,0.23782731592655182
49,congestion_price_da,12,gen_fuel_hydro_pct,general,0.32162731885910034,0.18247352540493011
49,congestion_price_da,30,da_as_mcp_synchronized_reserve,general,0.3037673830986023,0.208423912525177
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.9066545963287354,0.4630769193172455
