rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,1.3722486733849375,0.3630545735359192,0.21001219749450684
2,da_as_nsr_mw_primary_reserve,0.6492725767976243,0.25240859389305115,0.0993662178516388
3,forecast_load_mw_day_ahead,0.6011878681661068,0.2450495958328247,0.09200721979141235
4,forecast_load_mw_latest_available,0.5560439121756487,0.23814065754413605,0.0850982815027237
5,gen_fuel_nuclear_mw,0.3982957012803661,0.21399849653244019,0.06095612049102783
6,gross_inadv_interchange_mw,0.3467877902731123,0.20611560344696045,0.053073227405548096
7,total_lmp_rt,0.23628518572610877,0.18920402228832245,0.036161646246910095
8,gen_fuel_gas_mw,0.22526137967966506,0.18751691281795502,0.034474536776542664
9,gross_sched_interchange_mw,0.18430241955114163,0.18124845623970032,0.028206080198287964
10,gen_fuel_oil_mw,0.15034409230319848,0.17605139315128326,0.02300901710987091
11,marginal_loss_price_rt,0.1261743829414342,0.1723524034023285,0.019310027360916138
12,gen_fuel_nuclear_pct,0.11105233435567889,0.17003808915615082,0.016995713114738464
13,da_as_as_req_mw_synchronized_reserve,0.11033513460883111,0.16992832720279694,0.016885951161384583
14,da_as_as_req_mw_primary_reserve,0.10661525729029746,0.169359028339386,0.016316652297973633
15,gen_fuel_coal_mw,0.08542456550314007,0.16611595451831818,0.013073578476905823
16,da_as_as_req_mw_thirty_minutes_reserve,0.08450221508203105,0.16597479581832886,0.012932419776916504
17,gen_fuel_multiple_fuels_mw,0.07940372912711163,0.16519451141357422,0.012152135372161865
18,gen_fuel_coal_pct,0.07834146341463415,0.16503193974494934,0.011989563703536987
19,gen_fuel_wind_mw,0.04363575288447495,0.1597204953432083,0.0066781193017959595
20,gen_fuel_other_renewables_pct,0.036802492575823964,0.1586747169494629,0.005632340908050537
21,rmccp,0.03620943478895867,0.15858395397663116,0.005541577935218811
22,gen_fuel_other_renewables_mw,0.02719069178715739,0.15720370411872864,0.004161328077316284
23,gen_fuel_gas_pct,0.02183321162552943,0.15638378262519836,0.0033414065837860107
24,gen_fuel_multiple_fuels_pct,0.015477630105642374,0.15541110932826996,0.002368733286857605
25,gen_fuel_oil_pct,0.01217204615159924,0.15490521490573883,0.001862838864326477
26,gen_fuel_hydro_pct,0.011693491066647193,0.15483197569847107,0.0017895996570587158
27,gen_fuel_wind_pct,0.00729078428508836,0.15415817499160767,0.0011157989501953125
28,da_as_mcp_synchronized_reserve,0.005395258263959885,0.15386807918548584,0.0008257031440734863
29,total_pjm_rmccp_cr,0.005081544228615939,0.15382006764411926,0.0007776916027069092
30,gen_fuel_solar_pct,0.0035121951219512196,0.15357989072799683,0.0005375146865844727
31,gen_fuel_solar_mw,0.0034806484591792027,0.15357506275177002,0.000532686710357666
32,da_as_ss_mw_primary_reserve,0.001635655518231829,0.1532927006483078,0.0002503246068954468
33,gen_fuel_hydro_mw,0.0011811498953312885,0.15322314202785492,0.00018076598644256592
34,total_pjm_rmpcp_cr,0.0011350956623338688,0.15321609377861023,0.00017371773719787598
35,total_pjm_loc_credit,0.0009083296820992162,0.15318138897418976,0.00013901293277740479
36,da_as_ss_mw_synchronized_reserve,0.0004312350907940217,0.1531083732843399,6.599724292755127e-05
37,da_as_ss_mw_thirty_minutes_reserve,0.0004078671924443795,0.15310479700565338,6.242096424102783e-05
38,total_pjm_reg_purchases,0.0003263716469500024,0.15309232473373413,4.9948692321777344e-05
39,net_inadv_interchange_mw,-0.0003894649724940363,0.15298277139663696,-5.9604644775390625e-05
40,total_pjm_assigned_reg,-0.0005890657708972299,0.15295222401618958,-9.015202522277832e-05
41,total_pjm_self_sched_reg,-0.0006713402463365951,0.15293963253498077,-0.00010274350643157959
42,rmpcp,-0.0007892507667591646,0.15292158722877502,-0.0001207888126373291
43,gen_fuel_storage_mw,-0.00094922350421109,0.15289710462093353,-0.0001452714204788208
44,da_as_mcp_primary_reserve,-0.00980604644369797,0.15154163539409637,-0.001500740647315979
