confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9637009240686893,0.015696031972765923,True
da_as_total_mw_primary_reserve,0.9468210749328136,0.0735292136669159,True
total_gen,0.9223892614245415,0.03550172969698906,True
total_lmp_da,0.9052407070994377,0.041154894977808,True
da_as_total_mw_synchronized_reserve,0.8884285241365433,0.0939687117934227,True
marginal_loss_price_da,0.4579826593399048,0.2968600392341614,True
congestion_price_rt,0.4404453635215759,0.9144838452339172,True
total_losses,0.3492180109024048,0.5713280439376831,True
da_as_total_mw_thirty_minutes_reserve,0.32851386070251465,0.48187997937202454,True
gross_actual_interchange_mw,0.19281184673309326,0.47128450870513916,True
congestion_price_da,0.1759689450263977,1.396649956703186,True
net_actual_interchange_mw,-0.8010216951370239,1.4004544019699097,True
