confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9910986423492432,0.009280631318688393,True
total_gen,0.9891918897628784,0.011376513168215752,True
total_lmp_da,0.984401524066925,0.017814837396144867,True
da_as_total_mw_primary_reserve,0.9513067007064819,0.05121668055653572,True
da_as_total_mw_synchronized_reserve,0.918282151222229,0.08427173644304276,True
da_as_total_mw_thirty_minutes_reserve,0.8774438500404358,0.12737250328063965,True
total_losses,0.8751437664031982,0.12453389167785645,True
net_actual_interchange_mw,0.8506273031234741,0.15157070755958557,True
marginal_loss_price_da,0.7955081462860107,0.2008395940065384,True
gross_actual_interchange_mw,0.7915362119674683,0.21692626178264618,True
congestion_price_rt,0.6465853452682495,0.3949204981327057,True
congestion_price_da,0.6294611692428589,0.40193885564804077,True
