experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
edge_conf_gat_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation7/outputs/run_20260522_205748_edge_conf_gat_loss_mask,edge_conf_gat,0.3831712007522583,0.3831712007522583,0.5830770134925842,1.582606315612793,"net_actual_interchange_mw,gross_actual_interchange_mw",0.16066479682922363,0.46052485704421997,0.41572320461273193,0.46470850706100464,0.28364402055740356
edge_gat_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation7/outputs/run_20260522_205438_edge_gat_loss_mask,edge_gat,0.37525397539138794,0.37525397539138794,0.5800635814666748,1.604111671447754,"net_actual_interchange_mw,gross_actual_interchange_mw",0.17316901683807373,0.46660101413726807,0.4079451560974121,0.4474736452102661,0.32745665311813354
edge_gcn_all_loss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation7/outputs/run_20260522_205111_edge_gcn_all_loss,edge_gcn,0.495645672082901,0.495645672082901,0.495645672082901,,,0.16465646028518677,0.45396703481674194,0.3989422917366028,0.38663727045059204,0.26815515756607056
edge_gcn_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation7/outputs/run_20260522_205252_edge_gcn_loss_mask,edge_gcn,0.39392781257629395,0.39392781257629395,0.6289901733398438,1.8043022155761719,"net_actual_interchange_mw,gross_actual_interchange_mw",0.15710997581481934,0.4643441438674927,0.34539151191711426,0.3833993673324585,0.3404828906059265
