rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,0.933226701399827,0.32591694593429565,0.15732991695404053
2,gen_fuel_gas_mw,0.5920874226290923,0.2684052884578705,0.09981825947761536
3,da_as_nsr_mw_primary_reserve,0.5767383992694157,0.26581764221191406,0.09723061323165894
4,gen_fuel_nuclear_pct,0.548731606786967,0.2610960602760315,0.09250903129577637
5,forecast_load_mw_latest_available,0.39071959230963144,0.23445728421211243,0.0658702552318573
6,gen_fuel_coal_mw,0.3754823804518493,0.23188848793506622,0.0633014589548111
7,gross_inadv_interchange_mw,0.3226301883630478,0.22297829389572144,0.05439126491546631
8,total_lmp_rt,0.28160862544861603,0.21606259047985077,0.04747556149959564
9,gen_fuel_nuclear_mw,0.1940008223669673,0.20129305124282837,0.03270602226257324
10,forecast_load_mw_day_ahead,0.16024877484646027,0.1956028938293457,0.027015864849090576
11,marginal_loss_price_rt,0.15096382398518465,0.1940375715494156,0.02545054256916046
12,gross_sched_interchange_mw,0.13612975225399612,0.19153673946857452,0.022949710488319397
13,gen_fuel_other_renewables_pct,0.12025782229731713,0.1888609379529953,0.020273908972740173
14,gen_fuel_oil_mw,0.10805154183199743,0.18680311739444733,0.0182160884141922
15,gen_fuel_multiple_fuels_pct,0.10406795876568588,0.1861315369606018,0.01754450798034668
16,gen_fuel_coal_pct,0.0757955587234008,0.18136517703533173,0.012778148055076599
17,da_as_as_req_mw_synchronized_reserve,0.05430149896355599,0.17774155735969543,0.009154528379440308
18,gen_fuel_oil_pct,0.05205634168322184,0.1773630529642105,0.008776023983955383
19,da_as_as_req_mw_primary_reserve,0.05199102255286607,0.17735204100608826,0.00876501202583313
20,da_as_as_req_mw_thirty_minutes_reserve,0.03820002397097179,0.1750270575284958,0.006440028548240662
21,gen_fuel_wind_mw,0.037343980970301095,0.17488273978233337,0.006295710802078247
22,gen_fuel_multiple_fuels_mw,0.030927326589641358,0.1738009750843048,0.005213946104049683
23,rmccp,0.030505624869847876,0.17372988164424896,0.0051428526639938354
24,gen_fuel_other_renewables_mw,0.023262626037637252,0.17250880599021912,0.003921777009963989
25,total_pjm_reg_purchases,0.021708932298268185,0.17224687337875366,0.003659844398498535
26,gen_fuel_gas_pct,0.021599507286927937,0.17222842574119568,0.0036413967609405518
27,gen_fuel_wind_pct,0.02071959938071454,0.17208008468151093,0.0034930557012557983
28,da_as_mcp_synchronized_reserve,0.013817515143608395,0.17091648280620575,0.0023294538259506226
29,gen_fuel_hydro_pct,0.011408927454576246,0.1705104261636734,0.001923397183418274
30,da_as_ss_mw_primary_reserve,0.010165565875801376,0.17030081152915955,0.001713782548904419
31,da_as_ss_mw_thirty_minutes_reserve,0.00699126827300462,0.1697656661272049,0.001178637146949768
32,total_pjm_rmpcp_cr,0.0059201759568324516,0.16958509385585785,0.0009980648756027222
33,gen_fuel_solar_pct,0.005668091843470262,0.169542595744133,0.0009555667638778687
34,gen_fuel_solar_mw,0.004992891793689836,0.1694287657737732,0.0008417367935180664
35,total_pjm_assigned_reg,0.0043808895493280525,0.169325590133667,0.0007385611534118652
36,da_as_ss_mw_synchronized_reserve,0.0040104531821818605,0.16926313936710358,0.0006761103868484497
37,gen_fuel_hydro_mw,0.0037040101173057335,0.1692114770412445,0.0006244480609893799
38,rmpcp,0.0014663658627905817,0.16883423924446106,0.0002472102642059326
39,total_pjm_loc_credit,0.0002714412034134947,0.16863279044628143,4.576146602630615e-05
40,net_inadv_interchange_mw,0.00019922776701205373,0.16862061619758606,3.358721733093262e-05
41,gen_fuel_storage_mw,-0.001248046171344365,0.168376624584198,-0.0002104043960571289
42,total_pjm_rmccp_cr,-0.0013837225787815888,0.16835375130176544,-0.00023327767848968506
43,total_pjm_self_sched_reg,-0.0020134025309527827,0.16824759542942047,-0.00033943355083465576
44,da_as_mcp_primary_reserve,-0.018778233509085106,0.165421262383461,-0.0031657665967941284
