target,source,gate
total_lmp_da,forecast_load_mw_latest_available,0.2617669999599457
net_actual_interchange_mw,gross_sched_interchange_mw,0.2605375051498413
metered_load_mw,gen_fuel_multiple_fuels_mw,0.2598174214363098
total_gen,gen_fuel_multiple_fuels_mw,0.2590424716472626
congestion_price_rt,gen_fuel_nuclear_pct,0.2585933804512024
congestion_price_rt,gen_fuel_multiple_fuels_mw,0.2581425905227661
gross_actual_interchange_mw,gen_fuel_nuclear_pct,0.25772935152053833
gross_actual_interchange_mw,system_energy_price_da,0.2575668394565582
gross_actual_interchange_mw,gen_fuel_coal_pct,0.2568355202674866
metered_load_mw,da_as_as_req_mw_primary_reserve,0.25350621342658997
metered_load_mw,da_as_as_req_mw_synchronized_reserve,0.25341349840164185
da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.25318920612335205
metered_load_mw,gen_fuel_multiple_fuels_pct,0.2528114914894104
total_losses,da_as_as_req_mw_primary_reserve,0.2512471079826355
da_as_total_mw_synchronized_reserve,gen_fuel_nuclear_pct,0.2501566708087921
marginal_loss_price_da,gross_inadv_interchange_mw,0.24972888827323914
total_lmp_da,da_as_mcp_primary_reserve,0.2496589720249176
total_gen,gen_fuel_multiple_fuels_pct,0.24944210052490234
congestion_price_da,da_as_as_req_mw_synchronized_reserve,0.2488134503364563
congestion_price_da,da_as_as_req_mw_primary_reserve,0.24864429235458374
total_lmp_da,gen_fuel_oil_pct,0.24760940670967102
total_losses,da_as_as_req_mw_synchronized_reserve,0.2475002408027649
net_actual_interchange_mw,system_energy_price_da,0.244326651096344
da_as_total_mw_primary_reserve,gen_fuel_multiple_fuels_pct,0.2424630969762802
da_as_total_mw_thirty_minutes_reserve,rmpcp,0.24151980876922607
total_lmp_da,forecast_load_mw_day_ahead,0.23978908360004425
marginal_loss_price_da,gen_fuel_coal_pct,0.23972278833389282
total_losses,forecast_load_mw_day_ahead,0.23822501301765442
gross_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.23804020881652832
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.23656360805034637
net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.2342563420534134
net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.23049303889274597
marginal_loss_price_da,forecast_load_mw_latest_available,0.2304069548845291
marginal_loss_price_da,gen_fuel_multiple_fuels_mw,0.2294953167438507
total_lmp_da,gen_fuel_oil_mw,0.22752174735069275
congestion_price_rt,total_lmp_rt,0.22628024220466614
total_gen,gen_fuel_coal_mw,0.22442293167114258
total_gen,gen_fuel_gas_pct,0.2240746170282364
total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.22354254126548767
da_as_total_mw_thirty_minutes_reserve,total_pjm_rmpcp_cr,0.22170278429985046
metered_load_mw,gen_fuel_coal_mw,0.22118744254112244
total_gen,gross_sched_interchange_mw,0.21811765432357788
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_pct,0.2177114188671112
da_as_total_mw_thirty_minutes_reserve,da_as_mcp_primary_reserve,0.2170814871788025
metered_load_mw,total_lmp_rt,0.21685996651649475
metered_load_mw,gen_fuel_gas_pct,0.21564917266368866
congestion_price_da,forecast_load_mw_latest_available,0.21440720558166504
gross_actual_interchange_mw,forecast_load_mw_latest_available,0.21198345720767975
metered_load_mw,gen_fuel_oil_pct,0.21175314486026764
metered_load_mw,da_as_as_req_mw_thirty_minutes_reserve,0.21164987981319427
total_gen,gen_fuel_oil_pct,0.21134606003761292
metered_load_mw,gen_fuel_oil_mw,0.20951123535633087
total_lmp_da,gen_fuel_hydro_mw,0.20827965438365936
congestion_price_da,da_as_as_req_mw_thirty_minutes_reserve,0.20690473914146423
total_gen,gen_fuel_oil_mw,0.2068265974521637
marginal_loss_price_da,forecast_load_mw_day_ahead,0.20627011358737946
total_lmp_da,da_as_mcp_synchronized_reserve,0.20577383041381836
total_gen,total_lmp_rt,0.20574872195720673
total_lmp_da,gen_fuel_gas_pct,0.20488759875297546
da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0.20438243448734283
metered_load_mw,gross_sched_interchange_mw,0.20429089665412903
gross_actual_interchange_mw,total_pjm_assigned_reg,0.20204168558120728
marginal_loss_price_da,total_lmp_rt,0.2019035965204239
congestion_price_rt,forecast_load_mw_latest_available,0.19878774881362915
total_losses,da_as_as_req_mw_thirty_minutes_reserve,0.19715151190757751
total_losses,gen_fuel_coal_mw,0.19636087119579315
net_actual_interchange_mw,total_pjm_rmpcp_cr,0.19582073390483856
total_gen,gen_fuel_other_renewables_pct,0.19552935659885406
da_as_total_mw_primary_reserve,gross_sched_interchange_mw,0.1949518322944641
metered_load_mw,gen_fuel_other_renewables_pct,0.1913549304008484
total_lmp_da,total_pjm_assigned_reg,0.1891493797302246
da_as_total_mw_thirty_minutes_reserve,da_as_mcp_synchronized_reserve,0.188627228140831
total_losses,total_lmp_rt,0.1885344684123993
marginal_loss_price_da,gen_fuel_oil_pct,0.18740998208522797
net_actual_interchange_mw,total_pjm_assigned_reg,0.18670547008514404
metered_load_mw,gen_fuel_hydro_mw,0.18565766513347626
congestion_price_da,forecast_load_mw_day_ahead,0.18516875803470612
net_actual_interchange_mw,forecast_load_mw_latest_available,0.18488384783267975
net_actual_interchange_mw,gen_fuel_gas_pct,0.1843538135290146
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_mw,0.18395109474658966
total_gen,gen_fuel_hydro_mw,0.18374940752983093
congestion_price_rt,gen_fuel_oil_pct,0.18337482213974
gross_actual_interchange_mw,forecast_load_mw_day_ahead,0.18268990516662598
da_as_total_mw_synchronized_reserve,forecast_load_mw_latest_available,0.1826145201921463
da_as_total_mw_synchronized_reserve,gen_fuel_gas_pct,0.18149782717227936
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_mw,0.18137608468532562
da_as_total_mw_primary_reserve,total_pjm_rmpcp_cr,0.17939350008964539
total_lmp_da,gen_fuel_storage_mw,0.1785917431116104
da_as_total_mw_primary_reserve,forecast_load_mw_latest_available,0.17685499787330627
congestion_price_rt,forecast_load_mw_day_ahead,0.17661866545677185
marginal_loss_price_da,gen_fuel_oil_mw,0.1760614961385727
da_as_total_mw_synchronized_reserve,da_as_mcp_primary_reserve,0.17488907277584076
marginal_loss_price_da,gen_fuel_hydro_mw,0.1738205999135971
total_lmp_da,gen_fuel_coal_mw,0.1734553426504135
congestion_price_da,gen_fuel_oil_pct,0.17255961894989014
congestion_price_rt,gen_fuel_gas_pct,0.17180925607681274
da_as_total_mw_thirty_minutes_reserve,gen_fuel_storage_mw,0.1700637936592102
congestion_price_da,gen_fuel_hydro_mw,0.16736885905265808
congestion_price_da,total_lmp_rt,0.16556265950202942
congestion_price_da,da_as_mcp_primary_reserve,0.16536203026771545
total_lmp_da,gen_fuel_other_renewables_pct,0.16522641479969025
da_as_total_mw_primary_reserve,da_as_mcp_primary_reserve,0.16500839591026306
congestion_price_rt,rmccp,0.16470973193645477
congestion_price_rt,gen_fuel_oil_mw,0.16469408571720123
congestion_price_da,gen_fuel_oil_mw,0.1635589301586151
gross_actual_interchange_mw,total_lmp_rt,0.16329726576805115
marginal_loss_price_da,da_as_mcp_primary_reserve,0.16244691610336304
gross_actual_interchange_mw,gen_fuel_solar_mw,0.16197985410690308
total_losses,gen_fuel_oil_mw,0.15981920063495636
gross_actual_interchange_mw,gen_fuel_solar_pct,0.15947821736335754
da_as_total_mw_primary_reserve,forecast_load_mw_day_ahead,0.1587996929883957
net_actual_interchange_mw,forecast_load_mw_day_ahead,0.1583922654390335
congestion_price_rt,total_pjm_rmccp_cr,0.15810787677764893
total_losses,gen_fuel_oil_pct,0.15801379084587097
da_as_total_mw_primary_reserve,gen_fuel_gas_pct,0.1578165590763092
da_as_total_mw_synchronized_reserve,forecast_load_mw_day_ahead,0.1559678167104721
marginal_loss_price_da,gen_fuel_coal_mw,0.15345898270606995
congestion_price_rt,gen_fuel_hydro_mw,0.15309235453605652
total_lmp_da,gen_fuel_hydro_pct,0.1524486541748047
total_gen,da_as_mcp_primary_reserve,0.1507122665643692
gross_actual_interchange_mw,gen_fuel_storage_mw,0.1483328938484192
congestion_price_rt,da_as_mcp_primary_reserve,0.1470988243818283
congestion_price_rt,gen_fuel_storage_mw,0.14686988294124603
total_losses,gen_fuel_solar_pct,0.14411750435829163
gross_actual_interchange_mw,gen_fuel_coal_mw,0.14391781389713287
total_losses,gen_fuel_other_renewables_pct,0.14338941872119904
marginal_loss_price_da,da_as_mcp_synchronized_reserve,0.14308850467205048
total_lmp_da,rmccp,0.1415078043937683
metered_load_mw,da_as_mcp_primary_reserve,0.14127081632614136
total_lmp_da,gen_fuel_solar_pct,0.14049580693244934
total_lmp_da,total_pjm_rmccp_cr,0.1400059014558792
da_as_total_mw_synchronized_reserve,gen_fuel_other_renewables_pct,0.13839569687843323
marginal_loss_price_da,gen_fuel_other_renewables_pct,0.1355518102645874
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_pct,0.13541142642498016
marginal_loss_price_da,gen_fuel_storage_mw,0.13492213189601898
congestion_price_da,gen_fuel_coal_mw,0.13418130576610565
metered_load_mw,gen_fuel_storage_mw,0.13367274403572083
total_losses,gen_fuel_solar_mw,0.13318666815757751
total_lmp_da,gen_fuel_solar_mw,0.12842191755771637
congestion_price_rt,gen_fuel_other_renewables_pct,0.12487390637397766
congestion_price_da,gen_fuel_other_renewables_pct,0.12471503764390945
total_gen,da_as_mcp_synchronized_reserve,0.12296093255281448
congestion_price_da,da_as_mcp_synchronized_reserve,0.12294036895036697
congestion_price_da,gen_fuel_hydro_pct,0.12089522182941437
total_lmp_da,total_pjm_loc_credit,0.1204586923122406
marginal_loss_price_da,gen_fuel_hydro_pct,0.11984743177890778
gross_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.11821924895048141
da_as_total_mw_synchronized_reserve,da_as_mcp_synchronized_reserve,0.11712624132633209
marginal_loss_price_da,total_pjm_loc_credit,0.11489298194646835
congestion_price_rt,gen_fuel_coal_mw,0.11464514583349228
metered_load_mw,da_as_mcp_synchronized_reserve,0.11348962783813477
da_as_total_mw_synchronized_reserve,gen_fuel_coal_mw,0.11273053288459778
da_as_total_mw_thirty_minutes_reserve,total_pjm_rmccp_cr,0.1126764565706253
total_gen,gen_fuel_hydro_pct,0.11208248883485794
da_as_total_mw_primary_reserve,gen_fuel_coal_mw,0.11137381941080093
metered_load_mw,total_pjm_rmccp_cr,0.10950036346912384
metered_load_mw,gen_fuel_hydro_pct,0.1089584231376648
da_as_total_mw_primary_reserve,da_as_mcp_synchronized_reserve,0.1063578650355339
total_losses,total_pjm_rmccp_cr,0.10466020554304123
da_as_total_mw_thirty_minutes_reserve,rmccp,0.10330758988857269
marginal_loss_price_da,total_pjm_rmccp_cr,0.10176659375429153
marginal_loss_price_da,rmccp,0.10173361003398895
da_as_total_mw_primary_reserve,gen_fuel_hydro_pct,0.1012653037905693
net_actual_interchange_mw,total_pjm_rmccp_cr,0.10021202266216278
da_as_total_mw_primary_reserve,total_pjm_self_sched_reg,0.09795935451984406
metered_load_mw,rmccp,0.09252054989337921
