confidential_field,test_r2,test_mse,used_in_loss
total_gen,0.9849186539649963,0.01587446592748165,True
metered_load_mw,0.9788396954536438,0.022061873227357864,True
da_as_total_mw_primary_reserve,0.9477855563163757,0.054920315742492676,True
da_as_total_mw_synchronized_reserve,0.9150785207748413,0.0875755101442337,True
total_lmp_da,0.912467360496521,0.09997005015611649,True
da_as_total_mw_thirty_minutes_reserve,0.8358385562896729,0.1706128716468811,True
total_losses,0.8271802067756653,0.17237362265586853,True
net_actual_interchange_mw,0.8137239813804626,0.18901704251766205,True
marginal_loss_price_da,0.7444287538528442,0.25100675225257874,True
gross_actual_interchange_mw,0.5693604946136475,0.4481210708618164,True
congestion_price_da,0.5552718639373779,0.4824150502681732,True
congestion_price_rt,0.35112154483795166,0.7250841856002808,True
