confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9701832681894302,0.012893011793494225,True
da_as_total_mw_primary_reserve,0.9564055316150188,0.06027701497077942,True
total_gen,0.934844121336937,0.02980446256697178,True
total_lmp_da,0.8963107317686081,0.04503327235579491,True
da_as_total_mw_synchronized_reserve,0.8850612044334412,0.09680476784706116,True
total_losses,0.656773179769516,0.30132225155830383,True
congestion_price_rt,0.47765111923217773,0.8536782264709473,True
marginal_loss_price_da,0.4752298593521118,0.2874138355255127,True
da_as_total_mw_thirty_minutes_reserve,0.3751325011253357,0.44842496514320374,True
congestion_price_da,0.2507975697517395,1.2698229551315308,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
