target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.7601046562194824,0.9373957741181845
gross_actual_interchange_mw,19,2.768522024154663,0.9402545081570756
total_gen,27,3.220062255859375,0.9770089924879023
metered_load_mw,30,3.3306493759155273,0.979257891315866
total_losses,22,3.009371519088745,0.9735781906907043
congestion_price_da,20,2.8988497257232666,0.9676598110298463
congestion_price_rt,19,2.731555700302124,0.9276998843003421
marginal_loss_price_da,23,3.01961088180542,0.9630414454171176
total_lmp_da,29,3.2473526000976562,0.9643799547337961
da_as_total_mw_primary_reserve,18,2.7386763095855713,0.9475169767016376
da_as_total_mw_synchronized_reserve,15,2.5956268310546875,0.9584854926242634
da_as_total_mw_thirty_minutes_reserve,24,3.0213091373443604,0.9506790314541574
