target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.2001590132713318,0.199894517660141,0.19970382750034332,0.2002360224723816,0.20000655949115753
gross_actual_interchange_mw,19,0.19989913702011108,0.20001326501369476,0.20001722872257233,0.20005014538764954,0.20002023875713348
total_gen,27,0.1999007910490036,0.19998328387737274,0.2000167965888977,0.2001226246356964,0.19997654855251312
metered_load_mw,30,0.19986458122730255,0.19991904497146606,0.20002375543117523,0.20029166340827942,0.19990094006061554
total_losses,22,0.1993352770805359,0.1996307522058487,0.19967025518417358,0.20182877779006958,0.19953495264053345
congestion_price_da,20,0.20026230812072754,0.199591264128685,0.19904494285583496,0.20049583911895752,0.2006056308746338
congestion_price_rt,19,0.2001248598098755,0.20009416341781616,0.20001420378684998,0.19962413609027863,0.20014266669750214
marginal_loss_price_da,23,0.20119903981685638,0.20005449652671814,0.20062723755836487,0.19743862748146057,0.20068056881427765
total_lmp_da,29,0.2003345787525177,0.1997365802526474,0.2000734508037567,0.19989050924777985,0.19996482133865356
da_as_total_mw_primary_reserve,18,0.20026955008506775,0.2000020295381546,0.19988875091075897,0.19980750977993011,0.20003214478492737
da_as_total_mw_synchronized_reserve,15,0.19993703067302704,0.19991053640842438,0.1999386101961136,0.2002398818731308,0.199973925948143
da_as_total_mw_thirty_minutes_reserve,24,0.20041406154632568,0.20019716024398804,0.20002156496047974,0.19927959144115448,0.20008762180805206
