target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
44,total_lmp_da,39,total_lmp_rt,general,0.10989054292440414,0.6349022388458252
44,total_lmp_da,29,da_as_mcp_primary_reserve,general,0.10861920565366745,0.5453201532363892
44,total_lmp_da,30,da_as_mcp_synchronized_reserve,general,0.10787282884120941,0.5573687553405762
44,total_lmp_da,21,rmccp,general,0.10764206945896149,0.36672085523605347
44,total_lmp_da,40,marginal_loss_price_rt,general,0.10612139105796814,0.49865031242370605
44,total_lmp_da,14,gen_fuel_nuclear_pct,general,0.10610571503639221,0.5150853395462036
44,total_lmp_da,27,total_pjm_rmccp_cr,general,0.10579385608434677,0.33950650691986084
44,total_lmp_da,5,gen_fuel_oil_mw,general,0.10565195977687836,0.5014735460281372
44,total_lmp_da,15,gen_fuel_oil_pct,general,0.1050325408577919,0.44509485363960266
44,total_lmp_da,16,gen_fuel_other_renewables_pct,general,0.10430663824081421,0.37311995029449463
44,total_lmp_da,3,gen_fuel_multiple_fuels_mw,general,0.10413540154695511,0.36636948585510254
44,total_lmp_da,1,gen_fuel_gas_mw,general,0.10366007685661316,0.42176252603530884
44,total_lmp_da,2,gen_fuel_hydro_mw,general,0.10349489748477936,0.41609811782836914
44,total_lmp_da,12,gen_fuel_hydro_pct,general,0.10255248844623566,0.3402356803417206
44,total_lmp_da,13,gen_fuel_multiple_fuels_pct,general,0.10242003947496414,0.2807067930698395
44,total_lmp_da,24,total_pjm_reg_purchases,general,0.10233637690544128,0.3241652846336365
44,total_lmp_da,23,total_pjm_loc_credit,general,0.10224029421806335,0.19791695475578308
44,total_lmp_da,11,gen_fuel_gas_pct,general,0.10194402933120728,0.26039180159568787
44,total_lmp_da,10,gen_fuel_coal_pct,general,0.10149561613798141,0.34708261489868164
44,total_lmp_da,17,gen_fuel_solar_pct,general,0.1012292355298996,0.23578032851219177
44,total_lmp_da,43,gross_inadv_interchange_mw,general,0.1009102314710617,0.3227394223213196
44,total_lmp_da,26,total_pjm_assigned_reg,general,0.10087403655052185,0.21620529890060425
44,total_lmp_da,8,gen_fuel_storage_mw,general,0.10060197114944458,0.3171853721141815
44,total_lmp_da,20,forecast_load_mw_day_ahead,general,0.10003367066383362,0.5478364825248718
44,total_lmp_da,19,forecast_load_mw_latest_available,general,0.10002036392688751,0.5358539819717407
44,total_lmp_da,37,da_as_nsr_mw_primary_reserve,general,0.09952560812234879,0.1590350866317749
44,total_lmp_da,28,total_pjm_rmpcp_cr,general,0.09889981150627136,0.1433691680431366
44,total_lmp_da,0,gen_fuel_coal_mw,general,0.0988265872001648,0.47568726539611816
44,total_lmp_da,38,system_energy_price_da,general,0.09779050946235657,0.9881322383880615
