target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,38,system_energy_price_da,general,0.3702405095100403,0.3036268949508667
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.3016175329685211,0.24576270580291748
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.2818492650985718,0.22269177436828613
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.2528778612613678,0.2136886566877365
50,congestion_price_rt,38,system_energy_price_da,general,0.3732925057411194,0.38355720043182373
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.35214853286743164,0.4465622305870056
50,congestion_price_rt,39,total_lmp_rt,general,0.35154253244400024,0.5180277228355408
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.2954922020435333,0.27920517325401306
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.29129546880722046,0.3894423246383667
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.28393131494522095,0.23927094042301178
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.28346943855285645,0.27468085289001465
50,congestion_price_rt,21,rmccp,general,0.2664455771446228,0.47449880838394165
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.25402629375457764,0.27536147832870483
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.352552592754364,0.6756939888000488
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.34729671478271484,0.722973108291626
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.3443165719509125,0.7265665531158447
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.288366436958313,0.2764086425304413
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.2791975140571594,0.3739350140094757
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.27780240774154663,0.6748831272125244
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.2628454566001892,0.17161530256271362
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.2604522705078125,0.11948025226593018
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.3643672466278076,0.7019860744476318
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.3580586314201355,0.7254217267036438
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.35517069697380066,0.7307931184768677
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.29886776208877563,0.280734658241272
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.29042497277259827,0.24715344607830048
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.2821386456489563,0.5681904554367065
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.2767738699913025,0.24265733361244202
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.37387073040008545,0.4362376928329468
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.3304460644721985,0.31251654028892517
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.31200551986694336,0.43338507413864136
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.30294421315193176,0.283088743686676
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.3017018437385559,0.3784470558166504
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.2982228696346283,0.41982683539390564
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.29438719153404236,0.2716025710105896
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.2922202944755554,0.2774249315261841
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.28394854068756104,0.308743953704834
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.27864646911621094,0.3719671666622162
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.2631208896636963,0.4164832830429077
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.2569579482078552,0.18778079748153687
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.2528986632823944,0.2845374643802643
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.252591609954834,0.22214803099632263
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.23693177103996277,0.29836583137512207
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.3168153762817383,0.6005103588104248
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.29452669620513916,0.23839415609836578
