target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.14305876195430756,0.1510625034570694,0.18310339748859406,0.3226054608821869,0.2001698762178421
gross_actual_interchange_mw,10,0.19866164028644562,0.19819286465644836,0.19819185137748718,0.2075677365064621,0.19738593697547913
total_gen,23,0.1980983465909958,0.19813205301761627,0.19870814681053162,0.20686928927898407,0.19819213449954987
metered_load_mw,21,0.1953168660402298,0.1971389204263687,0.19860385358333588,0.21224959194660187,0.19669076800346375
total_losses,14,0.18928836286067963,0.18736791610717773,0.1893089860677719,0.24342794716358185,0.19060681760311127
congestion_price_da,4,0.1677773892879486,0.18150953948497772,0.19554096460342407,0.250846803188324,0.20432530343532562
congestion_price_rt,9,0.19084271788597107,0.18371635675430298,0.19599750638008118,0.21091856062412262,0.21852484345436096
marginal_loss_price_da,16,0.19988957047462463,0.19098500907421112,0.22210702300071716,0.18011175096035004,0.20690667629241943
total_lmp_da,25,0.19707071781158447,0.19231034815311432,0.21046404540538788,0.20733647048473358,0.19281849265098572
da_as_total_mw_primary_reserve,8,0.21897946298122406,0.1951751708984375,0.20880162715911865,0.17973217368125916,0.19731158018112183
da_as_total_mw_synchronized_reserve,7,0.19697178900241852,0.19587288796901703,0.20129147171974182,0.20828616619110107,0.19757771492004395
da_as_total_mw_thirty_minutes_reserve,15,0.19740311801433563,0.18945007026195526,0.20241466164588928,0.21643081307411194,0.1943013221025467
