target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.11647350341081619,0.12122577428817749,0.13160869479179382,0.4627680778503418,0.1679239571094513
gross_actual_interchange_mw,17,0.16528521478176117,0.1375654935836792,0.14429551362991333,0.4181738793849945,0.134679913520813
total_gen,28,0.19581736624240875,0.1954047530889511,0.19666406512260437,0.2198890596628189,0.19222483038902283
metered_load_mw,27,0.19383662939071655,0.19228318333625793,0.1989387720823288,0.2222805917263031,0.19266079366207123
total_losses,19,0.17301125824451447,0.16665245592594147,0.168448805809021,0.32433271408081055,0.16755475103855133
congestion_price_da,8,0.1683780699968338,0.15270696580410004,0.17288194596767426,0.26078200340270996,0.24525099992752075
congestion_price_rt,11,0.17176106572151184,0.1836642324924469,0.1782025843858719,0.2736711800098419,0.19270090758800507
marginal_loss_price_da,21,0.20026610791683197,0.190049946308136,0.19357922673225403,0.2243519127368927,0.1917528212070465
total_lmp_da,32,0.20013642311096191,0.18917375802993774,0.20214255154132843,0.21916654706001282,0.1893807053565979
da_as_total_mw_primary_reserve,11,0.24047671258449554,0.18602265417575836,0.21421369910240173,0.1745450645685196,0.18474183976650238
da_as_total_mw_synchronized_reserve,8,0.18556441366672516,0.18162229657173157,0.19269400835037231,0.256138414144516,0.18398085236549377
da_as_total_mw_thirty_minutes_reserve,18,0.18857355415821075,0.197181835770607,0.18814948201179504,0.2421499639749527,0.1839451938867569
