目标,规则依据,M0均值,M1均值,M2均值,M3均值,背景升级均值_M2减M0,K饱和_M1除M2,K饱和_M2除M3,最强单字段V,全部规模≤4集合最大V,τ0.5_单字段即危险,τ0.5_K2关键,τ0.5_单看安全组合危险,τ0.5_危险小组合,τ0.5_单字段定级后仍暴露,τ0.5_最少扣留,τ0.7_单字段即危险,τ0.7_K2关键,τ0.7_单看安全组合危险,τ0.7_危险小组合,τ0.7_单字段定级后仍暴露,τ0.7_最少扣留,τ0.9_单字段即危险,τ0.9_K2关键,τ0.9_单看安全组合危险,τ0.9_危险小组合,τ0.9_单字段定级后仍暴露,τ0.9_最少扣留,V_MAE,V_MAE_单种子,M2_MAE,M2排序Spearman,认证下界比_top1,认证下界比_top3
metered_load_mw,附表 6.61 实际负荷（次日披露）,0.17304576933383942,0.19912229478359222,0.21417918801307678,0.22687433660030365,0.04113342612981796,0.9296995997428894,0.9440432190895081,0.4505780041217804,0.8287231922149658,0,15,15,63,63,4,0,7,7,5,5,2,0,0,0,0,0,0,0.06780511885881424,0.07160709798336029,0.02679356560111046,0.9508493519801136,0.861041247844696,0.9503839015960693
