target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
55,marginal_loss_price_da,12,gen_fuel_coal_pct,general,0.8347080945968628,0.1501704901456833
55,marginal_loss_price_da,46,congestion_price_da,general,0.8318804502487183,0.25075459480285645
55,marginal_loss_price_da,18,gen_fuel_other_renewables_pct,general,0.76891028881073,0.10653603076934814
55,marginal_loss_price_da,4,gen_fuel_hydro_mw,general,0.7383416891098022,0.3016526401042938
55,marginal_loss_price_da,1,total_losses,general,0.710984468460083,0.5619789361953735
55,marginal_loss_price_da,22,forecast_load_mw_day_ahead,general,0.709864616394043,0.49542567133903503
55,marginal_loss_price_da,44,system_energy_price_da,general,0.6788422465324402,0.5117316842079163
55,marginal_loss_price_da,33,da_as_mcp_synchronized_reserve,general,0.6631962656974792,0.22022125124931335
55,marginal_loss_price_da,26,total_pjm_loc_credit,general,0.661660373210907,0.16259178519248962
55,marginal_loss_price_da,7,gen_fuel_oil_mw,general,0.6253131031990051,0.3527093529701233
55,marginal_loss_price_da,45,total_lmp_da,general,0.6215618848800659,0.7225995063781738
55,marginal_loss_price_da,32,da_as_mcp_primary_reserve,general,0.618689239025116,0.12473652511835098
55,marginal_loss_price_da,3,gen_fuel_gas_mw,general,0.6165024042129517,0.15561068058013916
55,marginal_loss_price_da,16,gen_fuel_nuclear_pct,general,0.6164460778236389,0.4312168061733246
55,marginal_loss_price_da,21,forecast_load_mw_latest_available,general,0.5739136934280396,0.3952401280403137
55,marginal_loss_price_da,23,metered_load_mw,general,0.515021800994873,0.24106881022453308
55,marginal_loss_price_da,17,gen_fuel_oil_pct,general,0.5041853785514832,0.25372952222824097
55,marginal_loss_price_da,47,total_lmp_rt,general,0.5015420913696289,0.3448609709739685
55,marginal_loss_price_da,49,marginal_loss_price_rt,general,0.4537087082862854,0.33914297819137573
55,marginal_loss_price_da,0,total_gen,general,0.4389398694038391,0.22749599814414978
55,marginal_loss_price_da,2,gen_fuel_coal_mw,general,0.4069027900695801,0.2085065394639969
