target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,13,0.2013198733329773,0.19885602593421936,0.19887255132198334,0.20075009763240814,0.20020142197608948
gross_actual_interchange_mw,15,0.20001864433288574,0.20004232227802277,0.1999644637107849,0.19998595118522644,0.19998861849308014
total_gen,33,0.19247378408908844,0.19216343760490417,0.1944403201341629,0.2301158905029297,0.190806582570076
metered_load_mw,29,0.19540011882781982,0.19133232533931732,0.1952717900276184,0.22577065229415894,0.19222520291805267
total_losses,21,0.18288329243659973,0.16480256617069244,0.16707970201969147,0.317699670791626,0.16753485798835754
congestion_price_da,12,0.18029068410396576,0.18119792640209198,0.18028728663921356,0.23592431843280792,0.22229976952075958
congestion_price_rt,12,0.1511046588420868,0.15913747251033783,0.1590665876865387,0.34110841155052185,0.18958286941051483
marginal_loss_price_da,22,0.2033659964799881,0.1782902181148529,0.1856265515089035,0.25522953271865845,0.17748762667179108
total_lmp_da,38,0.19668395817279816,0.18474039435386658,0.1963583379983902,0.23614434897899628,0.1860729455947876
da_as_total_mw_primary_reserve,15,0.20995420217514038,0.1759251058101654,0.18825626373291016,0.24673743546009064,0.17912697792053223
da_as_total_mw_synchronized_reserve,13,0.17553624510765076,0.17447645962238312,0.18188175559043884,0.2937193512916565,0.1743861883878708
da_as_total_mw_thirty_minutes_reserve,21,0.19124212861061096,0.19907233119010925,0.19485221803188324,0.21939513087272644,0.19543816149234772
