rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.296117910653703,0.49018657207489014,0.11199060082435608
2,system_energy_price_da,0.10586075768523164,0.4182320833206177,0.04003611207008362
3,gen_fuel_nuclear_mw,0.09489634914509686,0.41408538818359375,0.03588941693305969
4,total_pjm_rmccp_cr,0.09082484518899736,0.4125455617904663,0.03434959053993225
5,forecast_load_mw_latest_available,0.057594665343225625,0.39997804164886475,0.02178207039833069
6,marginal_loss_price_rt,0.049545430940892664,0.3969338536262512,0.018737882375717163
7,da_as_as_req_mw_synchronized_reserve,0.04270272276507978,0.3943459689617157,0.01614999771118164
8,da_as_as_req_mw_primary_reserve,0.039376048401630524,0.39308783411979675,0.014891862869262695
9,forecast_load_mw_day_ahead,0.030979300403911662,0.3899122178554535,0.011716246604919434
10,da_as_as_req_mw_thirty_minutes_reserve,0.0299911324932225,0.3895384967327118,0.011342525482177734
11,gen_fuel_coal_pct,0.019440194210455022,0.3855481743812561,0.007352203130722046
12,gen_fuel_coal_mw,0.01677056482621838,0.38453853130340576,0.006342560052871704
13,total_lmp_rt,0.016705868984537693,0.38451406359672546,0.006318092346191406
14,rmccp,0.015148204304267145,0.3839249610900879,0.005728989839553833
15,gen_fuel_oil_pct,0.01043376079606933,0.38214197754859924,0.0039460062980651855
16,gross_inadv_interchange_mw,0.008859626650620627,0.38154664635658264,0.003350675106048584
17,gen_fuel_oil_mw,0.007398808729699119,0.38099417090415955,0.0027981996536254883
18,total_pjm_reg_purchases,0.007135927696999035,0.3808947503566742,0.0026987791061401367
19,gen_fuel_other_renewables_pct,0.005953435857461428,0.38044753670692444,0.002251565456390381
20,gen_fuel_storage_mw,0.005696543721189763,0.38035038113594055,0.002154409885406494
21,gen_fuel_wind_mw,0.005425782561610181,0.38024798035621643,0.002052009105682373
22,da_as_mcp_synchronized_reserve,0.005381969056160167,0.38023141026496887,0.0020354390144348145
23,gen_fuel_gas_pct,0.0043924615239014884,0.3798571825027466,0.0016612112522125244
24,da_as_mcp_primary_reserve,0.004290650284618363,0.3798186779022217,0.001622706651687622
25,gen_fuel_hydro_mw,0.0032202926505760254,0.3794138729572296,0.0012179017066955566
26,da_as_ss_mw_thirty_minutes_reserve,0.0022623844271041377,0.3790515959262848,0.0008556246757507324
27,total_pjm_self_sched_reg,0.0018635712057326977,0.37890076637268066,0.0007047951221466064
28,gen_fuel_solar_pct,0.001360661508283077,0.3787105679512024,0.000514596700668335
29,da_as_ss_mw_primary_reserve,0.0013216548802295577,0.3786958158016205,0.0004998445510864258
30,total_pjm_loc_credit,0.0013054218188577897,0.3786896765232086,0.0004937052726745605
31,da_as_ss_mw_synchronized_reserve,0.0012921832057002317,0.3786846697330475,0.0004886984825134277
32,gen_fuel_solar_mw,0.000253424880444685,0.3782918155193329,9.584426879882812e-05
33,rmpcp,0.0002504304322304754,0.37829068303108215,9.47117805480957e-05
34,gen_fuel_nuclear_pct,-4.8935587921688247e-05,0.3781774640083313,-1.850724220275879e-05
35,total_pjm_rmpcp_cr,-0.00018084891188450004,0.3781275749206543,-6.839632987976074e-05
36,gen_fuel_gas_mw,-0.000224583616065719,0.3781110346317291,-8.493661880493164e-05
37,net_inadv_interchange_mw,-0.000239083049523997,0.3781055510044098,-9.042024612426758e-05
38,gen_fuel_hydro_pct,-0.00037580325088330314,0.37805384397506714,-0.00014212727546691895
39,total_pjm_assigned_reg,-0.0010884819258651847,0.3777843117713928,-0.00041165947914123535
40,gross_sched_interchange_mw,-0.002267664112113402,0.37733834981918335,-0.000857621431350708
41,gen_fuel_wind_pct,-0.002484288800030827,0.3772564232349396,-0.0009395480155944824
42,gen_fuel_other_renewables_mw,-0.004190336269442342,0.37661120295524597,-0.001584768295288086
43,gen_fuel_multiple_fuels_pct,-0.015350565962532675,0.3723904490470886,-0.005805522203445435
44,gen_fuel_multiple_fuels_mw,-0.01862184303401906,0.3711532652378082,-0.00704270601272583
