epoch,train_loss,test_loss,test_mse_all,test_mse_excluded
1,0.744118531744292,0.6190504431724548,0.6190504431724548,
2,0.5382674969131646,0.4247822165489197,0.4247822165489197,
3,0.40383064688369796,0.3262515962123871,0.3262515962123871,
4,0.2927463614571526,0.2252114713191986,0.2252114713191986,
5,0.22828137127920575,0.18866926431655884,0.18866926431655884,
6,0.19582170046576755,0.1762780100107193,0.1762780100107193,
7,0.17367113493724104,0.1560440957546234,0.1560440957546234,
8,0.16830639912865852,0.14404287934303284,0.14404287934303284,
9,0.14788769356454765,0.1302875280380249,0.1302875280380249,
10,0.14057461049194894,0.12835241854190826,0.12835241854190826,
11,0.12459043088148528,0.11852962523698807,0.11852962523698807,
12,0.11633238230815268,0.12010733783245087,0.12010733783245087,
13,0.11412573488964506,0.11430774629116058,0.11430774629116058,
14,0.10348455354122943,0.11016424745321274,0.11016424745321274,
15,0.10848548136264853,0.11087708175182343,0.11087708175182343,
16,0.0996803292672394,0.10478820651769638,0.10478820651769638,
17,0.09338630579909123,0.10570766031742096,0.10570766031742096,
18,0.08741672647848069,0.10538218170404434,0.10538218170404434,
19,0.08560979320812682,0.09971939772367477,0.09971939772367477,
20,0.08273593631052732,0.09823916852474213,0.09823916852474213,
21,0.08376627003735868,0.09669114649295807,0.09669114649295807,
22,0.07653493733773624,0.09206090867519379,0.09206090867519379,
23,0.07787318849051514,0.09187284111976624,0.09187284111976624,
24,0.07472905333365512,0.09043598920106888,0.09043598920106888,
25,0.07116877619052006,0.08601642400026321,0.08601642400026321,
26,0.0707097398064384,0.08428527414798737,0.08428527414798737,
27,0.06991156124348626,0.08088608831167221,0.08088608831167221,
28,0.06703163423472702,0.08099701255559921,0.08099701255559921,
29,0.06511356472332198,0.07881581038236618,0.07881581038236618,
30,0.05866755453022453,0.06401386857032776,0.06401386857032776,
31,0.05397517753320649,0.0649438202381134,0.0649438202381134,
32,0.05203124015915747,0.04532414674758911,0.04532414674758911,
33,0.047699723306619285,0.048778001219034195,0.048778001219034195,
34,0.0499530785269889,0.05039960518479347,0.05039960518479347,
35,0.04371501880828283,0.056210990995168686,0.056210990995168686,
36,0.04095144913403088,0.03293902799487114,0.03293902799487114,
37,0.038517242035151465,0.03602418303489685,0.03602418303489685,
38,0.03506263725807248,0.03294280543923378,0.03294280543923378,
39,0.03580640187845238,0.02900487370789051,0.02900487370789051,
40,0.03184991920138622,0.026288416236639023,0.026288416236639023,
41,0.030779857998344245,0.022610124200582504,0.022610124200582504,
42,0.031521401139414054,0.028701966628432274,0.028701966628432274,
43,0.026842113010783514,0.028098443523049355,0.028098443523049355,
44,0.02866562593580462,0.022360529750585556,0.022360529750585556,
45,0.030079036760982655,0.029977381229400635,0.029977381229400635,
46,0.02684721523937288,0.018076635897159576,0.018076635897159576,
47,0.02778299211744159,0.019457515329122543,0.019457515329122543,
48,0.023726881013405775,0.01683821715414524,0.01683821715414524,
49,0.02556434951030527,0.023614298552274704,0.023614298552274704,
50,0.0248832191574979,0.017952024936676025,0.017952024936676025,
51,0.022286333231441434,0.017105774953961372,0.017105774953961372,
52,0.02331589162268469,0.015160368755459785,0.015160368755459785,
53,0.024320083278374698,0.02181708626449108,0.02181708626449108,
54,0.023507004523324073,0.014626291580498219,0.014626291580498219,
55,0.021814347908869092,0.01806245557963848,0.01806245557963848,
56,0.022639707907485197,0.012508745305240154,0.012508745305240154,
57,0.01898111531822067,0.013732904568314552,0.013732904568314552,
58,0.020399285492970987,0.011662042699754238,0.011662042699754238,
59,0.019328741641041758,0.016702687367796898,0.016702687367796898,
60,0.020562888111722584,0.015757177025079727,0.015757177025079727,
61,0.019800356053127844,0.017689093947410583,0.017689093947410583,
62,0.020514876587820842,0.012144802138209343,0.012144802138209343,
63,0.02067061127161439,0.012114359997212887,0.012114359997212887,
64,0.01920792982518361,0.01444941759109497,0.01444941759109497,
65,0.018298112923369574,0.011900339275598526,0.011900339275598526,
66,0.017319853685234136,0.009667342528700829,0.009667342528700829,
67,0.018684994571505548,0.012545735575258732,0.012545735575258732,
68,0.018146139730825676,0.010317307896912098,0.010317307896912098,
69,0.016894210819634246,0.013995494693517685,0.013995494693517685,
70,0.019014976255439717,0.010117272846400738,0.010117272846400738,
71,0.016920789429650678,0.012832204811275005,0.012832204811275005,
72,0.017789139071169947,0.01281611155718565,0.01281611155718565,
73,0.018019638501507354,0.01278967596590519,0.01278967596590519,
74,0.018806883348805956,0.009649587795138359,0.009649587795138359,
75,0.015764520646954695,0.010068932548165321,0.010068932548165321,
76,0.01852019953005734,0.012240510433912277,0.012240510433912277,
77,0.017793398492632867,0.014898328110575676,0.014898328110575676,
78,0.017453963235930434,0.010957418009638786,0.010957418009638786,
79,0.016431739053827443,0.009484611451625824,0.009484611451625824,
80,0.016683789428260147,0.01133971381932497,0.01133971381932497,
81,0.016770749087650548,0.012079132720828056,0.012079132720828056,
82,0.01566663220146248,0.009842945262789726,0.009842945262789726,
83,0.017266699707162363,0.010409013368189335,0.010409013368189335,
84,0.015587208154897631,0.008859211578965187,0.008859211578965187,
85,0.015893994204657754,0.01277327723801136,0.01277327723801136,
86,0.016447130323018484,0.013542251661419868,0.013542251661419868,
87,0.014527818569048388,0.007804445922374725,0.007804445922374725,
88,0.018226520026348794,0.012326602824032307,0.012326602824032307,
89,0.014020441188950156,0.013224396854639053,0.013224396854639053,
90,0.016046245856559074,0.009163523092865944,0.009163523092865944,
91,0.01606467872780065,0.008691343478858471,0.008691343478858471,
92,0.016785667525629547,0.010002966038882732,0.010002966038882732,
93,0.01454418347486426,0.01059920433908701,0.01059920433908701,
94,0.014286712725470926,0.010804266668856144,0.010804266668856144,
95,0.017188603033275518,0.012720768339931965,0.012720768339931965,
96,0.014581299574157842,0.011018427088856697,0.011018427088856697,
97,0.014237669880213147,0.010903832502663136,0.010903832502663136,
98,0.015218496534240672,0.009718514047563076,0.009718514047563076,
99,0.01418487621918873,0.00800004880875349,0.00800004880875349,
100,0.016046485539917284,0.008111313916742802,0.008111313916742802,
101,0.014233982673006655,0.010184059850871563,0.010184059850871563,
102,0.013196823447926487,0.008595169521868229,0.008595169521868229,
103,0.01500980440824509,0.007645828649401665,0.007645828649401665,
104,0.013269602550974305,0.009036443196237087,0.009036443196237087,
105,0.015731435895414526,0.008454960770905018,0.008454960770905018,
106,0.013584847996199021,0.008029192686080933,0.008029192686080933,
107,0.01503409814159396,0.009811323136091232,0.009811323136091232,
108,0.014714276429868478,0.008643114008009434,0.008643114008009434,
109,0.014051536317448455,0.009297175332903862,0.009297175332903862,
110,0.013645727847809621,0.010505744256079197,0.010505744256079197,
111,0.01428188627599578,0.007650923449546099,0.007650923449546099,
112,0.01410469918146671,0.007119308225810528,0.007119308225810528,
113,0.015023281966728827,0.006146267056465149,0.006146267056465149,
114,0.012255947996293204,0.00801203865557909,0.00801203865557909,
115,0.015056952992531342,0.007931998930871487,0.007931998930871487,
116,0.012819313537207588,0.01232281792908907,0.01232281792908907,
117,0.012464292406730396,0.012248934246599674,0.012248934246599674,
118,0.014355399292912798,0.007640646304935217,0.007640646304935217,
119,0.013133912685587579,0.014159703627228737,0.014159703627228737,
120,0.01661167979545849,0.009763500653207302,0.009763500653207302,
121,0.016539851148323206,0.00948505662381649,0.00948505662381649,
122,0.015582438042924309,0.009388121776282787,0.009388121776282787,
123,0.012670729213060767,0.007311200723052025,0.007311200723052025,
124,0.016547591248799294,0.009205251932144165,0.009205251932144165,
125,0.013201307582133236,0.007646380458027124,0.007646380458027124,
126,0.012812755911375855,0.008364435285329819,0.008364435285329819,
127,0.01212314074161242,0.008721165359020233,0.008721165359020233,
128,0.012814036704521874,0.009271797724068165,0.009271797724068165,
129,0.012505268424016664,0.010717499069869518,0.010717499069869518,
130,0.014152758067162652,0.010399121791124344,0.010399121791124344,
131,0.012948366327595487,0.007613649591803551,0.007613649591803551,
132,0.013133689711610406,0.008275240659713745,0.008275240659713745,
133,0.012387291778072332,0.00706819910556078,0.00706819910556078,
134,0.012335256872413542,0.007093543186783791,0.007093543186783791,
135,0.01260491050259936,0.00991593487560749,0.00991593487560749,
136,0.015500791014261085,0.008297856897115707,0.008297856897115707,
137,0.014157734900660978,0.00836526695638895,0.00836526695638895,
138,0.011655525249951774,0.01121964119374752,0.01121964119374752,
139,0.012002110435772399,0.005417591892182827,0.005417591892182827,
140,0.011287467398652721,0.006402153987437487,0.006402153987437487,
141,0.013722681539109634,0.007155702915042639,0.007155702915042639,
142,0.011857923498800422,0.008373407647013664,0.008373407647013664,
143,0.01019087670280769,0.008782236836850643,0.008782236836850643,
144,0.010357712689954487,0.007734977174550295,0.007734977174550295,
145,0.011812717081939114,0.0075927735306322575,0.0075927735306322575,
146,0.011492499379815621,0.005201026331633329,0.005201026331633329,
147,0.011284384430527063,0.009711146354675293,0.009711146354675293,
148,0.017421190628950065,0.008689762093126774,0.008689762093126774,
149,0.012975075501482325,0.007119849789887667,0.007119849789887667,
150,0.014061504465231743,0.0073738400824368,0.0073738400824368,
151,0.011246599615630732,0.007516646757721901,0.007516646757721901,
152,0.014516900119692984,0.008974205702543259,0.008974205702543259,
153,0.011695894302221115,0.009839699603617191,0.009839699603617191,
154,0.01170110451427158,0.005472198594361544,0.005472198594361544,
155,0.011950385157706122,0.00663825822994113,0.00663825822994113,
156,0.011575209577370888,0.0071982815861701965,0.0071982815861701965,
157,0.01089509596298394,0.010381489992141724,0.010381489992141724,
158,0.010722773878258802,0.007505051326006651,0.007505051326006651,
159,0.011378784181864512,0.007694248575717211,0.007694248575717211,
160,0.01313296652683721,0.008354882709681988,0.008354882709681988,
161,0.010394875061317687,0.004722020588815212,0.004722020588815212,
162,0.011275710010835296,0.010805226862430573,0.010805226862430573,
163,0.012010327500534457,0.005515888333320618,0.005515888333320618,
164,0.010622542048083529,0.008128486573696136,0.008128486573696136,
165,0.01382980164631103,0.006865870673209429,0.006865870673209429,
166,0.011085632154811459,0.008166925050318241,0.008166925050318241,
167,0.01372598446142034,0.008408110588788986,0.008408110588788986,
168,0.01151481802005449,0.0075118932873010635,0.0075118932873010635,
169,0.011548529050487179,0.008647412061691284,0.008647412061691284,
170,0.011990112516130623,0.005436872132122517,0.005436872132122517,
