target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.0049631595611572,0.6809321482793149
gross_actual_interchange_mw,19,0.9488023519515991,0.3222353591515765
total_gen,27,1.9975472688674927,0.6060819603881659
metered_load_mw,30,1.9611375331878662,0.5766020942393716
total_losses,22,2.2371230125427246,0.7237438651520829
congestion_price_da,20,2.7335009574890137,0.9124650362183805
congestion_price_rt,19,1.7494935989379883,0.5941687402308685
marginal_loss_price_da,23,1.9007261991500854,0.6061966848779015
total_lmp_da,29,1.5103881359100342,0.44854631495686
da_as_total_mw_primary_reserve,18,1.4151206016540527,0.489598127918357
da_as_total_mw_synchronized_reserve,15,1.4253549575805664,0.5263399315863603
da_as_total_mw_thirty_minutes_reserve,24,2.3463103771209717,0.7382852847599779
