目标,字段,r2,M0,M1,M2,M3,估计M2,升级_M2减M0,K2见证
机组出力_221_CC_1,系统电能价格,0.3046998083591461,0.9837035536766052,0.9837035536766052,0.9837035536766052,0.9837035536766052,0.9833894371986389,0.0,∅
机组出力_221_CC_1,节点电价_116,0.29853203892707825,0.97602379322052,0.97602379322052,0.97602379322052,0.97602379322052,0.9684442281723022,0.0,∅
机组出力_221_CC_1,节点电价_121,0.28975197672843933,0.9579240083694458,0.9579240083694458,0.9579240083694458,0.9579240083694458,0.9668636322021484,0.0,∅
机组出力_221_CC_1,节点电价_215,0.309762179851532,0.9872276186943054,0.9872276186943054,0.9872276186943054,0.9872276186943054,0.9894399046897888,0.0,∅
机组出力_221_CC_1,节点电价_223,0.311643123626709,0.9751115441322327,0.9751115441322327,0.9751115441322327,0.9751115441322327,0.9759714603424072,0.0,∅
机组出力_221_CC_1,节点电价_303,0.2627227008342743,0.9245178699493408,0.930402398109436,0.930402398109436,0.930402398109436,0.9298277497291565,0.005884528160095215,阻塞_CA-1
机组出力_221_CC_1,节点电价_309,0.09713578224182129,0.8824855089187622,0.8824855089187622,0.8824855089187622,0.8824855089187622,0.9077778458595276,0.0,∅
机组出力_221_CC_1,节点电价_317,0.277405709028244,0.9533858299255371,0.9533858299255371,0.9533858299255371,0.9533858299255371,0.9630051255226135,0.0,∅
机组出力_221_CC_1,节点电价_318,0.2740718126296997,0.9336972236633301,0.9336972236633301,0.9336972236633301,0.9336972236633301,0.9308003187179565,0.0,∅
机组出力_221_CC_1,节点电价_325,0.2600558400154114,0.9252405166625977,0.9343001246452332,0.9343001246452332,0.9343001246452332,0.9396768808364868,0.009059607982635498,阻塞_CA-1
机组出力_221_CC_1,阻塞_C6,0.06923791766166687,0.07806748151779175,0.11517030000686646,0.14814305305480957,0.15235400199890137,0.15546953678131104,0.07007557153701782,光伏出力预测 + 调节下调需求
机组出力_221_CC_1,阻塞_C29,0.03875061869621277,0.03892505168914795,0.0515446662902832,0.06370574235916138,0.06521451473236084,0.0719231367111206,0.024780690670013428,光伏出力预测 + 调节上调需求
机组出力_221_CC_1,阻塞_CA-1,0.005248414818197489,0.008244514465332031,0.02139735221862793,0.034038245677948,0.034038245677948,0.034141749143600464,0.025793731212615967,负荷预测_区1 + 负荷预测_区3
线路潮流_C35,负荷预测_区1,0.04057367518544197,0.1032799482345581,0.33032432198524475,0.33032432198524475,0.33032432198524475,0.3465472459793091,0.22704437375068665,节点电价_223
线路潮流_C35,负荷预测_区2,0.019054874777793884,0.08940333127975464,0.31607940793037415,0.3166801333427429,0.3166801333427429,0.3205223083496094,0.22727680206298828,风电出力预测 + 节点电价_223
线路潮流_C35,负荷预测_区3,0.03467351570725441,0.03684186935424805,0.14802750945091248,0.16634100675582886,0.1700366735458374,0.33329257369041443,0.1294991374015808,风电出力预测 + 节点电价_309
线路潮流_C35,风电出力预测,0.0571320466697216,0.06703394651412964,0.192438006401062,0.26124411821365356,0.2657585144042969,0.3189166486263275,0.19421017169952393,调节下调需求 + 旋转备用需求
线路潮流_C35,光伏出力预测,0.4954662621021271,0.5055490732192993,0.5848245024681091,0.5848245024681091,0.5848245024681091,0.5833556652069092,0.07927542924880981,阻塞_C6
线路潮流_C35,屋顶光伏预测,0.49758848547935486,0.5045007467269897,0.5885048508644104,0.5978615880012512,0.5978615880012512,0.5942298769950867,0.09336084127426147,风电出力预测 + 阻塞_C6
线路潮流_C35,水电出力预测,0.062482286244630814,0.07278501987457275,0.12827032804489136,0.15150338411331177,0.15150338411331177,0.3218905031681061,0.07871836423873901,风电出力预测 + 阻塞_C6
线路潮流_C35,调节上调需求,0.14721807837486267,0.1826702356338501,0.2879772186279297,0.3421006202697754,0.355779230594635,0.3089955151081085,0.1594303846359253,风电出力预测 + 旋转备用需求
线路潮流_C35,调节下调需求,0.08944540470838547,0.11982482671737671,0.24522888660430908,0.32412564754486084,0.3382870554924011,0.30412396788597107,0.20430082082748413,风电出力预测 + 旋转备用需求
线路潮流_C35,旋转备用需求,0.03511358052492142,0.0706828311085701,0.2840019762516022,0.28702452778816223,0.28702452778816223,0.3172381818294525,0.21634169667959213,节点电价_303 + 阻塞_C29
线路潮流_C35,系统电能价格,0.38394659757614136,0.4929528534412384,0.6983888745307922,0.6983888745307922,0.6983888745307922,0.6968384981155396,0.20543602108955383,负荷预测_区1
线路潮流_C35,节点电价_116,0.38405361771583557,0.49409183859825134,0.6918640732765198,0.6918640732765198,0.6918640732765198,0.6842042207717896,0.19777223467826843,负荷预测_区1
线路潮流_C35,节点电价_121,0.39827901124954224,0.47974729537963867,0.6811395287513733,0.6811395287513733,0.6811395287513733,0.6764405965805054,0.20139223337173462,负荷预测_区1
线路潮流_C35,节点电价_215,0.3723607361316681,0.4885854125022888,0.7047610282897949,0.7047610282897949,0.7047610282897949,0.704337477684021,0.2161756157875061,负荷预测_区2
线路潮流_C35,节点电价_223,0.3568948805332184,0.4675081670284271,0.6945525407791138,0.6945525407791138,0.6945525407791138,0.6964794993400574,0.22704437375068665,负荷预测_区1
线路潮流_C35,节点电价_303,0.2065294235944748,0.35680410265922546,0.583480179309845,0.6445023417472839,0.6445023417472839,0.6291570663452148,0.28769823908805847,负荷预测_区2 + 阻塞_C6
线路潮流_C35,节点电价_309,0.26176005601882935,0.5162140727043152,0.7091646790504456,0.7091646790504456,0.7091646790504456,0.709109365940094,0.19295060634613037,负荷预测_区2
线路潮流_C35,节点电价_317,0.39442282915115356,0.4973912835121155,0.705078125,0.705078125,0.705078125,0.6897870898246765,0.20768684148788452,负荷预测_区1
线路潮流_C35,节点电价_318,0.3798213303089142,0.45469704270362854,0.6540212631225586,0.6552475094795227,0.6552475094795227,0.6531203985214233,0.20055046677589417,负荷预测_区2 + 阻塞_C6
线路潮流_C35,节点电价_325,0.4147285223007202,0.5112416744232178,0.6975196599960327,0.6975196599960327,0.6975196599960327,0.6877242922782898,0.18627798557281494,负荷预测_区2
线路潮流_C35,阻塞_C6,0.01759323477745056,0.020777881145477295,0.11124363541603088,0.11719346046447754,0.1343449354171753,0.3299696743488312,0.09641557931900024,节点电价_303 + 阻塞_C29
线路潮流_C35,阻塞_C29,0.06356194615364075,0.05993318557739258,0.07622498273849487,0.0788387656211853,0.0788387656211853,0.3146933615207672,0.018905580043792725,负荷预测_区1 + 旋转备用需求
线路潮流_C35,阻塞_CA-1,0.10493892431259155,0.10932266712188721,0.11120463907718658,0.11837249994277954,0.11837249994277954,0.30927106738090515,0.009049832820892334,负荷预测_区3 + 阻塞_C6
