target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.15322716534137726,0.13698136806488037,0.1609882116317749,0.37371590733528137,0.1750873476266861
gross_actual_interchange_mw,10,0.15480506420135498,0.15568140149116516,0.1475302278995514,0.3909274935722351,0.15105579793453217
total_gen,23,0.1916552037000656,0.19093328714370728,0.1917089968919754,0.23452620208263397,0.19117632508277893
metered_load_mw,21,0.19029267132282257,0.1867394745349884,0.19732658565044403,0.2373667061328888,0.1882745325565338
total_losses,14,0.17459380626678467,0.17307622730731964,0.1577187478542328,0.32565754652023315,0.16895373165607452
congestion_price_da,4,0.15349355340003967,0.1339489370584488,0.13186581432819366,0.30599120259284973,0.27470049262046814
congestion_price_rt,9,0.23249700665473938,0.19034546613693237,0.20581777393817902,0.14934387803077698,0.22199586033821106
marginal_loss_price_da,16,0.20801708102226257,0.1845986396074295,0.20693987607955933,0.2180386632680893,0.1824057251214981
total_lmp_da,25,0.18882980942726135,0.18402132391929626,0.21097558736801147,0.23325328528881073,0.18291997909545898
da_as_total_mw_primary_reserve,8,0.23819893598556519,0.18643741309642792,0.2151290774345398,0.1734047532081604,0.1868298351764679
da_as_total_mw_synchronized_reserve,7,0.16661563515663147,0.16441775858402252,0.17931537330150604,0.32360783219337463,0.16604340076446533
da_as_total_mw_thirty_minutes_reserve,15,0.17081646621227264,0.20536372065544128,0.19456267356872559,0.2576180100440979,0.17163914442062378
