experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
temporal_window6_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation22/outputs_temporal6/run_20260524_064658_temporal_window6_allloss_netgross16,hybrid_bilinear_gated,0.4496512711048126,0.4496512711048126,0.4496512711048126,,,static,-0.8185704946517944,0.03166300058364868,0.26510047912597656,0.4196891188621521,0.6606353521347046,0.48752015829086304,0.3762255311012268
temporal_window6_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation22/outputs_temporal6/run_20260524_063828_temporal_window6_maskloss,hybrid_bilinear_gated,0.3357764482498169,0.3357764482498169,0.5454159379005432,1.5936133861541748,"net_actual_interchange_mw,gross_actual_interchange_mw",static,-1.961695671081543,-0.5536894798278809,0.27462559938430786,0.4382684826850891,0.6993020176887512,0.4960322976112366,0.38144344091415405
