target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,2.0303332805633545,0.9240444975473586
gross_actual_interchange_mw,13,2.076732635498047,0.8096583386555962
total_gen,24,2.7583608627319336,0.8679402584033441
metered_load_mw,23,2.793032646179199,0.8907790778212398
total_losses,16,1.7017388343811035,0.6137725443124458
congestion_price_da,7,1.4926167726516724,0.7670532852589815
congestion_price_rt,10,2.019044876098633,0.8768600484046709
marginal_loss_price_da,17,2.3243110179901123,0.8203798075659472
total_lmp_da,31,2.9966418743133545,0.8726421200403505
da_as_total_mw_primary_reserve,11,1.6530873775482178,0.6893909822921692
da_as_total_mw_synchronized_reserve,9,1.4249752759933472,0.6485341965912742
da_as_total_mw_thirty_minutes_reserve,18,2.3373920917510986,0.8086821653185654
