confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9665698371827602,0.014470547437667847,True
total_gen,0.9526912905275822,0.021646616980433464,True
da_as_total_mw_primary_reserve,0.9504764787852764,0.06857424974441528,True
da_as_total_mw_synchronized_reserve,0.8851445689797401,0.09652375429868698,True
total_lmp_da,0.8676132559776306,0.057557038962841034,True
total_losses,0.6870760023593903,0.27486175298690796,True
marginal_loss_price_da,0.47731125354766846,0.28663045167922974,True
congestion_price_rt,0.448178768157959,0.9028676748275757,True
da_as_total_mw_thirty_minutes_reserve,0.36672139167785645,0.4550097584724426,True
congestion_price_da,0.25868308544158936,1.2583448886871338,True
gross_actual_interchange_mw,0.18146497011184692,0.47849923372268677,True
net_actual_interchange_mw,-0.920201301574707,1.482985258102417,True
