experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
uncertainty_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation18/outputs_uncertainty/run_20260524_054406_uncertainty_allloss_netgross16,hybrid_bilinear_gated,0.43987521529197693,0.43987521529197693,0.43987521529197693,,,uncertainty,-0.8033324480056763,0.16027754545211792,0.2278984785079956,0.4729346036911011,0.6502513289451599,0.46386390924453735,0.3616580367088318
uncertainty_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation18/outputs_uncertainty/run_20260524_053634_uncertainty_maskloss,hybrid_bilinear_gated,0.33646360039711,0.33646360039711,0.5456918478012085,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",uncertainty,-1.9254083633422852,-0.5567127466201782,0.23977965116500854,0.477939248085022,0.6155685186386108,0.4753265976905823,0.4070572853088379
