target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
44,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,nmi,0.313058465719223,0.16887009143829346,0.674575686454773,0.17256848514080048,0.6984958052635193,0.16195064783096313,0.6032033562660217,0.313058465719223,1.0,0.1835523545742035,0.7611330151557922
44,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,nmi,0.2843596935272217,0.1766052097082138,0.6831938624382019,0.180893674492836,0.7070375680923462,0.16486230492591858,0.6077573895454407,0.2843596935272217,1.0,0.19327913224697113,0.766772449016571
44,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,nmi,0.28367894887924194,0.17087215185165405,0.43467918038368225,0.17730946838855743,0.4118874669075012,0.2045409381389618,0.3302573263645172,0.28367894887924194,0.22781901061534882,0.16359849274158478,0.46321672201156616
44,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,kendall,0.24708139896392822,0.17868761718273163,0.7314221262931824,0.1978781819343567,0.644254207611084,0.24708139896392822,0.49468350410461426,0.19283220171928406,0.6648451089859009,0.1835206300020218,0.7061870694160461
44,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,pearson,0.24097904562950134,0.24097904562950134,0.16955505311489105,0.1774030476808548,0.3511554002761841,0.19765014946460724,0.27536842226982117,0.18935175240039825,0.30234411358833313,0.19461603462696075,0.2847083806991577
44,da_as_total_mw_primary_reserve,1,gen_fuel_gas_mw,general,nmi,0.2270907759666443,0.19256237149238586,0.2790273129940033,0.19028757512569427,0.29457297921180725,0.2050352841615677,0.20030774176120758,0.2270907759666443,0.0916687622666359,0.1850239336490631,0.3338569700717926
44,da_as_total_mw_primary_reserve,13,gen_fuel_multiple_fuels_pct,general,nmi,0.22188882529735565,0.1935327649116516,0.20028720796108246,0.19402004778385162,0.19776369631290436,0.20503956079483032,0.14641757309436798,0.22188882529735565,0.07694067806005478,0.18551886081695557,0.2464446872472763
44,da_as_total_mw_primary_reserve,20,forecast_load_mw_day_ahead,general,nmi,0.21532462537288666,0.1968112736940384,0.24229055643081665,0.19515404105186462,0.25844165682792664,0.20191025733947754,0.18859082460403442,0.21532462537288666,0.08301863074302673,0.1907997578382492,0.3021332025527954
44,da_as_total_mw_primary_reserve,30,da_as_mcp_synchronized_reserve,general,pearson,0.21270760893821716,0.21270760893821716,0.11503453552722931,0.20116564631462097,0.17260245978832245,0.21182656288146973,0.11923065781593323,0.17829538881778717,0.32408955693244934,0.19600479304790497,0.2018018662929535
44,da_as_total_mw_primary_reserve,19,forecast_load_mw_latest_available,general,nmi,0.21197625994682312,0.19644460082054138,0.24179139733314514,0.19690348207950592,0.2365388423204422,0.20195890963077545,0.1749582439661026,0.21197625994682312,0.07919846475124359,0.19271668791770935,0.2844487130641937
44,da_as_total_mw_primary_reserve,0,gen_fuel_coal_mw,general,nmi,0.21118949353694916,0.1938479244709015,0.2350376546382904,0.1983395218849182,0.1979295164346695,0.20709377527236938,0.13028478622436523,0.21118949353694916,0.10476762801408768,0.18952926993370056,0.2703996002674103
44,da_as_total_mw_primary_reserve,11,gen_fuel_gas_pct,general,nmi,0.2056158185005188,0.19668303430080414,0.2091701328754425,0.19764260947704315,0.1901552975177765,0.2030687928199768,0.09521989524364471,0.2056158185005188,0.05273185670375824,0.19698971509933472,0.2032262235879898
44,da_as_total_mw_primary_reserve,12,gen_fuel_hydro_pct,general,nmi,0.20475660264492035,0.19733430445194244,0.20436201989650726,0.19830916821956635,0.1860329508781433,0.2023927867412567,0.10630195587873459,0.20475660264492035,0.06484609097242355,0.19720710813999176,0.2067628651857376
44,da_as_total_mw_primary_reserve,6,gen_fuel_other_renewables_mw,general,nmi,0.20455285906791687,0.19995982944965363,0.17273123562335968,0.1983414590358734,0.1979442685842514,0.20006237924098969,0.16061806678771973,0.20455285906791687,0.08200108259916306,0.1970834881067276,0.21777655184268951
44,da_as_total_mw_primary_reserve,42,gross_sched_interchange_mw,general,nmi,0.2043362706899643,0.19895334541797638,0.20236948132514954,0.19803699851036072,0.2252991646528244,0.1996612846851349,0.15475329756736755,0.2043362706899643,0.02738499455153942,0.19901207089424133,0.2007669061422348
44,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,distance_corr,0.20323796570301056,0.19906942546367645,0.6752692461013794,0.20102559030056,0.6857672333717346,0.19349849224090576,0.5853059887886047,0.2031685709953308,0.7314170002937317,0.20323796570301056,0.732298731803894
44,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,kendall,0.20313701033592224,0.20026159286499023,0.16580548882484436,0.1983804702758789,0.195896178483963,0.20313701033592224,0.1286676526069641,0.20052416622638702,0.1619681566953659,0.1976967751979828,0.20563995838165283
44,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,pearson,0.20187613368034363,0.20187613368034363,0.18342214822769165,0.20132605731487274,0.16738909482955933,0.19918204843997955,0.0869300365447998,0.19728070497512817,0.028677815571427345,0.2003350853919983,0.13557086884975433
