target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,da_as_as_req_mw_thirty_minutes_reserve,general,0.1812817007303238
net_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.16830956935882568
net_actual_interchange_mw,3,da_as_as_req_mw_synchronized_reserve,general,0.16004082560539246
net_actual_interchange_mw,4,da_as_as_req_mw_primary_reserve,general,0.15992486476898193
net_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.11578485369682312
net_actual_interchange_mw,6,da_as_total_mw_primary_reserve,confidential,0.1111486479640007
net_actual_interchange_mw,7,da_as_total_mw_thirty_minutes_reserve,confidential,0.10350954532623291
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.1930316984653473
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.11491261422634125
gross_actual_interchange_mw,3,total_losses,confidential,0.09935466945171356
gross_actual_interchange_mw,4,gen_fuel_coal_pct,general,0.0949883684515953
gross_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.08745595812797546
gross_actual_interchange_mw,6,gen_fuel_coal_mw,general,0.08627152442932129
gross_actual_interchange_mw,7,total_pjm_reg_purchases,general,0.08412826061248779
gross_actual_interchange_mw,8,gen_fuel_solar_pct,general,0.08119791746139526
gross_actual_interchange_mw,9,metered_load_mw,confidential,0.08119753003120422
gross_actual_interchange_mw,10,gen_fuel_solar_mw,general,0.07746145874261856
total_gen,1,forecast_load_mw_latest_available,general,0.199754536151886
total_gen,2,forecast_load_mw_day_ahead,general,0.16751892864704132
total_gen,3,gen_fuel_nuclear_mw,general,0.0673864334821701
total_gen,4,metered_load_mw,confidential,0.053225886076688766
total_gen,5,marginal_loss_price_rt,general,0.047949403524398804
total_gen,6,gen_fuel_coal_mw,general,0.046047013252973557
total_gen,7,system_energy_price_da,general,0.042247429490089417
total_gen,8,gen_fuel_nuclear_pct,general,0.04021572321653366
total_gen,9,total_losses,confidential,0.036591045558452606
total_gen,10,total_lmp_rt,general,0.03394682705402374
total_gen,11,gen_fuel_coal_pct,general,0.03260868787765503
total_gen,12,gen_fuel_gas_mw,general,0.03099650889635086
metered_load_mw,1,forecast_load_mw_latest_available,general,0.21528109908103943
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.1758369505405426
metered_load_mw,3,gen_fuel_nuclear_mw,general,0.053419701755046844
metered_load_mw,4,total_gen,confidential,0.04873695224523544
metered_load_mw,5,total_lmp_rt,general,0.047540873289108276
metered_load_mw,6,system_energy_price_da,general,0.04743152856826782
metered_load_mw,7,gen_fuel_coal_mw,general,0.04463007301092148
metered_load_mw,8,total_losses,confidential,0.03947383537888527
metered_load_mw,9,gen_fuel_nuclear_pct,general,0.03886815533041954
metered_load_mw,10,marginal_loss_price_rt,general,0.034805215895175934
metered_load_mw,11,gen_fuel_coal_pct,general,0.03425443917512894
metered_load_mw,12,gen_fuel_gas_mw,general,0.027191147208213806
total_losses,1,gen_fuel_nuclear_mw,general,0.159548819065094
total_losses,2,forecast_load_mw_latest_available,general,0.12840574979782104
total_losses,3,gen_fuel_coal_pct,general,0.1093708723783493
total_losses,4,forecast_load_mw_day_ahead,general,0.10523615032434464
total_losses,5,gen_fuel_coal_mw,general,0.07286296039819717
total_losses,6,marginal_loss_price_rt,general,0.06346911936998367
total_losses,7,system_energy_price_da,general,0.05925627052783966
total_losses,8,metered_load_mw,confidential,0.046674326062202454
total_losses,9,marginal_loss_price_da,confidential,0.044974975287914276
total_losses,10,total_gen,confidential,0.03947766125202179
total_losses,11,gross_inadv_interchange_mw,general,0.03529828414320946
total_losses,12,total_lmp_rt,general,0.032295890152454376
congestion_price_da,1,forecast_load_mw_latest_available,general,0.2254711389541626
congestion_price_da,2,system_energy_price_da,general,0.22067920863628387
congestion_price_da,3,marginal_loss_price_rt,general,0.20022165775299072
congestion_price_da,4,total_lmp_da,confidential,0.17962604761123657
congestion_price_da,5,marginal_loss_price_da,confidential,0.17400196194648743
congestion_price_rt,1,total_lmp_rt,general,0.29748302698135376
congestion_price_rt,2,marginal_loss_price_rt,general,0.2908867597579956
congestion_price_rt,3,system_energy_price_da,general,0.09696251153945923
congestion_price_rt,4,gen_fuel_multiple_fuels_mw,general,0.08091723173856735
congestion_price_rt,5,total_pjm_rmccp_cr,general,0.0508984699845314
congestion_price_rt,6,total_lmp_da,confidential,0.04305249825119972
congestion_price_rt,7,rmccp,general,0.041942715644836426
congestion_price_rt,8,gen_fuel_oil_pct,general,0.03619062900543213
congestion_price_rt,9,gen_fuel_oil_mw,general,0.03318554535508156
congestion_price_rt,10,metered_load_mw,confidential,0.028480570763349533
marginal_loss_price_da,1,system_energy_price_da,general,0.1955486387014389
marginal_loss_price_da,2,forecast_load_mw_latest_available,general,0.08837836235761642
marginal_loss_price_da,3,forecast_load_mw_day_ahead,general,0.08503851294517517
marginal_loss_price_da,4,marginal_loss_price_rt,general,0.08376865833997726
marginal_loss_price_da,5,total_losses,confidential,0.08243903517723083
marginal_loss_price_da,6,total_lmp_rt,general,0.07762853056192398
marginal_loss_price_da,7,da_as_mcp_synchronized_reserve,general,0.04287564009428024
marginal_loss_price_da,8,total_lmp_da,confidential,0.0388784185051918
marginal_loss_price_da,9,gen_fuel_hydro_mw,general,0.0372919887304306
marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.029528405517339706
marginal_loss_price_da,11,metered_load_mw,confidential,0.02905726619064808
marginal_loss_price_da,12,gen_fuel_coal_mw,general,0.029044121503829956
total_lmp_da,1,system_energy_price_da,general,0.24217474460601807
total_lmp_da,2,marginal_loss_price_rt,general,0.094466932117939
total_lmp_da,3,total_lmp_rt,general,0.06780992448329926
total_lmp_da,4,forecast_load_mw_latest_available,general,0.06462741643190384
total_lmp_da,5,forecast_load_mw_day_ahead,general,0.06444306671619415
total_lmp_da,6,da_as_mcp_synchronized_reserve,general,0.05186633765697479
total_lmp_da,7,gen_fuel_hydro_mw,general,0.03097207099199295
total_lmp_da,8,da_as_mcp_primary_reserve,general,0.028566226363182068
total_lmp_da,9,gen_fuel_oil_mw,general,0.027059096843004227
total_lmp_da,10,gen_fuel_oil_pct,general,0.026402246206998825
total_lmp_da,11,marginal_loss_price_da,confidential,0.026016147807240486
total_lmp_da,12,gen_fuel_multiple_fuels_mw,general,0.02393462508916855
da_as_total_mw_primary_reserve,1,da_as_as_req_mw_primary_reserve,general,0.22932937741279602
da_as_total_mw_primary_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.22512765228748322
da_as_total_mw_primary_reserve,3,da_as_nsr_mw_primary_reserve,general,0.21385511755943298
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.20972564816474915
da_as_total_mw_primary_reserve,5,gen_fuel_nuclear_mw,general,0.06913913041353226
da_as_total_mw_primary_reserve,6,da_as_total_mw_synchronized_reserve,confidential,0.016952672973275185
da_as_total_mw_primary_reserve,7,da_as_mcp_primary_reserve,general,0.014873461797833443
da_as_total_mw_primary_reserve,8,da_as_total_mw_thirty_minutes_reserve,confidential,0.01271069049835205
da_as_total_mw_primary_reserve,9,net_actual_interchange_mw,confidential,0.008286232128739357
da_as_total_mw_synchronized_reserve,1,da_as_as_req_mw_thirty_minutes_reserve,general,0.2539733946323395
da_as_total_mw_synchronized_reserve,2,da_as_as_req_mw_primary_reserve,general,0.2518204152584076
da_as_total_mw_synchronized_reserve,3,da_as_as_req_mw_synchronized_reserve,general,0.24125242233276367
da_as_total_mw_synchronized_reserve,4,da_as_nsr_mw_primary_reserve,general,0.15970847010612488
da_as_total_mw_synchronized_reserve,5,da_as_total_mw_primary_reserve,confidential,0.033927928656339645
da_as_total_mw_synchronized_reserve,6,da_as_mcp_primary_reserve,general,0.03292445093393326
da_as_total_mw_synchronized_reserve,7,gen_fuel_gas_mw,general,0.02639290690422058
da_as_total_mw_thirty_minutes_reserve,1,gen_fuel_nuclear_mw,general,0.20675143599510193
da_as_total_mw_thirty_minutes_reserve,2,total_pjm_rmpcp_cr,general,0.09175753593444824
