target_field,rank,source_field,source_type,attention
da_as_total_mw_primary_reserve,1,da_as_nsr_mw_primary_reserve,general,0.3825199007987976
da_as_total_mw_primary_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.13485419750213623
da_as_total_mw_primary_reserve,3,da_as_as_req_mw_primary_reserve,general,0.13214637339115143
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.13170203566551208
da_as_total_mw_primary_reserve,5,gen_fuel_nuclear_mw,general,0.06166974827647209
da_as_total_mw_primary_reserve,6,da_as_mcp_primary_reserve,general,0.049238987267017365
da_as_total_mw_primary_reserve,7,gen_fuel_gas_mw,general,0.030701402574777603
da_as_total_mw_primary_reserve,8,forecast_load_mw_day_ahead,general,0.029106277972459793
da_as_total_mw_primary_reserve,9,total_pjm_rmpcp_cr,general,0.028098318725824356
da_as_total_mw_primary_reserve,10,total_pjm_self_sched_reg,general,0.019962770864367485
