target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,16,2.6050548553466797,0.9395749302630927
gross_actual_interchange_mw,17,2.3274617195129395,0.821491866962899
total_gen,28,2.9898650646209717,0.8972633748892465
metered_load_mw,27,2.97707200050354,0.9032825717835846
total_losses,23,2.9651167392730713,0.945661683638096
congestion_price_da,8,2.0226902961730957,0.972708419847718
congestion_price_rt,11,2.2500758171081543,0.9383544988944786
marginal_loss_price_da,21,2.881443500518799,0.9464352979685812
total_lmp_da,32,3.263965368270874,0.9417813300875418
da_as_total_mw_primary_reserve,11,2.066227674484253,0.8616838683171272
da_as_total_mw_synchronized_reserve,8,1.7923593521118164,0.8619426495942244
da_as_total_mw_thirty_minutes_reserve,18,2.7413628101348877,0.9484464421041336
