target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
44,total_losses,10,gen_fuel_coal_pct,general,0.5983548760414124,0.6714083552360535,0.6310040354728699,0.43896135687828064,0.1281626969575882,0.6256412863731384
44,total_losses,40,marginal_loss_price_rt,general,0.4707534611225128,0.3194541931152344,0.502086341381073,0.3375702202320099,0.765329897403717,0.4488166272640228
44,total_losses,19,forecast_load_mw_latest_available,general,0.4602513313293457,0.6212561726570129,0.6792038679122925,0.48826971650123596,0.14482948184013367,0.6527342796325684
44,total_losses,0,gen_fuel_coal_mw,general,0.4322492778301239,0.7112588286399841,0.7027062773704529,0.48655766248703003,0.14158016443252563,0.6787320375442505
44,total_losses,4,gen_fuel_nuclear_mw,general,0.43082094192504883,0.5567207932472229,0.5610763430595398,0.4109610617160797,0.15071013569831848,0.551908016204834
44,total_losses,20,forecast_load_mw_day_ahead,general,0.40025219321250916,0.6203699707984924,0.6762753129005432,0.47921180725097656,0.13177873194217682,0.6448049545288086
44,total_losses,38,system_energy_price_da,general,0.33916276693344116,0.4057462811470032,0.4178274869918823,0.3420768678188324,0.1588299721479416,0.4498901069164276
44,total_losses,16,gen_fuel_other_renewables_pct,general,0.2850421369075775,0.3566189706325531,0.35994216799736023,0.25673794746398926,0.07570693641901016,0.30588415265083313
44,total_losses,39,total_lmp_rt,general,0.2840594947338104,0.2980805039405823,0.3768174350261688,0.2609671354293823,0.23931269347667694,0.33351945877075195
44,total_losses,1,gen_fuel_gas_mw,general,0.26176247000694275,0.45622149109840393,0.5083706974983215,0.3507571816444397,0.10013128817081451,0.45193982124328613
44,total_losses,43,gross_inadv_interchange_mw,general,0.22906182706356049,0.4877455532550812,0.4259268045425415,0.32286229729652405,0.07718181610107422,0.4854363799095154
44,total_losses,14,gen_fuel_nuclear_pct,general,0.2197389304637909,0.4747708737850189,0.5027824640274048,0.33008167147636414,0.07616429030895233,0.4390082359313965
44,total_losses,9,gen_fuel_wind_mw,general,0.2106177657842636,0.2633323669433594,0.2532065808773041,0.16355225443840027,0.020166227594017982,0.2575392425060272
44,total_losses,17,gen_fuel_solar_pct,general,0.2086169719696045,0.32719117403030396,0.3012579381465912,0.23775342106819153,0.0760980024933815,0.3267461657524109
44,total_losses,7,gen_fuel_solar_mw,general,0.16780535876750946,0.25407716631889343,0.2527948021888733,0.1614907681941986,0.024612078443169594,0.2250518649816513
